*r,rtscbin,sc_cat,value
p16001,bin3,cap,20000
p16003,bin1,cost,107.66
p16003,bin1,cap,1000
p16003,bin2,cost,331.26
p16003,bin2,cap,2000
p16003,bin3,cost,3312.63
p16003,bin3,cap,20000
p16013,bin1,cost,107.66
p16013,bin1,cap,1000
p16013,bin2,cost,331.26
p16013,bin2,cap,2000
p16013,bin3,cost,3312.63
p16013,bin3,cap,20000
p16015,bin1,cost,107.66
p16015,bin1,cap,1000
p16015,bin2,cost,331.26
p16015,bin2,cap,2000
p16015,bin3,cost,3312.63
p16015,bin3,cap,20000
p16023,bin1,cost,107.66
p16023,bin1,cap,1000
p16023,bin2,cost,331.26
p16023,bin2,cap,2000
p16023,bin3,cost,3312.63
p16023,bin3,cap,20000
p16025,bin1,cost,107.66
p16025,bin1,cap,1000
p16025,bin2,cost,331.26
p16025,bin2,cap,2000
p16025,bin3,cost,3312.63
p16025,bin3,cap,20000
p16027,bin1,cost,107.66
p16027,bin1,cap,1000
p16027,bin2,cost,331.26
p16027,bin2,cap,2000
p16027,bin3,cost,3312.63
p16027,bin3,cap,20000
p16035,bin1,cost,107.66
p16035,bin1,cap,1000
p16035,bin2,cost,331.26
p16035,bin2,cap,2000
p16035,bin3,cost,3312.63
p16035,bin3,cap,20000
p16037,bin1,cost,107.66
p16037,bin1,cap,1000
p16037,bin2,cost,331.26
p16037,bin2,cap,2000
p16037,bin3,cost,3312.63
p16037,bin3,cap,20000
p16039,bin1,cost,107.66
p16039,bin1,cap,1000
p16039,bin2,cost,331.26
p16039,bin2,cap,2000
p16039,bin3,cost,3312.63
p16039,bin3,cap,20000
p16045,bin1,cost,107.66
p16045,bin1,cap,1000
p16045,bin2,cost,331.26
p16045,bin2,cap,2000
p16045,bin3,cost,3312.63
p16045,bin3,cap,20000
p16047,bin1,cost,107.66
p16047,bin1,cap,1000
p16047,bin2,cost,331.26
p16047,bin2,cap,2000
p16047,bin3,cost,3312.63
p16047,bin3,cap,20000
p16049,bin1,cost,107.66
p16049,bin1,cap,1000
p16049,bin2,cost,331.26
p16049,bin2,cap,2000
p16049,bin3,cost,3312.63
p16049,bin3,cap,20000
p16053,bin1,cost,107.66
p16053,bin1,cap,1000
p16053,bin2,cost,331.26
p16053,bin2,cap,2000
p16053,bin3,cost,3312.63
p16053,bin3,cap,20000
p16059,bin1,cost,107.66
p16059,bin1,cap,1000
p16059,bin2,cost,331.26
p16059,bin2,cap,2000
p16059,bin3,cost,3312.63
p16059,bin3,cap,20000
p16063,bin1,cost,107.66
p16063,bin1,cap,1000
p16063,bin2,cost,331.26
p16063,bin2,cap,2000
p16063,bin3,cost,3312.63
p16063,bin3,cap,20000
p16067,bin1,cost,107.66
p16067,bin1,cap,1000
p16067,bin2,cost,331.26
p16067,bin2,cap,2000
p16067,bin3,cost,3312.63
p16067,bin3,cap,20000
p16073,bin1,cost,107.66
p16073,bin1,cap,1000
p16073,bin2,cost,331.26
p16073,bin2,cap,2000
p16073,bin3,cost,3312.63
p16073,bin3,cap,20000
p16075,bin1,cost,107.66
p16075,bin1,cap,1000
p16075,bin2,cost,331.26
p16075,bin2,cap,2000
p16075,bin3,cost,3312.63
p16075,bin3,cap,20000
p16079,bin1,cost,107.66
p16079,bin1,cap,1000
p16079,bin2,cost,331.26
p16079,bin2,cap,2000
p16079,bin3,cost,3312.63
p16079,bin3,cap,20000
p16085,bin1,cost,107.66
p16085,bin1,cap,1000
p16085,bin2,cost,331.26
p16085,bin2,cap,2000
p16085,bin3,cost,3312.63
p16085,bin3,cap,20000
p16087,bin1,cost,107.66
p16087,bin1,cap,1000
p16087,bin2,cost,331.26
p16087,bin2,cap,2000
p16087,bin3,cost,3312.63
p16087,bin3,cap,20000
p16005,bin1,cost,107.66
p16005,bin1,cap,1000
p16005,bin2,cost,331.26
p16005,bin2,cap,2000
p16005,bin3,cost,3312.63
p16005,bin3,cap,20000
p16007,bin1,cost,107.66
p16007,bin1,cap,1000
p16007,bin2,cost,331.26
p16007,bin2,cap,2000
p16007,bin3,cost,3312.63
p16007,bin3,cap,20000
p16011,bin1,cost,107.66
p16011,bin1,cap,1000
p16011,bin2,cost,331.26
p16011,bin2,cap,2000
p16011,bin3,cost,3312.63
p16011,bin3,cap,20000
p16019,bin1,cost,107.66
p16019,bin1,cap,1000
p16019,bin2,cost,331.26
p16019,bin2,cap,2000
p16019,bin3,cost,3312.63
p16019,bin3,cap,20000
p16029,bin1,cost,107.66
p16029,bin1,cap,1000
p16029,bin2,cost,331.26
p16029,bin2,cap,2000
p16029,bin3,cost,3312.63
p16029,bin3,cap,20000
p16031,bin1,cost,107.66
p16031,bin1,cap,1000
p16031,bin2,cost,331.26
p16031,bin2,cap,2000
p16031,bin3,cost,3312.63
p16031,bin3,cap,20000
p16033,bin1,cost,107.66
p16033,bin1,cap,1000
p16033,bin2,cost,331.26
p16033,bin2,cap,2000
p16033,bin3,cost,3312.63
p16033,bin3,cap,20000
p16041,bin1,cost,107.66
p16041,bin1,cap,1000
p16041,bin2,cost,331.26
p16041,bin2,cap,2000
p16041,bin3,cost,3312.63
p16041,bin3,cap,20000
p16043,bin1,cost,107.66
p16043,bin1,cap,1000
p16043,bin2,cost,331.26
p16043,bin2,cap,2000
p16043,bin3,cost,3312.63
p16043,bin3,cap,20000
p16051,bin1,cost,107.66
p16051,bin1,cap,1000
p16051,bin2,cost,331.26
p16051,bin2,cap,2000
p16051,bin3,cost,3312.63
p16051,bin3,cap,20000
p16065,bin1,cost,107.66
p16065,bin1,cap,1000
p16065,bin2,cost,331.26
p16065,bin2,cap,2000
p16065,bin3,cost,3312.63
p16065,bin3,cap,20000
p16071,bin1,cost,107.66
p16071,bin1,cap,1000
p16071,bin2,cost,331.26
p16071,bin2,cap,2000
p16071,bin3,cost,3312.63
p16071,bin3,cap,20000
p16077,bin1,cost,107.66
p16077,bin1,cap,1000
p16077,bin2,cost,331.26
p16077,bin2,cap,2000
p16077,bin3,cost,3312.63
p16077,bin3,cap,20000
p16081,bin1,cost,107.66
p16081,bin1,cap,1000
p16081,bin2,cost,331.26
p16081,bin2,cap,2000
p16081,bin3,cost,3312.63
p16081,bin3,cap,20000
p16083,bin1,cost,107.66
p16083,bin1,cap,1000
p16083,bin2,cost,331.26
p16083,bin2,cap,2000
p16083,bin3,cost,3312.63
p16083,bin3,cap,20000
p30001,bin1,cost,107.66
p30001,bin1,cap,1000
p30001,bin2,cost,331.26
p30001,bin2,cap,2000
p30001,bin3,cost,3312.63
p30001,bin3,cap,20000
p30007,bin1,cost,107.66
p30007,bin1,cap,1000
p30007,bin2,cost,331.26
p30007,bin2,cap,2000
p30007,bin3,cost,3312.63
p30007,bin3,cap,20000
p30023,bin1,cost,107.66
p30023,bin1,cap,1000
p30023,bin2,cost,331.26
p30023,bin2,cap,2000
p30023,bin3,cost,3312.63
p30023,bin3,cap,20000
p30029,bin1,cost,107.66
p30029,bin1,cap,1000
p30029,bin2,cost,331.26
p30029,bin2,cap,2000
p30029,bin3,cost,3312.63
p30029,bin3,cap,20000
p30039,bin1,cost,107.66
p30039,bin1,cap,1000
p30039,bin2,cost,331.26
p30039,bin2,cap,2000
p30039,bin3,cost,3312.63
p30039,bin3,cap,20000
p30043,bin1,cost,107.66
p30043,bin1,cap,1000
p30043,bin2,cost,331.26
p30043,bin2,cap,2000
p30043,bin3,cost,3312.63
p30043,bin3,cap,20000
p30047,bin1,cost,107.66
p30047,bin1,cap,1000
p30047,bin2,cost,331.26
p30047,bin2,cap,2000
p30047,bin3,cost,3312.63
p30047,bin3,cap,20000
p30053,bin1,cost,107.66
p30053,bin1,cap,1000
p30053,bin2,cost,331.26
p30053,bin2,cap,2000
p30053,bin3,cost,3312.63
p30053,bin3,cap,20000
p30057,bin1,cost,107.66
p30057,bin1,cap,1000
p30057,bin2,cost,331.26
p30057,bin2,cap,2000
p30057,bin3,cost,3312.63
p30057,bin3,cap,20000
p30061,bin1,cost,107.66
p30061,bin1,cap,1000
p30061,bin2,cost,331.26
p30061,bin2,cap,2000
p30061,bin3,cost,3312.63
p30061,bin3,cap,20000
p30063,bin1,cost,107.66
p30063,bin1,cap,1000
p30063,bin2,cost,331.26
p30063,bin2,cap,2000
p30063,bin3,cost,3312.63
p30063,bin3,cap,20000
p30077,bin1,cost,107.66
p30077,bin1,cap,1000
p30077,bin2,cost,331.26
p30077,bin2,cap,2000
p30077,bin3,cost,3312.63
p30077,bin3,cap,20000
p30081,bin1,cost,107.66
p30081,bin1,cap,1000
p30081,bin2,cost,331.26
p30081,bin2,cap,2000
p30081,bin3,cost,3312.63
p30081,bin3,cap,20000
p30089,bin1,cost,107.66
p30089,bin1,cap,1000
p30089,bin2,cost,331.26
p30089,bin2,cap,2000
p30089,bin3,cost,3312.63
p30089,bin3,cap,20000
p30093,bin1,cost,107.66
p30093,bin1,cap,1000
p30093,bin2,cost,331.26
p30093,bin2,cap,2000
p30093,bin3,cost,3312.63
p30093,bin3,cap,20000
p30003,bin1,cost,107.66
p30003,bin1,cap,1000
p30003,bin2,cost,331.26
p30003,bin2,cap,2000
p30003,bin3,cost,3312.63
p30003,bin3,cap,20000
p30005,bin1,cost,107.66
p30005,bin1,cap,1000
p30005,bin2,cost,331.26
p30005,bin2,cap,2000
p30005,bin3,cost,3312.63
p30005,bin3,cap,20000
p30009,bin1,cost,107.66
p30009,bin1,cap,1000
p30009,bin2,cost,331.26
p30009,bin2,cap,2000
p30009,bin3,cost,3312.63
p30009,bin3,cap,20000
p30013,bin1,cost,107.66
p30013,bin1,cap,1000
p30013,bin2,cost,331.26
p30013,bin2,cap,2000
p30013,bin3,cost,3312.63
p30013,bin3,cap,20000
p30015,bin1,cost,107.66
p30015,bin1,cap,1000
p30015,bin2,cost,331.26
p30015,bin2,cap,2000
p30015,bin3,cost,3312.63
p30015,bin3,cap,20000
p30031,bin1,cost,107.66
p30031,bin1,cap,1000
p30031,bin2,cost,331.26
p30031,bin2,cap,2000
p30031,bin3,cost,3312.63
p30031,bin3,cap,20000
p30035,bin1,cost,107.66
p30035,bin1,cap,1000
p30035,bin2,cost,331.26
p30035,bin2,cap,2000
p30035,bin3,cost,3312.63
p30035,bin3,cap,20000
p30041,bin1,cost,107.66
p30041,bin1,cap,1000
p30041,bin2,cost,331.26
p30041,bin2,cap,2000
p30041,bin3,cost,3312.63
p30041,bin3,cap,20000
p30049,bin1,cost,107.66
p30049,bin1,cap,1000
p30049,bin2,cost,331.26
p30049,bin2,cap,2000
p30049,bin3,cost,3312.63
p30049,bin3,cap,20000
p30051,bin1,cost,107.66
p30051,bin1,cap,1000
p30051,bin2,cost,331.26
p30051,bin2,cap,2000
p30051,bin3,cost,3312.63
p30051,bin3,cap,20000
p30059,bin1,cost,107.66
p30059,bin1,cap,1000
p30059,bin2,cost,331.26
p30059,bin2,cap,2000
p30059,bin3,cost,3312.63
p30059,bin3,cap,20000
p30067,bin1,cost,107.66
p30067,bin1,cap,1000
p30067,bin2,cost,331.26
p30067,bin2,cap,2000
p30067,bin3,cost,3312.63
p30067,bin3,cap,20000
p30071,bin1,cost,107.66
p30071,bin1,cap,1000
p30071,bin2,cost,331.26
p30071,bin2,cap,2000
p30071,bin3,cost,3312.63
p30071,bin3,cap,20000
p30073,bin1,cost,107.66
p30073,bin1,cap,1000
p30073,bin2,cost,331.26
p30073,bin2,cap,2000
p30073,bin3,cost,3312.63
p30073,bin3,cap,20000
p30095,bin1,cost,107.66
p30095,bin1,cap,1000
p30095,bin2,cost,331.26
p30095,bin2,cap,2000
p30095,bin3,cost,3312.63
p30095,bin3,cap,20000
p30097,bin1,cost,107.66
p30097,bin1,cap,1000
p30097,bin2,cost,331.26
p30097,bin2,cap,2000
p30097,bin3,cost,3312.63
p30097,bin3,cap,20000
p30099,bin1,cost,107.66
p30099,bin1,cap,1000
p30099,bin2,cost,331.26
p30099,bin2,cap,2000
p30099,bin3,cost,3312.63
p30099,bin3,cap,20000
p30101,bin1,cost,107.66
p30101,bin1,cap,1000
p30101,bin2,cost,331.26
p30101,bin2,cap,2000
p30101,bin3,cost,3312.63
p30101,bin3,cap,20000
p30033,bin1,cost,107.66
p30033,bin1,cap,1000
p30033,bin2,cost,331.26
p30033,bin2,cap,2000
p30033,bin3,cost,3312.63
p30033,bin3,cap,20000
p30105,bin1,cost,107.66
p30105,bin1,cap,1000
p30105,bin2,cost,331.26
p30105,bin2,cap,2000
p30105,bin3,cost,3312.63
p30105,bin3,cap,20000
p30027,bin1,cost,107.66
p30027,bin1,cap,1000
p30027,bin2,cost,331.26
p30027,bin2,cap,2000
p30027,bin3,cost,3312.63
p30027,bin3,cap,20000
p30037,bin1,cost,107.66
p30037,bin1,cap,1000
p30037,bin2,cost,331.26
p30037,bin2,cap,2000
p30037,bin3,cost,3312.63
p30037,bin3,cap,20000
p30045,bin1,cost,107.66
p30045,bin1,cap,1000
p30045,bin2,cost,331.26
p30045,bin2,cap,2000
p30045,bin3,cost,3312.63
p30045,bin3,cap,20000
p30065,bin1,cost,107.66
p30065,bin1,cap,1000
p30065,bin2,cost,331.26
p30065,bin2,cap,2000
p30065,bin3,cost,3312.63
p30065,bin3,cap,20000
p30069,bin1,cost,107.66
p30069,bin1,cap,1000
p30069,bin2,cost,331.26
p30069,bin2,cap,2000
p30069,bin3,cost,3312.63
p30069,bin3,cap,20000
p30075,bin1,cost,107.66
p30075,bin1,cap,1000
p30075,bin2,cost,331.26
p30075,bin2,cap,2000
p30075,bin3,cost,3312.63
p30075,bin3,cap,20000
p30087,bin1,cost,107.66
p30087,bin1,cap,1000
p30087,bin2,cost,331.26
p30087,bin2,cap,2000
p30087,bin3,cost,3312.63
p30087,bin3,cap,20000
p30103,bin1,cost,107.66
p30103,bin1,cap,1000
p30103,bin2,cost,331.26
p30103,bin2,cap,2000
p30103,bin3,cost,3312.63
p30103,bin3,cap,20000
p30107,bin1,cost,107.66
p30107,bin1,cap,1000
p30107,bin2,cost,331.26
p30107,bin2,cap,2000
p30107,bin3,cost,3312.63
p30107,bin3,cap,20000
p30111,bin1,cost,107.66
p30111,bin1,cap,1000
p30111,bin2,cost,331.26
p30111,bin2,cap,2000
p30111,bin3,cost,3312.63
p30111,bin3,cap,20000
p56003,bin1,cost,107.66
p56003,bin1,cap,1000
p56003,bin2,cost,331.26
p56003,bin2,cap,2000
p56003,bin3,cost,3312.63
p56003,bin3,cap,20000
p56013,bin1,cost,107.66
p56013,bin1,cap,1000
p56013,bin2,cost,331.26
p56013,bin2,cap,2000
p56013,bin3,cost,3312.63
p56013,bin3,cap,20000
p56017,bin1,cost,107.66
p56017,bin1,cap,1000
p56017,bin2,cost,331.26
p56017,bin2,cap,2000
p56017,bin3,cost,3312.63
p56017,bin3,cap,20000
p56023,bin1,cost,107.66
p56023,bin1,cap,1000
p56023,bin2,cost,331.26
p56023,bin2,cap,2000
p56023,bin3,cost,3312.63
p56023,bin3,cap,20000
p56029,bin1,cost,107.66
p56029,bin1,cap,1000
p56029,bin2,cost,331.26
p56029,bin2,cap,2000
p56029,bin3,cost,3312.63
p56029,bin3,cap,20000
p56035,bin1,cost,107.66
p56035,bin1,cap,1000
p56035,bin2,cost,331.26
p56035,bin2,cap,2000
p56035,bin3,cost,3312.63
p56035,bin3,cap,20000
p56037,bin1,cost,107.66
p56037,bin1,cap,1000
p56037,bin2,cost,331.26
p56037,bin2,cap,2000
p56037,bin3,cost,3312.63
p56037,bin3,cap,20000
p56039,bin1,cost,107.66
p56039,bin1,cap,1000
p56039,bin2,cost,331.26
p56039,bin2,cap,2000
p56039,bin3,cost,3312.63
p56039,bin3,cap,20000
p56041,bin1,cost,107.66
p56041,bin1,cap,1000
p56041,bin2,cost,331.26
p56041,bin2,cap,2000
p56041,bin3,cost,3312.63
p56041,bin3,cap,20000
p56043,bin1,cost,107.66
p56043,bin1,cap,1000
p56043,bin2,cost,331.26
p56043,bin2,cap,2000
p56043,bin3,cost,3312.63
p56043,bin3,cap,20000
p56019,bin1,cost,107.66
p56019,bin1,cap,1000
p56019,bin2,cost,331.26
p56019,bin2,cap,2000
p56019,bin3,cost,3312.63
p56019,bin3,cap,20000
p56033,bin1,cost,107.66
p56033,bin1,cap,1000
p56033,bin2,cost,331.26
p56033,bin2,cap,2000
p56033,bin3,cost,3312.63
p56033,bin3,cap,20000
p56005,bin1,cost,107.66
p56005,bin1,cap,1000
p56005,bin2,cost,331.26
p56005,bin2,cap,2000
p56005,bin3,cost,3312.63
p56005,bin3,cap,20000
p56011,bin1,cost,107.66
p56011,bin1,cap,1000
p56011,bin2,cost,331.26
p56011,bin2,cap,2000
p56011,bin3,cost,3312.63
p56011,bin3,cap,20000
p56045,bin1,cost,107.66
p56045,bin1,cap,1000
p56045,bin2,cost,331.26
p56045,bin2,cap,2000
p56045,bin3,cost,3312.63
p56045,bin3,cap,20000
p56001,bin1,cost,107.66
p56001,bin1,cap,1000
p56001,bin2,cost,331.26
p56001,bin2,cap,2000
p56001,bin3,cost,3312.63
p56001,bin3,cap,20000
p56007,bin1,cost,107.66
p56007,bin1,cap,1000
p56007,bin2,cost,331.26
p56007,bin2,cap,2000
p56007,bin3,cost,3312.63
p56007,bin3,cap,20000
p56009,bin1,cost,107.66
p56009,bin1,cap,1000
p56009,bin2,cost,331.26
p56009,bin2,cap,2000
p56009,bin3,cost,3312.63
p56009,bin3,cap,20000
p56015,bin1,cost,107.66
p56015,bin1,cap,1000
p56015,bin2,cost,331.26
p56015,bin2,cap,2000
p56015,bin3,cost,3312.63
p56015,bin3,cap,20000
p56021,bin1,cost,107.66
p56021,bin1,cap,1000
p56021,bin2,cost,331.26
p56021,bin2,cap,2000
p56021,bin3,cost,3312.63
p56021,bin3,cap,20000
p56025,bin1,cost,107.66
p56025,bin1,cap,1000
p56025,bin2,cost,331.26
p56025,bin2,cap,2000
p56025,bin3,cost,3312.63
p56025,bin3,cap,20000
p56027,bin1,cost,107.66
p56027,bin1,cap,1000
p56027,bin2,cost,331.26
p56027,bin2,cap,2000
p56027,bin3,cost,3312.63
p56027,bin3,cap,20000
p56031,bin1,cost,107.66
p56031,bin1,cap,1000
p56031,bin2,cost,331.26
p56031,bin2,cap,2000
p56031,bin3,cost,3312.63
p56031,bin3,cap,20000
p49001,bin1,cost,107.66
p49001,bin1,cap,1000
p49001,bin2,cost,331.26
p49001,bin2,cap,2000
p49001,bin3,cost,3312.63
p49001,bin3,cap,20000
p49003,bin1,cost,107.66
p49003,bin1,cap,1000
p49003,bin2,cost,331.26
p49003,bin2,cap,2000
p49003,bin3,cost,3312.63
p49003,bin3,cap,20000
p49005,bin1,cost,107.66
p49005,bin1,cap,1000
p49005,bin2,cost,331.26
p49005,bin2,cap,2000
p49005,bin3,cost,3312.63
p49005,bin3,cap,20000
p49007,bin1,cost,107.66
p49007,bin1,cap,1000
p49007,bin2,cost,331.26
p49007,bin2,cap,2000
p49007,bin3,cost,3312.63
p49007,bin3,cap,20000
p49011,bin1,cost,107.66
p49011,bin1,cap,1000
p49011,bin2,cost,331.26
p49011,bin2,cap,2000
p49011,bin3,cost,3312.63
p49011,bin3,cap,20000
p49015,bin1,cost,107.66
p49015,bin1,cap,1000
p49015,bin2,cost,331.26
p49015,bin2,cap,2000
p49015,bin3,cost,3312.63
p49015,bin3,cap,20000
p49017,bin1,cost,107.66
p49017,bin1,cap,1000
p49017,bin2,cost,331.26
p49017,bin2,cap,2000
p49017,bin3,cost,3312.63
p49017,bin3,cap,20000
p49019,bin1,cost,107.66
p49019,bin1,cap,1000
p49019,bin2,cost,331.26
p49019,bin2,cap,2000
p49019,bin3,cost,3312.63
p49019,bin3,cap,20000
p49021,bin1,cost,107.66
p49021,bin1,cap,1000
p49021,bin2,cost,331.26
p49021,bin2,cap,2000
p49021,bin3,cost,3312.63
p49021,bin3,cap,20000
p49023,bin1,cost,107.66
p49023,bin1,cap,1000
p49023,bin2,cost,331.26
p49023,bin2,cap,2000
p49023,bin3,cost,3312.63
p49023,bin3,cap,20000
p49025,bin1,cost,107.66
p49025,bin1,cap,1000
p49025,bin2,cost,331.26
p49025,bin2,cap,2000
p49025,bin3,cost,3312.63
p49025,bin3,cap,20000
p49027,bin1,cost,107.66
p49027,bin1,cap,1000
p49027,bin2,cost,331.26
p49027,bin2,cap,2000
p49027,bin3,cost,3312.63
p49027,bin3,cap,20000
p49031,bin1,cost,107.66
p49031,bin1,cap,1000
p49031,bin2,cost,331.26
p49031,bin2,cap,2000
p49031,bin3,cost,3312.63
p49031,bin3,cap,20000
p49035,bin1,cost,107.66
p49035,bin1,cap,1000
p49035,bin2,cost,331.26
p49035,bin2,cap,2000
p49035,bin3,cost,3312.63
p49035,bin3,cap,20000
p49037,bin1,cost,107.66
p49037,bin1,cap,1000
p49037,bin2,cost,331.26
p49037,bin2,cap,2000
p49037,bin3,cost,3312.63
p49037,bin3,cap,20000
p49039,bin1,cost,107.66
p49039,bin1,cap,1000
p49039,bin2,cost,331.26
p49039,bin2,cap,2000
p49039,bin3,cost,3312.63
p49039,bin3,cap,20000
p49041,bin1,cost,107.66
p49041,bin1,cap,1000
p49041,bin2,cost,331.26
p49041,bin2,cap,2000
p49041,bin3,cost,3312.63
p49041,bin3,cap,20000
p49045,bin1,cost,107.66
p49045,bin1,cap,1000
p49045,bin2,cost,331.26
p49045,bin2,cap,2000
p49045,bin3,cost,3312.63
p49045,bin3,cap,20000
p49049,bin1,cost,107.66
p49049,bin1,cap,1000
p49049,bin2,cost,331.26
p49049,bin2,cap,2000
p49049,bin3,cost,3312.63
p49049,bin3,cap,20000
p49053,bin1,cost,107.66
p49053,bin1,cap,1000
p49053,bin2,cost,331.26
p49053,bin2,cap,2000
p49053,bin3,cost,3312.63
p49053,bin3,cap,20000
p49055,bin1,cost,107.66
p49055,bin1,cap,1000
p49055,bin2,cost,331.26
p49055,bin2,cap,2000
p49055,bin3,cost,3312.63
p49055,bin3,cap,20000
p49057,bin1,cost,107.66
p49057,bin1,cap,1000
p49057,bin2,cost,331.26
p49057,bin2,cap,2000
p49057,bin3,cost,3312.63
p49057,bin3,cap,20000
p49009,bin1,cost,107.66
p49009,bin1,cap,1000
p49009,bin2,cost,331.26
p49009,bin2,cap,2000
p49009,bin3,cost,3312.63
p49009,bin3,cap,20000
p49013,bin1,cost,107.66
p49013,bin1,cap,1000
p49013,bin2,cost,331.26
p49013,bin2,cap,2000
p49013,bin3,cost,3312.63
p49013,bin3,cap,20000
p49029,bin1,cost,107.66
p49029,bin1,cap,1000
p49029,bin2,cost,331.26
p49029,bin2,cap,2000
p49029,bin3,cost,3312.63
p49029,bin3,cap,20000
p49033,bin1,cost,107.66
p49033,bin1,cap,1000
p49033,bin2,cost,331.26
p49033,bin2,cap,2000
p49033,bin3,cost,3312.63
p49033,bin3,cap,20000
p49043,bin1,cost,107.66
p49043,bin1,cap,1000
p49043,bin2,cost,331.26
p49043,bin2,cap,2000
p49043,bin3,cost,3312.63
p49043,bin3,cap,20000
p49047,bin1,cost,107.66
p49047,bin1,cap,1000
p49047,bin2,cost,331.26
p49047,bin2,cap,2000
p49047,bin3,cost,3312.63
p49047,bin3,cap,20000
p49051,bin1,cost,107.66
p49051,bin1,cap,1000
p49051,bin2,cost,331.26
p49051,bin2,cap,2000
p49051,bin3,cost,3312.63
p49051,bin3,cap,20000
p04015,bin1,cost,107.66
p04015,bin1,cap,1000
p04015,bin2,cost,331.26
p04015,bin2,cap,2000
p04015,bin3,cost,3312.63
p04015,bin3,cap,20000
p04003,bin1,cost,107.66
p04003,bin1,cap,1000
p04003,bin2,cost,331.26
p04003,bin2,cap,2000
p04003,bin3,cost,3312.63
p04003,bin3,cap,20000
p04005,bin1,cost,107.66
p04005,bin1,cap,1000
p04005,bin2,cost,331.26
p04005,bin2,cap,2000
p04005,bin3,cost,3312.63
p04005,bin3,cap,20000
p04007,bin1,cost,107.66
p04007,bin1,cap,1000
p04007,bin2,cost,331.26
p04007,bin2,cap,2000
p04007,bin3,cost,3312.63
p04007,bin3,cap,20000
p04009,bin1,cost,107.66
p04009,bin1,cap,1000
p04009,bin2,cost,331.26
p04009,bin2,cap,2000
p04009,bin3,cost,3312.63
p04009,bin3,cap,20000
p04011,bin1,cost,107.66
p04011,bin1,cap,1000
p04011,bin2,cost,331.26
p04011,bin2,cap,2000
p04011,bin3,cost,3312.63
p04011,bin3,cap,20000
p04012,bin1,cost,107.66
p04012,bin1,cap,1000
p04012,bin2,cost,331.26
p04012,bin2,cap,2000
p04012,bin3,cost,3312.63
p04012,bin3,cap,20000
p04013,bin1,cost,107.66
p04013,bin1,cap,1000
p04013,bin2,cost,331.26
p04013,bin2,cap,2000
p04013,bin3,cost,3312.63
p04013,bin3,cap,20000
p04017,bin1,cost,107.66
p04017,bin1,cap,1000
p04017,bin2,cost,331.26
p04017,bin2,cap,2000
p04017,bin3,cost,3312.63
p04017,bin3,cap,20000
p04021,bin1,cost,107.66
p04021,bin1,cap,1000
p04021,bin2,cost,331.26
p04021,bin2,cap,2000
p04021,bin3,cost,3312.63
p04021,bin3,cap,20000
p04025,bin1,cost,107.66
p04025,bin1,cap,1000
p04025,bin2,cost,331.26
p04025,bin2,cap,2000
p04025,bin3,cost,3312.63
p04025,bin3,cap,20000
p04027,bin1,cost,107.66
p04027,bin1,cap,1000
p04027,bin2,cost,331.26
p04027,bin2,cap,2000
p04027,bin3,cost,3312.63
p04027,bin3,cap,20000
p04001,bin1,cost,107.66
p04001,bin1,cap,1000
p04001,bin2,cost,331.26
p04001,bin2,cap,2000
p04001,bin3,cost,3312.63
p04001,bin3,cap,20000
p04019,bin1,cost,107.66
p04019,bin1,cap,1000
p04019,bin2,cost,331.26
p04019,bin2,cap,2000
p04019,bin3,cost,3312.63
p04019,bin3,cap,20000
p04023,bin1,cost,107.66
p04023,bin1,cap,1000
p04023,bin2,cost,331.26
p04023,bin2,cap,2000
p04023,bin3,cost,3312.63
p04023,bin3,cap,20000
p35001,bin1,cost,107.66
p35001,bin1,cap,1000
p35001,bin2,cost,331.26
p35001,bin2,cap,2000
p35001,bin3,cost,3312.63
p35001,bin3,cap,20000
p35003,bin1,cost,107.66
p35003,bin1,cap,1000
p35003,bin2,cost,331.26
p35003,bin2,cap,2000
p35003,bin3,cost,3312.63
p35003,bin3,cap,20000
p35006,bin1,cost,107.66
p35006,bin1,cap,1000
p35006,bin2,cost,331.26
p35006,bin2,cap,2000
p35006,bin3,cost,3312.63
p35006,bin3,cap,20000
p35007,bin1,cost,107.66
p35007,bin1,cap,1000
p35007,bin2,cost,331.26
p35007,bin2,cap,2000
p35007,bin3,cost,3312.63
p35007,bin3,cap,20000
p35011,bin1,cost,107.66
p35011,bin1,cap,1000
p35011,bin2,cost,331.26
p35011,bin2,cap,2000
p35011,bin3,cost,3312.63
p35011,bin3,cap,20000
p35013,bin1,cost,107.66
p35013,bin1,cap,1000
p35013,bin2,cost,331.26
p35013,bin2,cap,2000
p35013,bin3,cost,3312.63
p35013,bin3,cap,20000
p35017,bin1,cost,107.66
p35017,bin1,cap,1000
p35017,bin2,cost,331.26
p35017,bin2,cap,2000
p35017,bin3,cost,3312.63
p35017,bin3,cap,20000
p35019,bin1,cost,107.66
p35019,bin1,cap,1000
p35019,bin2,cost,331.26
p35019,bin2,cap,2000
p35019,bin3,cost,3312.63
p35019,bin3,cap,20000
p35021,bin1,cost,107.66
p35021,bin1,cap,1000
p35021,bin2,cost,331.26
p35021,bin2,cap,2000
p35021,bin3,cost,3312.63
p35021,bin3,cap,20000
p35023,bin1,cost,107.66
p35023,bin1,cap,1000
p35023,bin2,cost,331.26
p35023,bin2,cap,2000
p35023,bin3,cost,3312.63
p35023,bin3,cap,20000
p35027,bin1,cost,107.66
p35027,bin1,cap,1000
p35027,bin2,cost,331.26
p35027,bin2,cap,2000
