*r,rtscbin,sc_cat,value
p39009,bin2,cost,331.26
p39009,bin2,cap,2000
p39009,bin3,cost,3312.63
p39009,bin3,cap,20000
p39011,bin1,cost,107.66
p39011,bin1,cap,1000
p39011,bin2,cost,331.26
p39011,bin2,cap,2000
p39011,bin3,cost,3312.63
p39011,bin3,cap,20000
p39013,bin1,cost,107.66
p39013,bin1,cap,1000
p39013,bin2,cost,331.26
p39013,bin2,cap,2000
p39013,bin3,cost,3312.63
p39013,bin3,cap,20000
p39015,bin1,cost,107.66
p39015,bin1,cap,1000
p39015,bin2,cost,331.26
p39015,bin2,cap,2000
p39015,bin3,cost,3312.63
p39015,bin3,cap,20000
p39017,bin1,cost,107.66
p39017,bin1,cap,1000
p39017,bin2,cost,331.26
p39017,bin2,cap,2000
p39017,bin3,cost,3312.63
p39017,bin3,cap,20000
p39019,bin1,cost,107.66
p39019,bin1,cap,1000
p39019,bin2,cost,331.26
p39019,bin2,cap,2000
p39019,bin3,cost,3312.63
p39019,bin3,cap,20000
p39021,bin1,cost,107.66
p39021,bin1,cap,1000
p39021,bin2,cost,331.26
p39021,bin2,cap,2000
p39021,bin3,cost,3312.63
p39021,bin3,cap,20000
p39023,bin1,cost,107.66
p39023,bin1,cap,1000
p39023,bin2,cost,331.26
p39023,bin2,cap,2000
p39023,bin3,cost,3312.63
p39023,bin3,cap,20000
p39025,bin1,cost,107.66
p39025,bin1,cap,1000
p39025,bin2,cost,331.26
p39025,bin2,cap,2000
p39025,bin3,cost,3312.63
p39025,bin3,cap,20000
p39027,bin1,cost,107.66
p39027,bin1,cap,1000
p39027,bin2,cost,331.26
p39027,bin2,cap,2000
p39027,bin3,cost,3312.63
p39027,bin3,cap,20000
p39029,bin1,cost,107.66
p39029,bin1,cap,1000
p39029,bin2,cost,331.26
p39029,bin2,cap,2000
p39029,bin3,cost,3312.63
p39029,bin3,cap,20000
p39031,bin1,cost,107.66
p39031,bin1,cap,1000
p39031,bin2,cost,331.26
p39031,bin2,cap,2000
p39031,bin3,cost,3312.63
p39031,bin3,cap,20000
p39033,bin1,cost,107.66
p39033,bin1,cap,1000
p39033,bin2,cost,331.26
p39033,bin2,cap,2000
p39033,bin3,cost,3312.63
p39033,bin3,cap,20000
p39035,bin1,cost,107.66
p39035,bin1,cap,1000
p39035,bin2,cost,331.26
p39035,bin2,cap,2000
p39035,bin3,cost,3312.63
p39035,bin3,cap,20000
p39037,bin1,cost,107.66
p39037,bin1,cap,1000
p39037,bin2,cost,331.26
p39037,bin2,cap,2000
p39037,bin3,cost,3312.63
p39037,bin3,cap,20000
p39039,bin1,cost,107.66
p39039,bin1,cap,1000
p39039,bin2,cost,331.26
p39039,bin2,cap,2000
p39039,bin3,cost,3312.63
p39039,bin3,cap,20000
p39041,bin1,cost,107.66
p39041,bin1,cap,1000
p39041,bin2,cost,331.26
p39041,bin2,cap,2000
p39041,bin3,cost,3312.63
p39041,bin3,cap,20000
p39043,bin1,cost,107.66
p39043,bin1,cap,1000
p39043,bin2,cost,331.26
p39043,bin2,cap,2000
p39043,bin3,cost,3312.63
p39043,bin3,cap,20000
p39045,bin1,cost,107.66
p39045,bin1,cap,1000
p39045,bin2,cost,331.26
p39045,bin2,cap,2000
p39045,bin3,cost,3312.63
p39045,bin3,cap,20000
p39047,bin1,cost,107.66
p39047,bin1,cap,1000
p39047,bin2,cost,331.26
p39047,bin2,cap,2000
p39047,bin3,cost,3312.63
p39047,bin3,cap,20000
p39049,bin1,cost,107.66
p39049,bin1,cap,1000
p39049,bin2,cost,331.26
p39049,bin2,cap,2000
p39049,bin3,cost,3312.63
p39049,bin3,cap,20000
p39051,bin1,cost,107.66
p39051,bin1,cap,1000
p39051,bin2,cost,331.26
p39051,bin2,cap,2000
p39051,bin3,cost,3312.63
p39051,bin3,cap,20000
p39053,bin1,cost,107.66
p39053,bin1,cap,1000
p39053,bin2,cost,331.26
p39053,bin2,cap,2000
p39053,bin3,cost,3312.63
p39053,bin3,cap,20000
p39055,bin1,cost,107.66
p39055,bin1,cap,1000
p39055,bin2,cost,331.26
p39055,bin2,cap,2000
p39055,bin3,cost,3312.63
p39055,bin3,cap,20000
p39057,bin1,cost,107.66
p39057,bin1,cap,1000
p39057,bin2,cost,331.26
p39057,bin2,cap,2000
p39057,bin3,cost,3312.63
p39057,bin3,cap,20000
p39059,bin1,cost,107.66
p39059,bin1,cap,1000
p39059,bin2,cost,331.26
p39059,bin2,cap,2000
p39059,bin3,cost,3312.63
p39059,bin3,cap,20000
p39061,bin1,cost,107.66
p39061,bin1,cap,1000
p39061,bin2,cost,331.26
p39061,bin2,cap,2000
p39061,bin3,cost,3312.63
p39061,bin3,cap,20000
p39063,bin1,cost,107.66
p39063,bin1,cap,1000
p39063,bin2,cost,331.26
p39063,bin2,cap,2000
p39063,bin3,cost,3312.63
p39063,bin3,cap,20000
p39065,bin1,cost,107.66
p39065,bin1,cap,1000
p39065,bin2,cost,331.26
p39065,bin2,cap,2000
p39065,bin3,cost,3312.63
p39065,bin3,cap,20000
p39067,bin1,cost,107.66
p39067,bin1,cap,1000
p39067,bin2,cost,331.26
p39067,bin2,cap,2000
p39067,bin3,cost,3312.63
p39067,bin3,cap,20000
p39069,bin1,cost,107.66
p39069,bin1,cap,1000
p39069,bin2,cost,331.26
p39069,bin2,cap,2000
p39069,bin3,cost,3312.63
p39069,bin3,cap,20000
p39071,bin1,cost,107.66
p39071,bin1,cap,1000
p39071,bin2,cost,331.26
p39071,bin2,cap,2000
p39071,bin3,cost,3312.63
p39071,bin3,cap,20000
p39073,bin1,cost,107.66
p39073,bin1,cap,1000
p39073,bin2,cost,331.26
p39073,bin2,cap,2000
p39073,bin3,cost,3312.63
p39073,bin3,cap,20000
p39075,bin1,cost,107.66
p39075,bin1,cap,1000
p39075,bin2,cost,331.26
p39075,bin2,cap,2000
p39075,bin3,cost,3312.63
p39075,bin3,cap,20000
p39077,bin1,cost,107.66
p39077,bin1,cap,1000
p39077,bin2,cost,331.26
p39077,bin2,cap,2000
p39077,bin3,cost,3312.63
p39077,bin3,cap,20000
p39079,bin1,cost,107.66
p39079,bin1,cap,1000
p39079,bin2,cost,331.26
p39079,bin2,cap,2000
p39079,bin3,cost,3312.63
p39079,bin3,cap,20000
p39081,bin1,cost,107.66
p39081,bin1,cap,1000
p39081,bin2,cost,331.26
p39081,bin2,cap,2000
p39081,bin3,cost,3312.63
p39081,bin3,cap,20000
p39083,bin1,cost,107.66
p39083,bin1,cap,1000
p39083,bin2,cost,331.26
p39083,bin2,cap,2000
p39083,bin3,cost,3312.63
p39083,bin3,cap,20000
p39085,bin1,cost,107.66
p39085,bin1,cap,1000
p39085,bin2,cost,331.26
p39085,bin2,cap,2000
p39085,bin3,cost,3312.63
p39085,bin3,cap,20000
p39087,bin1,cost,107.66
p39087,bin1,cap,1000
p39087,bin2,cost,331.26
p39087,bin2,cap,2000
p39087,bin3,cost,3312.63
p39087,bin3,cap,20000
p39089,bin1,cost,107.66
p39089,bin1,cap,1000
p39089,bin2,cost,331.26
p39089,bin2,cap,2000
p39089,bin3,cost,3312.63
p39089,bin3,cap,20000
p39091,bin1,cost,107.66
p39091,bin1,cap,1000
p39091,bin2,cost,331.26
p39091,bin2,cap,2000
p39091,bin3,cost,3312.63
p39091,bin3,cap,20000
p39093,bin1,cost,107.66
p39093,bin1,cap,1000
p39093,bin2,cost,331.26
p39093,bin2,cap,2000
p39093,bin3,cost,3312.63
p39093,bin3,cap,20000
p39095,bin1,cost,107.66
p39095,bin1,cap,1000
p39095,bin2,cost,331.26
p39095,bin2,cap,2000
p39095,bin3,cost,3312.63
p39095,bin3,cap,20000
p39097,bin1,cost,107.66
p39097,bin1,cap,1000
p39097,bin2,cost,331.26
p39097,bin2,cap,2000
p39097,bin3,cost,3312.63
p39097,bin3,cap,20000
p39099,bin1,cost,107.66
p39099,bin1,cap,1000
p39099,bin2,cost,331.26
p39099,bin2,cap,2000
p39099,bin3,cost,3312.63
p39099,bin3,cap,20000
p39101,bin1,cost,107.66
p39101,bin1,cap,1000
p39101,bin2,cost,331.26
p39101,bin2,cap,2000
p39101,bin3,cost,3312.63
p39101,bin3,cap,20000
p39103,bin1,cost,107.66
p39103,bin1,cap,1000
p39103,bin2,cost,331.26
p39103,bin2,cap,2000
p39103,bin3,cost,3312.63
p39103,bin3,cap,20000
p39105,bin1,cost,107.66
p39105,bin1,cap,1000
p39105,bin2,cost,331.26
p39105,bin2,cap,2000
p39105,bin3,cost,3312.63
p39105,bin3,cap,20000
p39107,bin1,cost,107.66
p39107,bin1,cap,1000
p39107,bin2,cost,331.26
p39107,bin2,cap,2000
p39107,bin3,cost,3312.63
p39107,bin3,cap,20000
p39109,bin1,cost,107.66
p39109,bin1,cap,1000
p39109,bin2,cost,331.26
p39109,bin2,cap,2000
p39109,bin3,cost,3312.63
p39109,bin3,cap,20000
p39111,bin1,cost,107.66
p39111,bin1,cap,1000
p39111,bin2,cost,331.26
p39111,bin2,cap,2000
p39111,bin3,cost,3312.63
p39111,bin3,cap,20000
p39113,bin1,cost,107.66
p39113,bin1,cap,1000
p39113,bin2,cost,331.26
p39113,bin2,cap,2000
p39113,bin3,cost,3312.63
p39113,bin3,cap,20000
p39115,bin1,cost,107.66
p39115,bin1,cap,1000
p39115,bin2,cost,331.26
p39115,bin2,cap,2000
p39115,bin3,cost,3312.63
p39115,bin3,cap,20000
p39117,bin1,cost,107.66
p39117,bin1,cap,1000
p39117,bin2,cost,331.26
p39117,bin2,cap,2000
p39117,bin3,cost,3312.63
p39117,bin3,cap,20000
p39119,bin1,cost,107.66
p39119,bin1,cap,1000
p39119,bin2,cost,331.26
p39119,bin2,cap,2000
p39119,bin3,cost,3312.63
p39119,bin3,cap,20000
p39121,bin1,cost,107.66
p39121,bin1,cap,1000
p39121,bin2,cost,331.26
p39121,bin2,cap,2000
p39121,bin3,cost,3312.63
p39121,bin3,cap,20000
p39123,bin1,cost,107.66
p39123,bin1,cap,1000
p39123,bin2,cost,331.26
p39123,bin2,cap,2000
p39123,bin3,cost,3312.63
p39123,bin3,cap,20000
p39125,bin1,cost,107.66
p39125,bin1,cap,1000
p39125,bin2,cost,331.26
p39125,bin2,cap,2000
p39125,bin3,cost,3312.63
p39125,bin3,cap,20000
p39127,bin1,cost,107.66
p39127,bin1,cap,1000
p39127,bin2,cost,331.26
p39127,bin2,cap,2000
p39127,bin3,cost,3312.63
p39127,bin3,cap,20000
p39129,bin1,cost,107.66
p39129,bin1,cap,1000
p39129,bin2,cost,331.26
p39129,bin2,cap,2000
p39129,bin3,cost,3312.63
p39129,bin3,cap,20000
p39131,bin1,cost,107.66
p39131,bin1,cap,1000
p39131,bin2,cost,331.26
p39131,bin2,cap,2000
p39131,bin3,cost,3312.63
p39131,bin3,cap,20000
p39133,bin1,cost,107.66
p39133,bin1,cap,1000
p39133,bin2,cost,331.26
p39133,bin2,cap,2000
p39133,bin3,cost,3312.63
p39133,bin3,cap,20000
p39135,bin1,cost,107.66
p39135,bin1,cap,1000
p39135,bin2,cost,331.26
p39135,bin2,cap,2000
p39135,bin3,cost,3312.63
p39135,bin3,cap,20000
p39137,bin1,cost,107.66
p39137,bin1,cap,1000
p39137,bin2,cost,331.26
p39137,bin2,cap,2000
p39137,bin3,cost,3312.63
p39137,bin3,cap,20000
p39139,bin1,cost,107.66
p39139,bin1,cap,1000
p39139,bin2,cost,331.26
p39139,bin2,cap,2000
p39139,bin3,cost,3312.63
p39139,bin3,cap,20000
p39141,bin1,cost,107.66
p39141,bin1,cap,1000
p39141,bin2,cost,331.26
p39141,bin2,cap,2000
p39141,bin3,cost,3312.63
p39141,bin3,cap,20000
p39143,bin1,cost,107.66
p39143,bin1,cap,1000
p39143,bin2,cost,331.26
p39143,bin2,cap,2000
p39143,bin3,cost,3312.63
p39143,bin3,cap,20000
p39145,bin1,cost,107.66
p39145,bin1,cap,1000
p39145,bin2,cost,331.26
p39145,bin2,cap,2000
p39145,bin3,cost,3312.63
p39145,bin3,cap,20000
p39147,bin1,cost,107.66
p39147,bin1,cap,1000
p39147,bin2,cost,331.26
p39147,bin2,cap,2000
p39147,bin3,cost,3312.63
p39147,bin3,cap,20000
p39149,bin1,cost,107.66
p39149,bin1,cap,1000
p39149,bin2,cost,331.26
p39149,bin2,cap,2000
p39149,bin3,cost,3312.63
p39149,bin3,cap,20000
p39151,bin1,cost,107.66
p39151,bin1,cap,1000
p39151,bin2,cost,331.26
p39151,bin2,cap,2000
p39151,bin3,cost,3312.63
p39151,bin3,cap,20000
p39153,bin1,cost,107.66
p39153,bin1,cap,1000
p39153,bin2,cost,331.26
p39153,bin2,cap,2000
p39153,bin3,cost,3312.63
p39153,bin3,cap,20000
p39155,bin1,cost,107.66
p39155,bin1,cap,1000
p39155,bin2,cost,331.26
p39155,bin2,cap,2000
p39155,bin3,cost,3312.63
p39155,bin3,cap,20000
p39157,bin1,cost,107.66
p39157,bin1,cap,1000
p39157,bin2,cost,331.26
p39157,bin2,cap,2000
p39157,bin3,cost,3312.63
p39157,bin3,cap,20000
p39159,bin1,cost,107.66
p39159,bin1,cap,1000
p39159,bin2,cost,331.26
p39159,bin2,cap,2000
p39159,bin3,cost,3312.63
p39159,bin3,cap,20000
p39161,bin1,cost,107.66
p39161,bin1,cap,1000
p39161,bin2,cost,331.26
p39161,bin2,cap,2000
p39161,bin3,cost,3312.63
p39161,bin3,cap,20000
p39163,bin1,cost,107.66
p39163,bin1,cap,1000
p39163,bin2,cost,331.26
p39163,bin2,cap,2000
p39163,bin3,cost,3312.63
p39163,bin3,cap,20000
p39165,bin1,cost,107.66
p39165,bin1,cap,1000
p39165,bin2,cost,331.26
p39165,bin2,cap,2000
p39165,bin3,cost,3312.63
p39165,bin3,cap,20000
p39167,bin1,cost,107.66
p39167,bin1,cap,1000
p39167,bin2,cost,331.26
p39167,bin2,cap,2000
p39167,bin3,cost,3312.63
p39167,bin3,cap,20000
p39169,bin1,cost,107.66
p39169,bin1,cap,1000
p39169,bin2,cost,331.26
p39169,bin2,cap,2000
p39169,bin3,cost,3312.63
p39169,bin3,cap,20000
p39171,bin1,cost,107.66
p39171,bin1,cap,1000
p39171,bin2,cost,331.26
p39171,bin2,cap,2000
p39171,bin3,cost,3312.63
p39171,bin3,cap,20000
p39173,bin1,cost,107.66
p39173,bin1,cap,1000
p39173,bin2,cost,331.26
p39173,bin2,cap,2000
p39173,bin3,cost,3312.63
p39173,bin3,cap,20000
p39175,bin1,cost,107.66
p39175,bin1,cap,1000
p39175,bin2,cost,331.26
p39175,bin2,cap,2000
p39175,bin3,cost,3312.63
p39175,bin3,cap,20000
p42001,bin1,cost,107.66
p42001,bin1,cap,1000
p42001,bin2,cost,331.26
p42001,bin2,cap,2000
p42001,bin3,cost,3312.63
p42001,bin3,cap,20000
p42003,bin1,cost,107.66
p42003,bin1,cap,1000
p42003,bin2,cost,331.26
p42003,bin2,cap,2000
p42003,bin3,cost,3312.63
p42003,bin3,cap,20000
p42005,bin1,cost,107.66
p42005,bin1,cap,1000
p42005,bin2,cost,331.26
p42005,bin2,cap,2000
p42005,bin3,cost,3312.63
p42005,bin3,cap,20000
p42007,bin1,cost,107.66
p42007,bin1,cap,1000
p42007,bin2,cost,331.26
p42007,bin2,cap,2000
p42007,bin3,cost,3312.63
p42007,bin3,cap,20000
p42009,bin1,cost,107.66
p42009,bin1,cap,1000
p42009,bin2,cost,331.26
p42009,bin2,cap,2000
p42009,bin3,cost,3312.63
p42009,bin3,cap,20000
p42011,bin1,cost,107.66
p42011,bin1,cap,1000
p42011,bin2,cost,331.26
p42011,bin2,cap,2000
p42011,bin3,cost,3312.63
p42011,bin3,cap,20000
p42013,bin1,cost,107.66
p42013,bin1,cap,1000
p42013,bin2,cost,331.26
p42013,bin2,cap,2000
p42013,bin3,cost,3312.63
p42013,bin3,cap,20000
p42015,bin1,cost,107.66
p42015,bin1,cap,1000
p42015,bin2,cost,331.26
p42015,bin2,cap,2000
p42015,bin3,cost,3312.63
p42015,bin3,cap,20000
p42017,bin1,cost,107.66
p42017,bin1,cap,1000
p42017,bin2,cost,331.26
p42017,bin2,cap,2000
p42017,bin3,cost,3312.63
p42017,bin3,cap,20000
p42019,bin1,cost,107.66
p42019,bin1,cap,1000
p42019,bin2,cost,331.26
p42019,bin2,cap,2000
p42019,bin3,cost,3312.63
p42019,bin3,cap,20000
p42021,bin1,cost,107.66
p42021,bin1,cap,1000
p42021,bin2,cost,331.26
p42021,bin2,cap,2000
p42021,bin3,cost,3312.63
p42021,bin3,cap,20000
p42023,bin1,cost,107.66
p42023,bin1,cap,1000
p42023,bin2,cost,331.26
p42023,bin2,cap,2000
p42023,bin3,cost,3312.63
p42023,bin3,cap,20000
p42025,bin1,cost,107.66
p42025,bin1,cap,1000
p42025,bin2,cost,331.26
p42025,bin2,cap,2000
p42025,bin3,cost,3312.63
p42025,bin3,cap,20000
p42027,bin1,cost,107.66
p42027,bin1,cap,1000
p42027,bin2,cost,331.26
p42027,bin2,cap,2000
p42027,bin3,cost,3312.63
p42027,bin3,cap,20000
p42029,bin1,cost,107.66
p42029,bin1,cap,1000
p42029,bin2,cost,331.26
p42029,bin2,cap,2000
p42029,bin3,cost,3312.63
p42029,bin3,cap,20000
p42031,bin1,cost,107.66
p42031,bin1,cap,1000
p42031,bin2,cost,331.26
p42031,bin2,cap,2000
p42031,bin3,cost,3312.63
p42031,bin3,cap,20000
p42033,bin1,cost,107.66
p42033,bin1,cap,1000
p42033,bin2,cost,331.26
p42033,bin2,cap,2000
p42033,bin3,cost,3312.63
p42033,bin3,cap,20000
p42035,bin1,cost,107.66
p42035,bin1,cap,1000
p42035,bin2,cost,331.26
p42035,bin2,cap,2000
p42035,bin3,cost,3312.63
p42035,bin3,cap,20000
p42037,bin1,cost,107.66
p42037,bin1,cap,1000
p42037,bin2,cost,331.26
p42037,bin2,cap,2000
p42037,bin3,cost,3312.63
p42037,bin3,cap,20000
p42039,bin1,cost,107.66
p42039,bin1,cap,1000
p42039,bin2,cost,331.26
p42039,bin2,cap,2000
p42039,bin3,cost,3312.63
p42039,bin3,cap,20000
p42041,bin1,cost,107.66
p42041,bin1,cap,1000
p42041,bin2,cost,331.26
p42041,bin2,cap,2000
p42041,bin3,cost,3312.63
p42041,bin3,cap,20000
p42043,bin1,cost,107.66
p42043,bin1,cap,1000
p42043,bin2,cost,331.26
p42043,bin2,cap,2000
p42043,bin3,cost,3312.63
p42043,bin3,cap,20000
p42045,bin1,cost,107.66
p42045,bin1,cap,1000
p42045,bin2,cost,331.26
p42045,bin2,cap,2000
p42045,bin3,cost,3312.63
p42045,bin3,cap,20000
p42047,bin1,cost,107.66
p42047,bin1,cap,1000
p42047,bin2,cost,331.26
p42047,bin2,cap,2000
p42047,bin3,cost,3312.63
p42047,bin3,cap,20000
p42049,bin1,cost,107.66
p42049,bin1,cap,1000
p42049,bin2,cost,331.26
p42049,bin2,cap,2000
p42049,bin3,cost,3312.63
p42049,bin3,cap,20000
p42051,bin1,cost,107.66
p42051,bin1,cap,1000
p42051,bin2,cost,331.26
p42051,bin2,cap,2000
p42051,bin3,cost,3312.63
p42051,bin3,cap,20000
p42053,bin1,cost,107.66
p42053,bin1,cap,1000
p42053,bin2,cost,331.26
p42053,bin2,cap,2000
p42053,bin3,cost,3312.63
p42053,bin3,cap,20000
p42055,bin1,cost,107.66
p42055,bin1,cap,1000
p42055,bin2,cost,331.26
p42055,bin2,cap,2000
p42055,bin3,cost,3312.63
p42055,bin3,cap,20000
p42057,bin1,cost,107.66
p42057,bin1,cap,1000
p42057,bin2,cost,331.26
p42057,bin2,cap,2000
p42057,bin3,cost,3312.63
p42057,bin3,cap,20000
p42059,bin1,cost,107.66
p42059,bin1,cap,1000
p42059,bin2,cost,331.26
p42059,bin2,cap,2000
p42059,bin3,cost,3312.63
p42059,bin3,cap,20000
p42061,bin1,cost,107.66
p42061,bin1,cap,1000
p42061,bin2,cost,331.26
p42061,bin2,cap,2000
p42061,bin3,cost,3312.63
p42061,bin3,cap,20000
p42063,bin1,cost,107.66
p42063,bin1,cap,1000
p42063,bin2,cost,331.26
p42063,bin2,cap,2000
p42063,bin3,cost,3312.63
p42063,bin3,cap,20000
p42065,bin1,cost,107.66
p42065,bin1,cap,1000
p42065,bin2,cost,331.26
p42065,bin2,cap,2000
p42065,bin3,cost,3312.63
p42065,bin3,cap,20000
p42067,bin1,cost,107.66
p42067,bin1,cap,1000
p42067,bin2,cost,331.26
p42067,bin2,cap,2000
p42067,bin3,cost,3312.63
p42067,bin3,cap,20000
p42069,bin1,cost,107.66
p42069,bin1,cap,1000
p42069,bin2,cost,331.26
p42069,bin2,cap,2000
p42069,bin3,cost,3312.63
p42069,bin3,cap,20000
p42071,bin1,cost,107.66
p42071,bin1,cap,1000
p42071,bin2,cost,331.26
p42071,bin2,cap,2000
p42071,bin3,cost,3312.63
p42071,bin3,cap,20000
p42073,bin1,cost,107.66
p42073,bin1,cap,1000
p42073,bin2,cost,331.26
p42073,bin2,cap,2000
p42073,bin3,cost,3312.63
p42073,bin3,cap,20000
p42075,bin1,cost,107.66
p42075,bin1,cap,1000
p42075,bin2,cost,331.26
p42075,bin2,cap,2000
p42075,bin3,cost,3312.63
p42075,bin3,cap,20000
p42077,bin1,cost,107.66
p42077,bin1,cap,1000
p42077,bin2,cost,331.26
p42077,bin2,cap,2000
p42077,bin3,cost,3312.63
p42077,bin3,cap,20000
p42079,bin1,cost,107.66
p42079,bin1,cap,1000
p42079,bin2,cost,331.26
p42079,bin2,cap,2000
p42079,bin3,cost,3312.63
p42079,bin3,cap,20000
p42081,bin1,cost,107.66
p42081,bin1,cap,1000
p42081,bin2,cost,331.26
p42081,bin2,cap,2000
p42081,bin3,cost,3312.63
p42081,bin3,cap,20000
p42083,bin1,cost,107.66
p42083,bin1,cap,1000
p42083,bin2,cost,331.26
p42083,bin2,cap,2000
p42083,bin3,cost,3312.63
p42083,bin3,cap,20000
p42085,bin1,cost,107.66
p42085,bin1,cap,1000
p42085,bin2,cost,331.26
p42085,bin2,cap,2000
p42085,bin3,cost,3312.63
p42085,bin3,cap,20000
p42087,bin1,cost,107.66
p42087,bin1,cap,1000
p42087,bin2,cost,331.26
p42087,bin2,cap,2000
p42087,bin3,cost,3312.63
p42087,bin3,cap,20000
p42089,bin1,cost,107.66
p42089,bin1,cap,1000
p42089,bin2,cost,331.26
p42089,bin2,cap,2000
p42089,bin3,cost,3312.63
p42089,bin3,cap,20000
p42091,bin1,cost,107.66
p42091,bin1,cap,1000
p42091,bin2,cost,331.26
p42091,bin2,cap,2000
p42091,bin3,cost,3312.63
p42091,bin3,cap,20000
p42093,bin1,cost,107.66
p42093,bin1,cap,1000
p42093,bin2,cost,331.26
p42093,bin2,cap,2000
p42093,bin3,cost,3312.63
p42093,bin3,cap,20000
p42095,bin1,cost,107.66
p42095,bin1,cap,1000
p42095,bin2,cost,331.26
p42095,bin2,cap,2000
p42095,bin3,cost,3312.63
p42095,bin3,cap,20000
p42097,bin1,cost,107.66
p42097,bin1,cap,1000
p42097,bin2,cost,331.26
p42097,bin2,cap,2000
p42097,bin3,cost,3312.63
p42097,bin3,cap,20000
p42099,bin1,cost,107.66
p42099,bin1,cap,1000
p42099,bin2,cost,331.26
p42099,bin2,cap,2000
p42099,bin3,cost,3312.63
p42099,bin3,cap,20000
p42101,bin1,cost,107.66
p42101,bin1,cap,1000
p42101,bin2,cost,331.26
p42101,bin2,cap,2000
p42101,bin3,cost,3312.63
p42101,bin3,cap,20000
p42103,bin1,cost,107.66
p42103,bin1,cap,1000
p42103,bin2,cost,331.26
p42103,bin2,cap,2000
p42103,bin3,cost,3312.63
p42103,bin3,cap,20000
p42105,bin1,cost,107.66
p42105,bin1,cap,1000
p42105,bin2,cost,331.26
p42105,bin2,cap,2000
p42105,bin3,cost,3312.63
p42105,bin3,cap,20000
p42107,bin1,cost,107.66
p42107,bin1,cap,1000
p42107,bin2,cost,331.26
p42107,bin2,cap,2000
p42107,bin3,cost,3312.63
p42107,bin3,cap,20000
p42109,bin1,cost,107.66
p42109,bin1,cap,1000
p42109,bin2,cost,331.26
p42109,bin2,cap,2000
p42109,bin3,cost,3312.63
p42109,bin3,cap,20000
p42111,bin1,cost,107.66
p42111,bin1,cap,1000
p42111,bin2,cost,331.26
p42111,bin2,cap,2000
p42111,bin3,cost,3312.63
p42111,bin3,cap,20000
p42113,bin1,cost,107.66
p42113,bin1,cap,1000
p42113,bin2,cost,331.26
p42113,bin2,cap,2000
p42113,bin3,cost,3312.63
p42113,bin3,cap,20000
p42115,bin1,cost,107.66
p42115,bin1,cap,1000
p42115,bin2,cost,331.26
p42115,bin2,cap,2000
p42115,bin3,cost,3312.63
p42115,bin3,cap,20000
p42117,bin1,cost,107.66
p42117,bin1,cap,1000
p42117,bin2,cost,331.26
p42117,bin2,cap,2000
p42117,bin3,cost,3312.63
p42117,bin3,cap,20000
p42119,bin1,cost,107.66
p42119,bin1,cap,1000
p42119,bin2,cost,331.26
p42119,bin2,cap,2000
p42119,bin3,cost,3312.63
p42119,bin3,cap,20000
p42121,bin1,cost,107.66
p42121,bin1,cap,1000
p42121,bin2,cost,331.26
p42121,bin2,cap,2000
p42121,bin3,cost,3312.63
p42121,bin3,cap,20000
p42123,bin1,cost,107.66
p42123,bin1,cap,1000
p42123,bin2,cost,331.26
p42123,bin2,cap,2000
p42123,bin3,cost,3312.63
p42123,bin3,cap,20000
p42125,bin1,cost,107.66
p42125,bin1,cap,1000
p42125,bin2,cost,331.26
p42125,bin2,cap,2000
p42125,bin3,cost,3312.63
p42125,bin3,cap,20000
p42127,bin1,cost,107.66
p42127,bin1,cap,1000
p42127,bin2,cost,331.26
p42127,bin2,cap,2000
p42127,bin3,cost,3312.63
p42127,bin3,cap,20000
p42129,bin1,cost,107.66
p42129,bin1,cap,1000
p42129,bin2,cost,331.26
p42129,bin2,cap,2000
p42129,bin3,cost,3312.63
p42129,bin3,cap,20000
p42131,bin1,cost,107.66
p42131,bin1,cap,1000
p42131,bin2,cost,331.26
p42131,bin2,cap,2000
p42131,bin3,cost,3312.63
p42131,bin3,cap,20000
p42133,bin1,cost,107.66
p42133,bin1,cap,1000
p42133,bin2,cost,331.26
p42133,bin2,cap,2000
p42133,bin3,cost,3312.63
p42133,bin3,cap,20000
p47001,bin1,cost,107.66
p47001,bin1,cap,1000
p47001,bin2,cost,331.26
p47001,bin2,cap,2000
p47001,bin3,cost,3312.63
p47001,bin3,cap,20000
p47003,bin1,cost,107.66
p47003,bin1,cap,1000
p47003,bin2,cost,331.26
p47003,bin2,cap,2000
p47003,bin3,cost,3312.63
p47003,bin3,cap,20000
p47005,bin1,cost,107.66
p47005,bin1,cap,1000
p47005,bin2,cost,331.26
p47005,bin2,cap,2000
p47005,bin3,cost,3312.63
p47005,bin3,cap,20000
p47007,bin1,cost,107.66
p47007,bin1,cap,1000
p47007,bin2,cost,331.26
p47007,bin2,cap,2000
p47007,bin3,cost,3312.63
p47007,bin3,cap,20000
p47009,bin1,cost,107.66
p47009,bin1,cap,1000
p47009,bin2,cost,331.26
p47009,bin2,cap,2000
p47009,bin3,cost,3312.63
p47009,bin3,cap,20000
p47011,bin1,cost,107.66
p47011,bin1,cap,1000
p47011,bin2,cost,331.26
p47011,bin2,cap,2000
p47011,bin3,cost,3312.63
p47011,bin3,cap,20000
p47013,bin1,cost,107.66
p47013,bin1,cap,1000
p47013,bin2,cost,331.26
p47013,bin2,cap,2000
p47013,bin3,cost,3312.63
p47013,bin3,cap,20000
p47015,bin1,cost,107.66
p47015,bin1,cap,1000
p47015,bin2,cost,331.26
p47015,bin2,cap,2000
p47015,bin3,cost,3312.63
p47015,bin3,cap,20000
p47017,bin1,cost,107.66
