case_name,x_Batt,x_Dem,x_Fuel,x_Pol,x_REcost,x_Siting,cap_CoalOldScr,cap_CoalOldScr_coal-CCS_mod,cap_Gas-CC_Gas-CC-CCS_mod,cap_Gas-CC_H2-CC,cap_H2-CC,cap_H2-CT,cap_battery_li,cap_coal-ccs_mod,cap_distpv,cap_electrolyzer,cap_gas-cc,cap_gas-cc-ccs_mod,cap_gas-ct,cap_hydED,cap_hydEND,cap_hydUD,cap_lfill-gas,cap_nuclear,cap_nuclear-smr,cap_o-g-s,cap_pumped-hydro,gen_CoalOldScr,gen_CoalOldScr_coal-CCS_mod,gen_Gas-CC_Gas-CC-CCS_mod,gen_Gas-CC_H2-CC,gen_Gas-CT_H2-CT,gen_H2-CC,gen_H2-CT,gen_battery_li,gen_coal-ccs_mod,gen_coal-igcc,gen_coal-new,gen_distpv,gen_gas-cc,gen_gas-cc-ccs_mod,gen_gas-ct,gen_hydED,gen_hydEND,gen_hydUD,gen_lfill-gas,gen_nuclear,gen_nuclear-smr,gen_o-g-s,gen_pumped-hydro,tran_AC_total,tran_total,cost_inv_h2_production,cost_inv_h2_storage,cost_inv_investment_capacity_costs,cost_inv_investment_refurbishment_capacity,cost_inv_investment_spurline_costs_rsc_technologies,cost_inv_itc_payments_negative,cost_inv_transmission_interzone_ac_investment,cost_inv_transmission_intrazone_investment,cost_op_co2_incentive_negative,cost_op_co2_transport_storage,cost_op_consume_fom,cost_op_fom_costs,cost_op_fuelcosts_objfn,cost_op_h2_storage,cost_op_h2_transport_intrareg,cost_op_ptc_payments_negative,cost_op_spurline_fom,cost_op_startcost,cost_op_transmission_fom,cost_op_transmission_intrazone_fom,cost_op_vom_costs,cost_total,runtime_seconds,cap_upv,cap_wind-ons,gen_upv,gen_wind-ofs,gen_wind-ons
test0_DemHi_FuelMd_REcostLo_SitingLim_BattMd_PolIRA,1,2,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,12854.472187,0.0,12994.628099,0.0,62500.258822,0.0,55132.707083,142.0,405.8,0.0,24.4,4980.0,0.0,137.482981,5.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4090936.578665,0.0,0.0,0.0,30008120.2923,182296813.302631,0.0,28977750.842582,253776.72,443341.2192,0.0,95658.237395,37423767.29598,0.0,218298.400297,-2463.31875,46805.112069,46805.112069,0.0,0.0,4837184418.955869,29041472.61036,1775902103.05561,0.0,108550368.229386,0.0,0.0,-0.0,0.0,5876651254.943535,4749610247.751423,0.0,0.0,-885020888.125808,543493693.113894,536031586.741565,487309141.432959,300590175.809505,428676061.920919,18788019636.439213,2875.638404,126519.44555,111261.989833,301394667.355077,0.0,383787885.708174
test0_DemHi_FuelMd_REcostLo_SitingLim_BattMd_PolOBBBA,1,2,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,7056.463998,0.0,12994.628099,0.0,80970.242371,0.0,43673.111684,142.0,405.8,0.0,24.4,4980.0,0.0,182.482981,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2492313.261278,0.0,0.0,0.0,30008120.2923,234458366.841658,0.0,22954587.501083,292046.43,443341.2192,0.0,92052.900839,37188729.082603,0.0,253408.846433,-3105.80475,41767.975569,41767.975569,0.0,0.0,8572936640.815718,0.0,2702084841.694402,0.0,1693849197.07565,374723021.824957,0.0,0.0,0.0,5553407621.695876,5556779178.793543,0.0,0.0,0.0,487379795.88368,677432638.180566,449002160.851239,285095435.513092,413839670.106885,26766530202.435608,2810.673532,113705.05924500001,102303.95242000002,277229352.663588,0.0,359522932.997995
test0_DemHi_FuelMd_REcostLo_SitingOpen_BattHi_PolIRA,2,2,1,0,0,0,0.0,0.0,0.0,204.410532,1717.73213,471.848642,7953.939173,0.0,12994.628099,1348.167106,64019.939339,0.0,60826.615035,142.0,405.8,0.0,24.4,4980.0,0.0,203.559151,5.0,0.0,0.0,0.0,107438.175496,0.0,902840.007469,248003.646257,-876850.188059,0.0,0.0,0.0,26050734.039,184733961.410854,0.0,31970468.862298,286324.824,442785.0048,0.0,96094.541159,37667360.944372,0.0,106990.689718,-2601.909,63511.5157,63511.5157,0.0,0.0,2363146052.154854,111180073.7151,584466251.002332,0.0,4063792.120136,0.0,0.0,0.0,23938823.593669,5827145261.194045,4881627006.549005,14475146.712757,23469991.577356,-471321854.198988,516373656.103348,542237346.283968,702822781.943459,311992286.126267,443101100.345938,15878717715.223244,3304.068791,118122.391728,112042.725331,264961389.773682,0.0,432069155.734914
test0_DemHi_FuelMd_REcostLo_SitingOpen_BattHi_PolOBBBA,2,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7684.035817,0.0,12994.628099,0.0,93510.918558,0.0,35854.106201,142.0,405.8,0.0,24.4,4980.0,0.0,144.652876,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1305536.497305,0.0,0.0,0.0,26050734.039,289852746.388697,0.0,18844918.219151,286324.824,442785.0048,0.0,96838.61613,37768221.899467,0.0,143762.452628,-2596.701,39244.284396,39244.284396,0.0,0.0,3266225605.170344,29041472.61036,1280875686.519992,0.0,29029441.938939,107918940.741763,0.0,0.0,0.0,5506536603.832771,6552216020.67868,0.0,-0.0,0.0,455755383.089548,506072220.206536,423781216.838903,268233851.31516,485628302.650825,18911314745.59382,2536.726312,94744.19915100001,101879.35346999999,212101287.174601,0.0,386825749.41507006
test0_DemHi_FuelMd_REcostLo_SitingOpen_BattLo_PolIRA,0,2,1,0,0,0,118.127083,1360.061091,0.0,137.979371,4651.645101,864.253944,27973.84782,1731.857145,12994.628099,4047.548956,63847.318837,0.0,41321.166291,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,478681.182189,714848.109342,0.0,72521.957358,0.0,2444904.665191,454251.872951,-8389680.294979,910264.11527,0.0,0.0,26050734.039,176118701.368136,0.0,21718405.002518,286324.824,442785.0048,0.0,93615.268974,37345799.25882,0.0,667722.24,-1719.039,56637.649886,56637.649886,0.0,0.0,4824095334.225179,106994899.0908,886097967.32034,0.0,1735898.165122,47926719.648795,0.0,20904488.017714,71870586.373208,6191459356.475049,4440498544.723228,10197444.906309,55063741.931826,-678678314.477374,528097328.419298,244581535.681853,653722031.943299,319086555.746042,376834100.163176,18100488218.353867,2840.892477,129959.10583500001,107931.221724,290784273.361203,0.0,434008864.382856
test0_DemHi_FuelMd_REcostLo_SitingOpen_BattLo_PolOBBBA,0,2,1,1,0,0,81.628698,845.866858,0.0,0.0,0.0,0.0,18877.822115,865.826935,12994.628099,0.0,87520.956071,0.0,28075.715362,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,330780.38118,444587.620777,0.0,0.0,0.0,0.0,0.0,-6343515.507613,455078.636778,0.0,0.0,26050734.039,259268969.191489,0.0,14756595.994336,299140.608,442785.0048,0.0,97803.651498,37922423.84082,0.0,667722.24,-2526.117,40790.228889,40790.228889,0.0,0.0,5093680047.778738,0.0,1719033482.746534,0.0,453295444.377944,417946515.93371,0.0,11749299.528181,0.0,5685121871.184977,5854384793.027874,0.0,-0.0,0.0,477531246.03536,313479387.646331,433699087.786088,278675171.715177,424715723.252632,21163312071.013542,2475.349743,108598.83903,99762.47953799999,249726312.461637,0.0,387290575.6774621
test0_DemHi_FuelMd_REcostLo_SitingOpen_BattMd_PolIRA,1,2,1,0,0,0,0.0,0.0,0.0,206.688996,1353.749288,0.0,9727.934659,0.0,12994.628099,822.309484,62560.477362,0.0,57214.553729,142.0,405.8,0.0,24.4,4980.0,0.0,578.009487,5.0,0.0,0.0,0.0,108635.736263,0.0,711530.626026,0.0,-2708496.061607,0.0,0.0,0.0,26050734.039,188623759.745424,0.0,30071969.439912,299140.608,442785.0048,0.0,95613.406998,37817223.647552,0.0,303801.786175,-2567.796,61025.864838,61025.864838,0.0,0.0,2029926803.849577,111907930.1715,517992951.386068,0.0,16104908.136044,0.0,0.0,0.0,14601395.908133,5814361927.087914,4930316626.254734,14762205.671814,14151282.468456,-502112266.928699,514244011.130486,477892890.281896,679246574.069914,306101569.218361,448650828.509761,15388149637.21596,3355.364282,121356.431068,109295.53814799999,270915938.39648,0.0,424644693.57429695
test0_DemHi_FuelMd_REcostLo_SitingOpen_BattMd_PolOBBBA,1,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8802.946104,0.0,12994.628099,0.0,93391.990697,0.0,31979.669162,142.0,405.8,0.0,24.4,4980.0,0.0,104.278878,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2940573.959587,0.0,0.0,0.0,26050734.039,285450425.397277,0.0,16808514.111728,286324.824,442785.0048,0.0,97637.014698,37873274.22162,0.0,54808.978261,-2171.694,39994.813453,39994.813453,0.0,0.0,3914721529.492396,29769329.06676,1356894241.754536,0.0,205067184.285118,164305134.824814,0.0,0.0,0.0,5512177178.277257,6401083963.110958,0.0,-0.0,0.0,459248265.923352,388922677.320861,435404304.366499,268015774.353587,467717442.77561,19603327025.55175,2497.865381,95949.24558999999,102514.05276600001,217040454.175594,0.0,390172090.968581
test0_DemHi_FuelMd_REcostLo_SitingRef_BattHi_PolIRA,2,2,1,0,0,1,0.0,0.0,0.0,103.789944,1867.594283,1499.211307,7642.15703,0.0,12994.628099,1568.796293,68348.852603,0.0,53520.083274,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,0.0,0.0,54551.994804,0.0,981607.554934,787985.462998,-1670213.028736,0.0,0.0,0.0,26920965.006,203073550.346706,0.0,28130155.768583,299450.736,442984.704,0.0,97700.553246,37809006.141386,0.0,867071.34488,-3044.247,53425.77232399999,53425.77232399999,0.0,0.0,2535555131.087038,111907930.1715,791804825.464606,0.0,220106883.759945,93726543.65455,0.0,0.0,27856441.199935,5810536577.404626,5163353559.89193,10826112.417075,37061248.593168,-614826947.066984,512362890.008488,798896599.70996,564868521.138894,306075497.829038,452590372.032452,16822702187.29622,2900.294305,122218.84020400001,108220.14609299999,285496406.060799,0.0,396950774.15432894
test0_DemHi_FuelMd_REcostLo_SitingRef_BattHi_PolOBBBA,2,2,1,1,0,1,0.0,383.038296,0.0,0.0,0.0,0.0,7719.961015,58.155781,12994.628099,0.0,77616.161433,2228.194892,46381.037965,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,201324.928353,0.0,0.0,0.0,0.0,0.0,-1514477.469728,30566.678319,0.0,0.0,26920965.006,233032220.418968,1171139.235461,24377873.554307,299450.736,442984.704,0.0,98121.772014,37795678.412035,0.0,854749.741012,-3143.13,45312.125424,45312.125424,0.0,0.0,5960724732.579412,29041472.61036,2498310246.923576,0.0,172046062.929195,491841897.802007,0.0,8184457.361474,0.0,5644129574.988761,5659615596.082267,0.0,-0.0,0.0,485448678.626454,889892762.031823,462840282.611046,284656139.475331,454821466.556548,23041553370.57825,2688.11305,115043.830145,102595.47671999999,280595312.972479,0.0,368437333.27647793
test0_DemHi_FuelMd_REcostLo_SitingRef_BattLo_PolIRA,0,2,1,0,0,1,157.83683,1217.150498,0.0,0.0,2581.499854,1407.220744,26378.057109,1827.310106,12994.628099,2802.693521,63471.580004,0.0,41866.057884,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,681002.788649,639734.301961,0.0,0.0,0.0,1356836.323084,739635.222833,-9080703.796395,960434.191628,0.0,0.0,26920965.006,167784532.118351,0.0,22004800.023681,299450.736,442984.704,0.0,98291.025426,37962878.53392,0.0,667722.24,-2314.491,53083.27998,53083.27998,0.0,0.0,7469093210.835537,29041472.61036,1551972433.816877,0.0,145789356.859111,653971065.0473,0.0,20145031.703044,49766223.686714,6203790015.473206,4275250266.870998,9757585.207737,41689652.656307,-976586179.400221,541990461.972861,376456011.624998,579424239.831846,321769755.100486,342788690.8583,21636109294.75546,2662.692874,134793.57068200002,110750.563418,323992521.27734196,0.0,406233329.744687
test0_DemHi_FuelMd_REcostLo_SitingRef_BattLo_PolOBBBA,0,2,1,1,0,1,231.273819,1230.856167,0.0,0.0,0.0,0.0,25424.536067,2436.761396,12994.628099,0.0,72813.362449,853.85325,35394.605205,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,997854.021301,646938.001421,-0.0,0.0,0.0,0.0,0.0,-8652091.639073,1280761.789775,0.0,0.0,26920965.006,205393156.305538,448785.268227,18603404.495864,299450.736,442984.704,0.0,99213.303576,37859196.783937,0.0,667722.24,-2052.801,42099.30531,42099.30531,0.0,0.0,9439118615.982485,18274484.957219,2359552051.909508,0.0,0.0,907232464.593891,0.0,25642436.187201,0.0,6006135623.724613,4943632849.968813,0.0,-0.0,0.0,506715301.649321,508862593.090008,439622181.411159,302251502.447972,377818227.105618,25834858333.02781,2497.338014,129806.09502499999,103384.952794,323131164.61868197,0.0,364715507.71985
test0_DemHi_FuelMd_REcostLo_SitingRef_BattMd_PolIRA,1,2,1,0,0,1,0.0,418.975756,0.0,39.072299,2082.561423,1252.316358,9487.019216,63.274984,12994.628099,1600.973875,67414.041714,0.0,49638.850577,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,220213.657199,0.0,20536.400336,0.0,1094594.28383,658217.477789,-3337437.641724,33257.331555,0.0,0.0,26920965.006,197224324.734253,0.0,26090179.863194,299450.736,442984.704,0.0,95592.398106,37621985.65812,0.0,829286.264988,-2303.751,52078.199037,52078.199037,0.0,0.0,3464236655.156772,106267042.6344,1146404653.243589,0.0,186779718.079922,187298378.859149,0.0,3705494.08373,28427804.675497,5854303425.259869,4979651176.798941,10069452.984007,35419706.870259,-657291304.114477,519358109.712417,689437344.291495,558232157.880008,305288196.188251,424817488.479051,17842405501.08288,2843.394285,123726.351328,110084.41538100001,291695996.35911,0.0,400146109.49267507
test0_DemHi_FuelMd_REcostLo_SitingRef_BattMd_PolOBBBA,1,2,1,1,0,1,0.0,740.009753,0.0,0.0,0.0,0.0,8337.027884,112.412638,12994.628099,0.0,79552.305188,2016.601259,40740.87721,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,388949.126227,0.0,0.0,0.0,0.0,0.0,-3083485.149581,59084.08236,0.0,0.0,26920965.006,230116204.631303,1059925.621688,21413405.061485,299450.736,442984.704,0.0,96750.159906,36982390.136666,0.0,738345.396726,-2983.0545,44104.237551,44104.237551,0.0,0.0,6742460917.733494,29041472.61036,2789237238.247044,0.0,514937422.259857,752676853.901353,0.0,10895251.348733,0.0,5676730369.60226,5488106178.661505,0.0,-0.0,0.0,487089322.412555,834201653.209681,457253006.8604,284786155.758228,412176574.290338,24479592416.89581,2567.144544,118098.917158,102466.921619,288674321.019977,0.0,368416249.33108294
test0_DemHi_FuelMd_REcostMd_SitingLim_BattHi_PolIRA,2,2,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5800.408048,0.0,12994.628099,0.0,74511.618309,0.0,53248.193852,142.0,405.8,0.0,24.4,4980.0,0.0,140.948345,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1195186.856256,0.0,0.0,0.0,30008120.2923,254042667.336224,0.0,32352797.496977,299655.216,443341.2192,0.0,94913.089632,37310696.192848,0.0,222225.977877,-3303.9585,42488.215465,42488.215465,0.0,0.0,5240375427.105483,102116520.744,1643295886.027016,0.0,0.0,0.0,0.0,0.0,0.0,6032645561.712646,6296546307.395877,0.0,-0.0,-465757248.643746,496278108.802327,743058368.248962,452888077.595291,290508589.10759,582950800.703123,21414906398.79857,3092.369962,118563.50658,100617.727777,274307509.398992,0.0,331730911.198923
test0_DemHi_FuelMd_REcostMd_SitingLim_BattHi_PolOBBBA,2,2,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,6371.0377,0.0,12994.628099,0.0,96826.517018,0.0,32050.032065,142.0,405.8,0.0,24.4,4980.0,0.0,697.260678,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1553575.167411,0.0,0.0,0.0,30008120.2923,321344773.765779,0.0,26696986.430462,299655.216,443341.2192,0.0,104245.895765,38430199.26162,0.0,550985.751074,-3303.9585,37983.577431000005,37983.577431000005,0.0,0.0,9512572183.917524,0.0,3063260552.956974,0.0,1218742410.445763,632342915.072142,0.0,0.0,0.0,5683070977.265031,7463164156.622601,0.0,0.0,0.0,432411850.503148,721647146.639864,406017325.216043,270394727.163591,602596066.247901,30006220312.05057,2599.709749,103420.085138,87381.97743300001,250004918.78941798,0.0,293135016.910065
test0_DemHi_FuelMd_REcostMd_SitingLim_BattLo_PolIRA,0,2,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,29539.662539,0.0,12994.628099,0.0,72498.849703,0.0,37804.381231,142.0,405.8,0.0,24.4,4980.0,0.0,1074.594543,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10274634.184038,0.0,0.0,0.0,30008120.2923,250096723.224889,0.0,19869982.774791,299655.216,443341.2192,0.0,102351.494081,37985785.78374,0.0,722497.702315,-2368.47,42382.444867000006,42382.444867000006,0.0,0.0,5378172073.516265,0.0,1861987399.370864,0.0,112079103.933771,292331492.374572,0.0,0.0,0.0,6168359121.988607,5889666934.33543,0.0,-0.0,-678432531.479274,499605966.532218,432178485.492409,451854795.31476,300841872.028757,523661453.580431,21232306166.988808,2565.130903,139669.261172,89439.215179,334533258.00898004,0.0,296139873.701191
test0_DemHi_FuelMd_REcostMd_SitingLim_BattLo_PolOBBBA,0,2,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,23132.289321,0.0,12994.628099,0.0,97882.194401,0.0,19106.903955,142.0,405.8,0.0,24.4,4980.0,0.0,109.834359,5.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-7504418.005949,0.0,0.0,0.0,30008120.2923,327082976.209496,0.0,16043883.721228,299655.216,443341.2192,0.0,104245.895765,38367237.247973,0.0,161806.350962,-2798.21475,37064.035263,37064.035263,0.0,0.0,9909221706.325825,0.0,2853114534.719917,0.0,498845131.76249,619410558.483709,0.0,0.0,0.0,5721700215.315263,7253297629.980682,0.0,0.0,0.0,424373196.204575,416568918.679632,397718066.961815,273755608.274442,564313461.078341,28932319027.78669,2345.726312,114556.214749,80090.124973,285256558.488091,0.0,269089791.242499
test0_DemHi_FuelMd_REcostMd_SitingLim_BattMd_PolIRA,1,2,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,11434.395803,0.0,12994.628099,0.0,73819.039909,0.0,46647.35992,142.0,405.8,0.0,24.4,4980.0,0.0,147.133413,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3754917.837853,0.0,0.0,0.0,30008120.2923,252246948.222483,0.0,24517852.373816,299655.216,443341.2192,0.0,96583.447213,37838318.61294,0.0,208807.717934,-3383.27775,42949.4832,42949.4832,0.0,0.0,6037028041.805201,0.0,1856894599.92332,0.0,0.0,0.0,0.0,0.0,0.0,6070986830.60703,6027079546.382406,0.0,-0.0,-538885919.587597,498543800.972713,685983321.8896,461403662.784829,291487233.168151,538882562.10786,21929403680.05352,2902.070699,125901.744579,97317.976085,296732583.15603703,0.0,321080796.545407
test0_DemHi_FuelMd_REcostMd_SitingLim_BattMd_PolOBBBA,1,2,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,7020.997193,0.0,12994.628099,0.0,96564.166072,0.0,31294.178736,142.0,405.8,0.0,24.4,4980.0,0.0,138.543651,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1751195.866261,0.0,0.0,0.0,30008120.2923,317362868.920029,0.0,32814564.349978,299655.216,443341.2192,0.0,104245.895765,38313135.480417,0.0,236387.918608,-3303.9585,36994.650349,36994.650349,0.0,0.0,8390199709.873537,80281988.95437,2565576415.05644,0.0,403688311.475281,249129197.671056,0.0,0.0,0.0,5661454617.450945,7538917153.657726,0.0,-0.0,0.0,422094878.111272,614983286.424608,400487310.548232,266956779.114,597187834.596518,27190957482.933983,2511.18766,103887.346632,86522.22130800001,251360948.569875,0.0,290102150.497139
test0_DemHi_FuelMd_REcostMd_SitingOpen_BattHi_PolIRA,2,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7919.28406,0.0,12994.628099,0.0,84420.412514,0.0,46049.243747,142.0,405.8,0.0,24.4,4980.0,0.0,89.551221,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-951326.503562,0.0,0.0,0.0,26050734.039,276398034.109999,0.0,24203482.513251,299140.608,442785.0048,0.0,99762.710272,37385392.01321,0.0,47068.121777,-2800.392,47896.93784,47896.93784,0.0,0.0,3939042626.538039,93985649.793882,1445126383.864439,0.0,0.0,0.0,0.0,0.0,0.0,5976230874.245026,6480233688.943333,0.0,-0.0,-591584707.686497,475668395.037846,654891421.207945,506104920.23509,283300925.290143,532837077.842667,19795837255.31192,3115.851904,112842.236418,97162.963958,246847451.27971,0.0,360880868.384114
test0_DemHi_FuelMd_REcostMd_SitingOpen_BattHi_PolOBBBA,2,2,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,8009.309324,0.0,12994.628099,0.0,107637.53064,928.830331,22857.310885,142.0,405.8,0.0,24.4,4980.0,0.0,1217.748072,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1156152.390076,-0.0,0.0,0.0,26050734.039,356424368.919006,488193.221749,12013802.601343,299140.608,442785.0048,0.0,99762.710272,37722349.76814,0.0,830753.133342,-2334.561,37224.302176,37224.302176,0.0,0.0,5827868444.716411,46641978.15858,2365931247.320006,0.0,0.0,244578614.295853,0.0,1996575.047431,0.0,5640774873.920906,7732402401.206091,0.0,-0.0,0.0,416380573.608228,648260264.844032,398914384.106469,255617684.012311,574477078.186337,24153844119.42265,2419.176235,91381.975932,86209.490968,208369492.07739198,0.0,329348840.40563995
test0_DemHi_FuelMd_REcostMd_SitingOpen_BattLo_PolIRA,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,20493.305253,0.0,12994.628099,0.0,76904.713081,0.0,40856.0832,142.0,405.8,0.0,24.4,4980.0,0.0,1152.004805,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6359873.496841,0.0,0.0,0.0,26050734.039,269062041.39893,0.0,21473957.329697,299140.608,442785.0048,0.0,101778.184392,38191554.31122,0.0,605493.725282,-2567.796,45003.050466,45003.050466,0.0,0.0,4169232849.947472,2412098.970769,1274864178.077352,0.0,4555201.322985,0.0,0.0,0.0,0.0,6001164390.810983,6326695682.15721,0.0,0.0,-579356997.073512,479992078.526402,354021778.163373,496798263.523645,282334088.953538,568609441.858007,19381323055.23822,2745.516787,118582.96419599999,93690.026224,265339546.870167,0.0,356879026.31153405
test0_DemHi_FuelMd_REcostMd_SitingOpen_BattLo_PolOBBBA,0,2,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,15851.223329,0.0,12994.628099,0.0,100674.156104,3567.896739,17970.031035,142.0,405.8,0.0,24.4,4980.0,0.0,1197.033502,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5083891.404494,0.0,0.0,0.0,26050734.039,337208563.057513,1875286.526214,11416015.915557,299140.608,442785.0048,0.0,101778.184392,38191554.31122,0.0,678985.555541,-1952.958,37900.441566,37900.441566,0.0,0.0,5411141429.264774,825521.73732,2149315167.631163,0.0,0.0,193801658.1233,0.0,7669402.437846,0.0,5744822618.497052,7378881584.777536,0.0,-0.0,0.0,427585593.228481,362103055.278894,404569965.559385,257688594.919985,568680371.122351,22907084962.57809,2387.75423,94089.568822,88854.75702899999,218254248.08551002,0.0,341867927.065579
