sc_point_gid,class,capacity,capital_adder_per_mw,cf,FIPS,dist_spur_km,dist_reinforcement_km,cost_spur_usd_per_mw,cost_poi_usd_per_mw,cost_reinforcement_usd_per_mw,cost_total_trans_usd_per_mw,region,supply_curve_cost_per_mw
780,1,21.945,0.0,0.18047157,p99104,11.228196282584276,0.0,41173.695,0.0,0.0,41173.695,pr1110,41173.695
791,1,13.797,0.0,0.18155454,p99089,8.429753431533042,0.0,30911.828,0.0,0.0,30911.828,pr555,30911.828
796,1,8.736,0.0,0.18228383,p99074,7.688446996912756,0.0,28193.465,0.0,0.0,28193.465,pr353,28193.465
804,1,21.973000000000003,0.0,0.18215382,p99083,4.760309663955135,0.0,17456.012,0.0,0.0,17456.012,pr451,17456.012
806,1,5.635,0.0,0.18397482,p99009,3.225861517573948,0.0,11829.205,0.0,0.0,11829.205,pr21,11829.205
807,1,5.922000000000001,0.0,0.18594977,p99093,9.56179689980607,0.0,35063.023,0.0,0.0,35063.023,pr956,35063.023
808,1,20.167,0.0,0.18594322,p99093,8.63274880054707,0.0,31656.21,0.0,0.0,31656.21,pr956,31656.21
809,1,24.353,0.0,0.18592227,p99105,2.3328638468594147,0.0,8554.591,0.0,0.0,8554.591,pr1206,8554.591
811,1,5.9430000000000005,0.0,0.18583041,p99105,4.99540866743749,0.0,18318.117,0.0,0.0,18318.117,pr1206,18318.117
812,2,15.176000000000002,0.0,0.18714307,p99007,6.245568439468742,0.0,22902.443,0.0,0.0,22902.443,pr16,22902.443
817,1,39.13,0.0,0.1817049,p99031,4.4684600979047016,0.0,16385.803,0.0,0.0,16385.803,pr101,16385.803
818,1,16.632,0.0,0.18176153,p99031,1.990152600012142,0.0,7297.8716,0.0,0.0,7297.8716,pr101,7297.8716
819,4,7.623000000000001,0.0,0.19644123,p99031,2.064637153547481,0.0,7571.006,0.0,0.0,7571.006,pr101,7571.006
820,4,37.492,0.0,0.19923234,p99031,4.568718991316244,0.0,16753.451,0.0,0.0,16753.451,pr101,16753.451
821,4,7.777,0.0,0.19903095,p99031,7.438045422246377,0.0,27275.244,0.0,0.0,27275.244,pr101,27275.244
842,1,6.818,0.0,0.17772198,p99054,5.750309621344321,0.0,21086.332,0.0,0.0,21086.332,pr232,21086.332
854,1,7.385000000000001,0.0,0.18272118,p99104,16.836276718603077,0.0,61738.473,0.0,0.0,61738.473,pr1110,61738.473
875,1,16.065,0.0,0.18470287,p99059,2.687864225399011,0.0,9856.374,0.0,0.0,9856.374,pr275,9856.374
882,1,12.859,0.0,0.18558392,p99009,3.811825041650904,0.0,13977.928,0.0,0.0,13977.928,pr21,13977.928
883,2,49.336,0.0,0.18832254,p99009,6.37513067216891,0.0,23377.547,0.0,0.0,23377.547,pr21,23377.547
884,2,36.904,0.0,0.18930317,p99056,4.042306736325634,0.0,14823.102,0.0,0.0,14823.102,pr234,14823.102
885,2,33.901,0.0,0.18935552,p99056,1.2646402881324588,0.0,4637.4243,0.0,0.0,4637.4243,pr234,4637.4243
886,2,66.703,0.0,0.19064379,p99105,1.9065897882563705,0.0,6991.4473,0.0,0.0,6991.4473,pr1206,6991.4473
887,2,13.587000000000002,0.0,0.19036117,p99105,4.641985682071834,0.0,17022.12,0.0,0.0,17022.12,pr1206,17022.12
888,2,10.521,0.0,0.1872809,p99007,6.736066684565626,0.0,24701.096,0.0,0.0,24701.096,pr16,24701.096
889,2,5.159,0.0,0.18862815,p99007,4.1476565786695225,0.0,15209.419,0.0,0.0,15209.419,pr16,15209.419
891,1,6.097,0.0,0.1749477,p99007,3.6028959878116376,0.0,13211.787,0.0,0.0,13211.787,pr16,13211.787
893,3,51.555,0.0,0.19386612,p99108,2.692465284512418,0.0,9873.246,0.0,0.0,9873.246,pr2001,9873.246
894,4,53.97,0.0,0.19658902,p99108,1.6341388508536736,0.0,5992.372,0.0,0.0,5992.372,pr2001,5992.372
895,3,7.497,0.0,0.19580016,p99031,2.0647118058849507,0.0,7571.2793,0.0,0.0,7571.2793,pr101,7571.2793
897,4,14.679,0.0,0.1989075,p99031,7.334828808529987,0.0,26896.75,0.0,0.0,26896.75,pr101,26896.75
936,1,13.426,0.0,0.1785011,p99057,2.6450548412833133,0.0,9699.392,0.0,0.0,9699.392,pr266,9699.392
947,1,8.911,0.0,0.18150508,p99074,1.384860862087731,0.0,5078.272,0.0,0.0,5078.272,pr353,5078.272
954,2,6.811000000000001,0.0,0.18650815,p99083,5.960773545606081,0.0,21858.102,0.0,0.0,21858.102,pr451,21858.102
956,1,11.543,0.0,0.18608561,p99083,7.488087324729379,0.0,27458.748,0.0,0.0,27458.748,pr451,27458.748
957,1,10.087,0.0,0.18608662,p99083,9.612964122739363,0.0,35250.652,0.0,0.0,35250.652,pr451,35250.652
959,2,26.026,0.0,0.18837886,p99056,7.73643453620763,0.0,28369.436,0.0,0.0,28369.436,pr234,28369.436
960,2,8.575000000000001,0.0,0.18963404,p99056,5.3870335791551724,0.0,19754.203,0.0,0.0,19754.203,pr234,19754.203
961,2,12.348,0.0,0.1899024,p99056,3.77849475588185,0.0,13855.706,0.0,0.0,13855.706,pr234,13855.706
962,2,35.73500000000001,0.0,0.19070008,p99056,4.083647180150693,0.0,14974.697,0.0,0.0,14974.697,pr234,14974.697
963,3,37.492,0.0,0.19101734,p99055,10.888529466540811,0.0,39928.137,0.0,0.0,39928.137,pr233,39928.137
964,2,10.598,0.0,0.18876134,p99055,9.94533702285343,0.0,36469.46,0.0,0.0,36469.46,pr233,36469.46
968,2,7.224,0.0,0.18959944,p99109,4.420825425257998,0.0,16211.127,0.0,0.0,16211.127,pr2002,16211.127
992,1,21.427000000000003,0.0,0.18296166,p99054,7.754264586170341,0.0,28434.818,0.0,0.0,28434.818,pr232,28434.818
1007,1,11.221,0.0,0.18017282,p99028,18.30674183804579,0.0,67130.66,0.0,0.0,67130.66,pr96,67130.66
1024,1,7.266,0.0,0.18230207,p99074,4.82820027054267,0.0,17704.967,0.0,0.0,17704.967,pr353,17704.967
1028,2,6.090000000000001,0.0,0.18804763,p99005,5.269089283697875,0.0,19321.703,0.0,0.0,19321.703,pr10,19321.703
1030,2,6.328,0.0,0.18752694,p99083,8.807667690652249,0.0,32297.637,0.0,0.0,32297.637,pr451,32297.637
1032,2,9.884000000000002,0.0,0.18664888,p99083,9.905488923709257,0.0,36323.336,0.0,0.0,36323.336,pr451,36323.336
1035,2,39.928,0.0,0.18917033,p99056,9.439257831733146,0.0,34613.67,0.0,0.0,34613.67,pr234,34613.67
1036,2,27.72,0.0,0.19059364,p99056,7.633002821604575,0.0,27990.152,0.0,0.0,27990.152,pr234,27990.152
1037,3,8.47,0.0,0.1912186,p99056,6.596775319845384,0.0,24190.314,0.0,0.0,24190.314,pr234,24190.314
1038,3,29.484,0.0,0.19109069,p99055,10.332821294893249,0.0,37890.363,0.0,0.0,37890.363,pr233,37890.363
1039,2,16.499000000000002,0.0,0.19081956,p99055,8.413478995872609,0.0,30852.15,0.0,0.0,30852.15,pr233,30852.15
1040,2,13.419,0.0,0.19070402,p99055,7.150760222645688,0.0,26221.773,0.0,0.0,26221.773,pr233,26221.773
1067,1,38.416,0.0,0.18518496,p99037,4.543380909145578,0.0,16660.537,0.0,0.0,16660.537,pr116,16660.537
1068,1,22.043,0.0,0.18408681,p99037,2.0099090525489296,0.0,7370.3184,0.0,0.0,7370.3184,pr116,7370.3184
1069,1,6.958,0.0,0.179226,p99037,1.940332227742852,0.0,7115.1807,0.0,0.0,7115.1807,pr116,7115.1807
1070,1,8.505,0.0,0.17922603,p99037,4.451715885011341,0.0,16324.401,0.0,0.0,16324.401,pr116,16324.401
1099,1,31.374,0.0,0.18598308,p99074,5.35476374073999,0.0,19635.87,0.0,0.0,19635.87,pr353,19635.87
1100,1,20.489,0.0,0.18474898,p99074,6.706199225696095,0.0,24591.572,0.0,0.0,24591.572,pr353,24591.572
1102,1,16.625,0.0,0.18458432,p99005,6.187874515595184,0.0,22690.879,0.0,0.0,22690.879,pr10,22690.879
1104,2,8.589,0.0,0.18825804,p99005,2.392809764694769,0.0,8774.411,0.0,0.0,8774.411,pr10,8774.411
1105,2,15.813,0.0,0.18942247,p99005,3.812390435648547,0.0,13980.001,0.0,0.0,13980.001,pr10,13980.001
1106,3,21.049000000000003,0.0,0.19133598,p99005,6.2985261652318965,0.0,23096.639,0.0,0.0,23096.639,pr10,23096.639
1107,3,11.606,0.0,0.19123743,p99083,11.759971068999077,0.0,43123.707,0.0,0.0,43123.707,pr451,43123.707
1108,2,5.215,0.0,0.18653837,p99083,12.51912780714018,0.0,45907.527,0.0,0.0,45907.527,pr451,45907.527
1111,1,23.569,0.0,0.1863772,p99056,11.615049023454878,0.0,42592.277,0.0,0.0,42592.277,pr234,42592.277
1112,3,31.22,0.0,0.1909292,p99055,14.120158773625494,0.0,51778.492,0.0,0.0,51778.492,pr233,51778.492
1115,2,7.140000000000001,0.0,0.19084713,p99055,6.290942621752753,0.0,23068.83,0.0,0.0,23068.83,pr233,23068.83
1116,3,17.150000000000002,0.0,0.19101645,p99055,4.463159260494075,0.0,16366.364,0.0,0.0,16366.364,pr233,16366.364
1118,4,8.372000000000002,0.0,0.1961762,p99055,5.433430084025114,0.0,19924.338,0.0,0.0,19924.338,pr233,19924.338
1128,5,13.706,0.0,0.20147344,p99031,1.981529381823695,0.0,7266.25,0.0,0.0,7266.25,pr101,7266.25
1129,5,69.006,0.0,0.20172249,p99031,3.797793276352544,0.0,13926.474,0.0,0.0,13926.474,pr101,13926.474
1130,5,6.58,0.0,0.20379165,p99031,6.42249652699474,0.0,23551.236,0.0,0.0,23551.236,pr101,23551.236
1131,5,6.195,0.0,0.20662849,p99031,9.18706527729324,0.0,33688.883,0.0,0.0,33688.883,pr101,33688.883
1143,2,44.506,0.0,0.18728529,p99037,4.591194403850055,0.0,16835.867,0.0,0.0,16835.867,pr116,16835.867
1144,1,68.32700000000001,0.0,0.18367308,p99037,2.115187369387402,0.0,7756.373,0.0,0.0,7756.373,pr116,7756.373
1147,1,11.746,0.0,0.17896257,p99037,7.255328966186873,0.0,26605.225,0.0,0.0,26605.225,pr116,26605.225
1148,1,34.209,0.0,0.18043244,p99043,5.644800976309706,0.0,20699.434,0.0,0.0,20699.434,pr169,20699.434
1167,1,9.436,0.0,0.17002316,p99099,1.8637162875892503,0.0,6834.2305,0.0,0.0,6834.2305,pr1079,6834.2305
1168,1,9.884000000000002,0.0,0.16653189,p99052,2.0108045019733503,0.0,7373.6016,0.0,0.0,7373.6016,pr213,7373.6016
1173,1,10.43,0.0,0.18435055,p99074,9.22137020656554,0.0,33814.68,0.0,0.0,33814.68,pr353,33814.68
1174,1,10.906,0.0,0.18422589,p99074,8.2342123776083,0.0,30194.781,0.0,0.0,30194.781,pr353,30194.781
1175,1,39.2,0.0,0.1859831,p99074,8.17895438100804,0.0,29992.15,0.0,0.0,29992.15,pr353,29992.15
1176,1,13.643,0.0,0.18641981,p99074,9.121256054108583,0.0,33447.562,0.0,0.0,33447.562,pr353,33447.562
1177,2,12.145,0.0,0.18651079,p99005,8.579433345500739,0.0,31460.703,0.0,0.0,31460.703,pr10,31460.703
1187,1,5.222,0.0,0.1863772,p99055,16.442237360336474,0.0,60293.535,0.0,0.0,60293.535,pr233,60293.535
1192,3,10.115000000000002,0.0,0.19101647,p99055,2.295403007891317,0.0,8417.222,0.0,0.0,8417.222,pr233,8417.222
1193,3,31.192,0.0,0.19205135,p99055,1.3073631438687658,0.0,4794.089,0.0,0.0,4794.089,pr233,4794.089
1203,3,10.57,0.0,0.19541243,p99031,2.722122864376888,0.0,9982.0,0.0,0.0,9982.0,pr101,9982.0
1204,4,57.96000000000001,0.0,0.19771132,p99031,1.0236054800718932,0.0,3753.552,0.0,0.0,3753.552,pr101,3753.552
1205,5,166.607,0.0,0.20168555,p99031,3.3979534990446854,0.0,12460.265,0.0,0.0,12460.265,pr101,12460.265
1206,5,60.354000000000006,0.0,0.2035298,p99031,6.194781570804936,0.0,22716.207,0.0,0.0,22716.207,pr101,22716.207
1219,2,108.059,0.0,0.18771364,p99037,6.170766806756477,0.0,22628.146,0.0,0.0,22628.146,pr116,22628.146
1220,1,21.805,0.0,0.18620518,p99037,4.633664932412283,0.0,16991.607,0.0,0.0,16991.607,pr116,16991.607
1221,1,77.41300000000001,0.0,0.18310727,p99037,4.603902350145897,0.0,16882.469,0.0,0.0,16882.469,pr116,16882.469
1222,1,36.281,0.0,0.18327834,p99037,6.103569561362676,0.0,22381.734,0.0,0.0,22381.734,pr116,22381.734
1223,1,5.180000000000001,0.0,0.18192844,p99043,6.4175040534065255,0.0,23532.93,0.0,0.0,23532.93,pr169,23532.93
1225,1,21.035,0.0,0.18109746,p99043,1.727538110148373,0.0,6334.8667,0.0,0.0,6334.8667,pr169,6334.8667
1226,1,9.821,0.0,0.1801998,p99043,2.866060614489898,0.0,10509.818,0.0,0.0,10509.818,pr169,10509.818
1227,1,17.017,0.0,0.18017828,p99043,5.45725705559923,0.0,20011.71,0.0,0.0,20011.71,pr169,20011.71
1231,1,7.763,0.0,0.17908394,p99028,14.001664056306588,0.0,51343.973,0.0,0.0,51343.973,pr96,51343.973
1233,1,18.536,0.0,0.17590004,p99028,10.559137270616114,0.0,38720.26,0.0,0.0,38720.26,pr96,38720.26
1241,1,10.024,0.0,0.17555524,p99107,3.668657910545444,0.0,13452.936,0.0,0.0,13452.936,pr1802,13452.936
1242,1,6.713,0.0,0.17555912,p99067,3.3303444784631173,0.0,12212.343,0.0,0.0,12212.343,pr313,12212.343
1247,1,6.727,0.0,0.18325351,p99065,8.928106429746535,0.0,32739.285,0.0,0.0,32739.285,pr296,32739.285
1248,1,12.215000000000002,0.0,0.1824517,p99065,7.774487042268318,0.0,28508.973,0.0,0.0,28508.973,pr296,28508.973
1249,1,40.894000000000005,0.0,0.18398353,p99065,7.583974824144007,0.0,27810.367,0.0,0.0,27810.367,pr296,27810.367
1250,1,6.251,0.0,0.1848416,p99065,8.422182648540238,0.0,30884.066,0.0,0.0,30884.066,pr296,30884.066
1251,2,10.556,0.0,0.18683529,p99065,10.034545718017691,0.0,36796.586,0.0,0.0,36796.586,pr296,36796.586
1266,1,28.392,0.0,0.18547416,p99055,7.927111066139636,0.0,29068.645,0.0,0.0,29068.645,pr233,29068.645
1267,3,76.86,0.0,0.19515157,p99055,5.1809766961917365,0.0,18998.594,0.0,0.0,18998.594,pr233,18998.594
1268,4,48.923,0.0,0.1966716,p99055,2.679650852509942,0.0,9826.255,0.0,0.0,9826.255,pr233,9826.255
1269,5,54.992,0.0,0.20017745,p99055,2.063343000435792,0.0,7566.26,0.0,0.0,7566.26,pr233,7566.26
1280,5,35.427,0.0,0.2012814,p99031,3.828371063961538,0.0,14038.602,0.0,0.0,14038.602,pr101,14038.602
1294,3,53.284,0.0,0.19196182,p99037,10.226685250434118,0.0,37501.16,0.0,0.0,37501.16,pr116,37501.16
1295,3,67.62,0.0,0.19118157,p99037,8.46404879231357,0.0,31037.59,0.0,0.0,31037.59,pr116,31037.59
1296,1,56.658,0.0,0.18632613,p99037,7.418231243256507,0.0,27202.586,0.0,0.0,27202.586,pr116,27202.586
1297,2,37.142,0.0,0.18990834,p99037,7.399674993104102,0.0,27134.541,0.0,0.0,27134.541,pr116,27134.541
1298,2,11.291,0.0,0.18757655,p99037,8.415178406411872,0.0,30858.383,0.0,0.0,30858.383,pr116,30858.383
1299,2,21.847,0.0,0.18827541,p99043,6.373082153755297,0.0,23370.033,0.0,0.0,23370.033,pr169,23370.033
1300,2,73.227,0.0,0.18838961,p99043,3.628623882172617,0.0,13306.131,0.0,0.0,13306.131,pr169,13306.131
1301,1,36.715,0.0,0.1862955,p99043,1.331713652741002,0.0,4883.382,0.0,0.0,4883.382,pr169,4883.382
1302,2,62.09,0.0,0.18943697,p99043,2.64653850537679,0.0,9704.833,0.0,0.0,9704.833,pr169,9704.833
1303,2,29.666,0.0,0.18833998,p99043,5.345534751811967,0.0,19602.027,0.0,0.0,19602.027,pr169,19602.027
1304,2,17.304,0.0,0.1865888,p99043,8.258514781701862,0.0,30283.898,0.0,0.0,30283.898,pr169,30283.898
1307,2,40.691,0.0,0.18685672,p99028,12.20502378889735,0.0,44755.71,0.0,0.0,44755.71,pr96,44755.71
1308,1,8.134,0.0,0.18590158,p99028,9.94854231387411,0.0,36481.215,0.0,0.0,36481.215,pr96,36481.215
1309,1,22.652,0.0,0.17931853,p99028,8.024890696959547,0.0,29427.201,0.0,0.0,29427.201,pr96,29427.201
1310,1,34.027,0.0,0.18080427,p99028,6.907123276972281,0.0,25328.357,0.0,0.0,25328.357,pr96,25328.357
1312,1,12.215000000000002,0.0,0.18308707,p99028,7.960339845278682,0.0,29190.494,0.0,0.0,29190.494,pr96,29190.494
1314,1,23.604,0.0,0.18356457,p99075,8.62864453802022,0.0,31641.16,0.0,0.0,31641.16,pr363,31641.16
1317,1,17.325000000000003,0.0,0.18441594,p99107,0.811051050680741,0.0,2974.1167,0.0,0.0,2974.1167,pr1802,2974.1167
1318,1,19.943,0.0,0.18537639,p99067,0.4537201679358258,0.0,1663.7877,0.0,0.0,1663.7877,pr313,1663.7877
1319,1,13.069,0.0,0.18600714,p99098,2.9269333645977382,0.0,10733.038,0.0,0.0,10733.038,pr1078,10733.038
1320,1,34.006,0.0,0.18410794,p99099,4.670192993924294,0.0,17125.555,0.0,0.0,17125.555,pr1079,17125.555
1321,1,10.738,0.0,0.18620199,p99099,6.670741444639321,0.0,24461.549,0.0,0.0,24461.549,pr1079,24461.549
1323,2,31.668000000000003,0.0,0.18886058,p99065,6.683358525427458,0.0,24507.814,0.0,0.0,24507.814,pr296,24507.814
1324,2,42.847,0.0,0.18746023,p99065,5.0394411505706085,0.0,18479.584,0.0,0.0,18479.584,pr296,18479.584
1325,2,33.572,0.0,0.19061293,p99065,4.740204788684332,0.0,17382.287,0.0,0.0,17382.287,pr296,17382.287
1326,2,6.853,0.0,0.18689662,p99065,5.990659748356324,0.0,21967.695,0.0,0.0,21967.695,pr296,21967.695
1327,2,9.709,0.0,0.18907261,p99065,8.102552385260186,0.0,29711.986,0.0,0.0,29711.986,pr296,29711.986
1329,2,7.63,0.0,0.18892159,p99034,12.595912038669615,0.0,46189.094,0.0,0.0,46189.094,pr106,46189.094
1336,1,16.016000000000002,0.0,0.18321413,p99070,10.146756909515904,0.0,37208.066,0.0,0.0,37208.066,pr334,37208.066
1343,3,10.913,0.0,0.19521545,p99055,6.731981213230973,0.0,24686.113,0.0,0.0,24686.113,pr233,24686.113
1346,3,12.733,0.0,0.19508426,p99055,6.031354180450216,0.0,22116.92,0.0,0.0,22116.92,pr233,22116.92
1371,3,67.34700000000001,0.0,0.192008,p99037,11.034685216808828,0.0,40464.09,0.0,0.0,40464.09,pr116,40464.09
1372,2,63.252,0.0,0.19088161,p99037,10.254358326047724,0.0,37602.637,0.0,0.0,37602.637,pr116,37602.637
1373,2,78.316,0.0,0.1905233,p99037,10.240941260930262,0.0,37553.438,0.0,0.0,37553.438,pr116,37553.438
1374,2,58.373000000000005,0.0,0.18862374,p99043,10.020290835908714,0.0,36744.316,0.0,0.0,36744.316,pr169,36744.316
1375,2,50.589,0.0,0.18832798,p99043,7.523993143831906,0.0,27590.414,0.0,0.0,27590.414,pr169,27590.414
1376,2,13.069,0.0,0.1889987,p99043,5.3997354098886925,0.0,19800.781,0.0,0.0,19800.781,pr169,19800.781
1378,2,15.967,0.0,0.18943867,p99043,4.728269481088433,0.0,17338.521,0.0,0.0,17338.521,pr169,17338.521
1379,2,12.705000000000002,0.0,0.18979366,p99043,6.711423490572601,0.0,24610.729,0.0,0.0,24610.729,pr169,24610.729
1380,2,15.176000000000002,0.0,0.1901398,p99010,8.761967306698114,0.0,32130.055,0.0,0.0,32130.055,pr23,32130.055
1382,2,47.733,0.0,0.18891676,p99010,8.23702974222037,0.0,30205.113,0.0,0.0,30205.113,pr23,30205.113
1383,2,19.453000000000003,0.0,0.1885345,p99028,10.883068425811436,0.0,39908.113,0.0,0.0,39908.113,pr96,39908.113
1384,2,38.367,0.0,0.18716387,p99028,8.179664823551954,0.0,29994.756,0.0,0.0,29994.756,pr96,29994.756
1385,1,8.855,0.0,0.18508138,p99028,5.819357688273029,0.0,21339.531,0.0,0.0,21339.531,pr96,21339.531
1386,1,9.457,0.0,0.18216932,p99028,4.143903026965522,0.0,15195.654,0.0,0.0,15195.654,pr96,15195.654
1387,1,5.362,0.0,0.18592988,p99028,4.102186690069315,0.0,15042.682,0.0,0.0,15042.682,pr96,15042.682
1389,2,9.492,0.0,0.18790169,p99028,8.166955399214284,0.0,29948.15,0.0,0.0,29948.15,pr96,29948.15
1390,1,8.183,0.0,0.18557933,p99075,6.527360199043821,0.0,23935.77,0.0,0.0,23935.77,pr363,23935.77
1391,1,6.279,0.0,0.18432607,p99075,4.660023412348719,0.0,17088.264,0.0,0.0,17088.264,pr363,17088.264
1392,1,12.355,0.0,0.18430041,p99075,4.144199468256233,0.0,15196.741,0.0,0.0,15196.741,pr363,15196.741
1395,1,7.966000000000001,0.0,0.1852226,p99098,3.7686106259782,0.0,13819.461,0.0,0.0,13819.461,pr1078,13819.461
1396,1,38.423,0.0,0.18616673,p99098,6.237125825830301,0.0,22871.484,0.0,0.0,22871.484,pr1078,22871.484
1397,2,115.024,0.0,0.18790397,p99099,8.67987586448936,0.0,31829.025,0.0,0.0,31829.025,pr1079,31829.025
1398,2,75.11,0.0,0.18813942,p99106,7.552073854618382,0.0,27693.387,0.0,0.0,27693.387,pr1800,27693.387
1399,2,19.166,0.0,0.19058707,p99065,5.1172286619941945,0.0,18764.83,0.0,0.0,18764.83,pr296,18764.83
1401,3,87.066,0.0,0.19199903,p99065,1.9962356956611127,0.0,7320.178,0.0,0.0,7320.178,pr296,7320.178
1402,3,29.309,0.0,0.19411886,p99065,4.171977296641569,0.0,15298.603,0.0,0.0,15298.603,pr296,15298.603
1404,2,48.14600000000001,0.0,0.19075468,p99034,10.797863558472413,0.0,39595.668,0.0,0.0,39595.668,pr106,39595.668
1405,2,131.782,0.0,0.18990816,p99034,9.777552414460372,0.0,35854.195,0.0,0.0,35854.195,pr106,35854.195
1406,3,71.862,0.0,0.19332686,p99034,9.537354748939334,0.0,34973.395,0.0,0.0,34973.395,pr106,34973.395
1408,3,15.96,0.0,0.19265188,p99069,10.278785632972388,0.0,37692.215,0.0,0.0,37692.215,pr321,37692.215
1417,1,20.349,0.0,0.18481496,p99046,3.723828532689915,0.0,13655.245,0.0,0.0,13655.245,pr184,13655.245
1419,4,7.896000000000001,0.0,0.19917232,p99094,2.207263131460026,0.0,8094.0137,0.0,0.0,8094.0137,pr1025,8094.0137
1420,4,48.692,0.0,0.19873527,p99094,0.8880916785539124,0.0,3256.624,0.0,0.0,3256.624,pr1025,3256.624
1458,4,28.385,0.0,0.19811173,p99010,5.500742206650324,0.0,20171.172,0.0,0.0,20171.172,pr23,20171.172
1459,4,10.185,0.0,0.19813402,p99028,10.221655728418204,0.0,37482.72,0.0,0.0,37482.72,pr96,37482.72
1461,4,6.405,0.0,0.19830056,p99028,4.460209746108121,0.0,16355.549,0.0,0.0,16355.549,pr96,16355.549
1464,5,7.938,0.0,0.2003448,p99028,4.342962273829788,0.0,15925.604,0.0,0.0,15925.604,pr96,15925.604
1465,5,11.277,0.0,0.20287602,p99028,7.261720600556987,0.0,26628.664,0.0,0.0,26628.664,pr96,26628.664
1466,4,44.247,0.0,0.19929782,p99075,5.227031108861402,0.0,19167.475,0.0,0.0,19167.475,pr363,19167.475
1471,4,6.195,0.0,0.19781923,p99075,9.398508738733463,0.0,34464.246,0.0,0.0,34464.246,pr363,34464.246
1472,4,87.325,0.0,0.19781923,p99075,12.239358922105367,0.0,44881.617,0.0,0.0,44881.617,pr363,44881.617
1473,4,32.893,0.0,0.19875643,p99106,8.20272066023864,0.0,30079.303,0.0,0.0,30079.303,pr1800,30079.303
1474,5,6.118,0.0,0.20062898,p99106,5.63147848784504,0.0,20650.58,0.0,0.0,20650.58,pr1800,20650.58
1475,5,18.522,0.0,0.20062897,p99106,3.478206888428006,0.0,12754.553,0.0,0.0,12754.553,pr1800,12754.553
1476,4,56.798,0.0,0.19841062,p99065,2.233872631644995,0.0,8191.591,0.0,0.0,8191.591,pr296,8191.591
1477,4,92.33,0.0,0.19796625,p99065,1.436264126454997,0.0,5266.7676,0.0,0.0,5266.7676,pr296,5266.7676
1478,4,38.066,0.0,0.19923958,p99065,3.935132216430148,0.0,14430.094,0.0,0.0,14430.094,pr296,14430.094
1479,4,258.86,0.0,0.19780576,p99034,10.447646851368953,0.0,38311.426,0.0,0.0,38311.426,pr106,38311.426
1480,4,373.051,0.0,0.19685872,p99034,8.372756269503094,0.0,30702.82,0.0,0.0,30702.82,pr106,30702.82
1481,3,64.015,0.0,0.19601658,p99034,7.007609403465537,0.0,25696.84,0.0,0.0,25696.84,pr106,25696.84
1482,4,87.08,0.0,0.19835988,p99034,6.668318289779951,0.0,24452.662,0.0,0.0,24452.662,pr106,24452.662
1483,4,35.686,0.0,0.1987557,p99034,7.495504961408396,0.0,27485.95,0.0,0.0,27485.95,pr106,27485.95
1486,3,13.804,0.0,0.19452283,p99069,7.975652948043304,0.0,29246.646,0.0,0.0,29246.646,pr321,29246.646
1487,3,9.079,0.0,0.19445267,p99069,9.594880894075844,0.0,35184.34,0.0,0.0,35184.34,pr321,35184.34
1488,3,18.102,0.0,0.1946783,p99069,11.69910697559578,0.0,42900.52,0.0,0.0,42900.52,pr321,42900.52
1489,3,33.831,0.0,0.19415036,p99070,5.281028395338876,0.0,19365.482,0.0,0.0,19365.482,pr334,19365.482
1493,2,6.342,0.0,0.19050458,p99046,2.287085714565456,0.0,8386.723,0.0,0.0,8386.723,pr184,8386.723
1495,4,9.751,0.0,0.19907144,p99046,3.4328151340759185,0.0,12588.102,0.0,0.0,12588.102,pr184,12588.102
1496,4,5.096,0.0,0.19907142,p99094,3.586888750501294,0.0,13153.088,0.0,0.0,13153.088,pr1025,13153.088
1531,5,64.74300000000001,0.0,0.20353134,p99010,6.866958006817135,0.0,25181.072,0.0,0.0,25181.072,pr23,25181.072
1532,5,60.508,0.0,0.20360476,p99010,4.261003164709803,0.0,15625.06,0.0,0.0,15625.06,pr23,15625.06
1540,4,6.4190000000000005,0.0,0.19919254,p99068,4.506302210994982,0.0,16524.568,0.0,0.0,16524.568,pr319,16524.568
1551,5,8.204,0.0,0.20426129,p99106,1.826792032689908,0.0,6698.8296,0.0,0.0,6698.8296,pr1800,6698.8296
1555,4,32.375,0.0,0.19790666,p99034,8.901168539382274,0.0,32640.504,0.0,0.0,32640.504,pr106,32640.504
1556,4,27.454,0.0,0.19780442,p99034,6.33835313515704,0.0,23242.684,0.0,0.0,23242.684,pr106,23242.684
1557,4,18.599,0.0,0.19921641,p99034,4.378942408761173,0.0,16057.542,0.0,0.0,16057.542,pr106,16057.542
1558,5,68.089,0.0,0.20147419,p99034,3.8123860691615015,0.0,13979.985,0.0,0.0,13979.985,pr106,13979.985
1559,5,64.001,0.0,0.20213316,p99034,5.123681865421157,0.0,18788.494,0.0,0.0,18788.494,pr106,18788.494
1560,5,126.336,0.0,0.20144314,p99069,4.8386275496135385,0.0,17743.203,0.0,0.0,17743.203,pr321,17743.203
1561,5,72.688,0.0,0.2029757,p99069,4.306173036902027,0.0,15790.697,0.0,0.0,15790.697,pr321,15790.697
1562,5,26.46,0.0,0.20012185,p99069,5.547319551211817,0.0,20341.97,0.0,0.0,20341.97,pr321,20341.97
1563,4,44.716,0.0,0.19713624,p99069,7.695950581854852,0.0,28220.98,0.0,0.0,28220.98,pr321,28220.98
1568,3,11.802,0.0,0.195761,p99070,4.266768228691456,0.0,15646.2,0.0,0.0,15646.2,pr334,15646.2
