sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp,mean_resource_depth,lcoe_site_usd_per_mwh,lcoe_all_in_usd_per_mwh
85724,7,519.71,0,0.9947,199,4000,74.14587,76.76703
85725,6,454.1,0,0.9947,202,4000,73.99755,76.80252
85726,6,237.61,0,0.9947,206,4000,73.73509,76.51185
85727,6,113.08,0,0.9947,204,4000,73.84604,76.43367
85728,6,112.16,0,0.9947,207,4000,73.718346,76.31327
85729,6,55.3,0,0.9947,209,4000,73.58419,76.10525
85730,6,41.37,0,0.9947,215,4000,73.30236,75.78327
85731,1,58.92,0,0.9938,349,7000,72.64463,75.180016
85733,1,370.99,0,0.9935,361,7000,71.675934,74.071465
85734,1,2408.62,0,0.9935,362,7000,71.613914,74.029655
85735,1,2754.93,0,0.9937,355,7000,72.09043,74.39696
85736,1,1677.14,0,0.994,342,7000,73.14649,75.129456
85737,6,271.1,0,0.9947,209,4000,73.59583,75.29041
85738,6,166.78,0,0.9947,208,4000,73.66039,75.160774
85739,6,650.71,0,0.9947,208,4000,73.631355,74.85171
85740,6,822.23,0,0.9947,207,4000,73.70591,74.83422
85741,6,721.06,0,0.9947,200,4000,74.063,75.215065
85742,7,612.91,0,0.9947,196,4000,74.31901,75.40025
85743,7,679.97,0,0.9947,192,4000,74.58788,75.9769
85744,7,670.28,0,0.9947,187,4000,74.94987,76.978745
85745,7,450.89,0,0.9946,185,4000,75.17424,77.6119
85746,7,0.23,0,0.9946,181,4000,75.52715,78.23788
85747,7,1.24,0,0.9947,186,4000,75.09026,78.940994
85748,7,18.44,0,0.9947,189,4000,74.79504,78.86326
85750,7,19.81,0,0.9946,178,4000,75.80086,82.50676
85751,7,20.16,0,0.9946,183,4000,75.37384,82.24221
85755,6,1.07,0,0.9948,210,5000,76.75816,85.15223
85756,6,3.15,0,0.9948,217,5000,76.31726,84.77147
85759,8,70.74,0,0.9945,167,4000,77.04567,85.45059
85760,8,325.47,0,0.9945,167,4000,77.05542,85.0752
85761,7,574.04,0,0.9947,180,5000,79.49035,87.30987
85762,8,468.87,0,0.9946,172,5000,80.622,88.310005
85763,8,536.26,0,0.9946,168,5000,81.2264,88.8253
85764,8,504.35,0,0.9946,168,5000,81.156784,88.72114
85765,8,402.77,0,0.9945,166,5000,81.59343,88.84308
85766,8,439.45,0,0.9945,164,5000,81.897964,88.946686
85767,7,771.76,0,0.9948,198,6000,81.745255,88.37258
85768,7,562.68,0,0.9948,198,6000,81.79182,88.21657
85769,7,593.83,0,0.9948,196,6000,81.97851,88.46762
85770,7,358.71,0,0.9948,188,6000,82.90044,89.549
85771,8,210.92,0,0.9944,156,5000,83.49389,90.44414
85772,7,267.34,0,0.9947,181,6000,83.99716,91.163315
85773,8,121.3,0,0.9944,153,5000,84.397446,91.61527
85774,7,220.74,0,0.9947,177,6000,84.55441,91.96295
85775,9,294.97,0,0.9943,149,5000,85.33403,92.56103
85776,9,214.21,0,0.9943,147,5000,85.79542,91.08382
85777,9,172.01,0,0.9942,146,5000,86.2936,91.35429
85778,8,217.93,0,0.9943,151,5000,84.89242,89.72532
85779,9,292.37,0,0.9943,150,5000,85.061295,89.70207
85780,8,454.53,0,0.9947,171,6000,85.600555,90.05774
85781,8,462.73,0,0.9947,171,6000,85.56848,90.23279
85782,8,437.95,0,0.9947,174,6000,85.0562,90.2458
85783,8,522.29,0,0.9947,174,6000,84.98812,90.03541
85784,8,584.06,0,0.9947,175,6000,84.908394,89.523254
85785,7,592.87,0,0.9947,178,6000,84.4548,88.94145
85786,7,596.58,0,0.9947,176,6000,84.77114,89.18781
85787,8,574.93,0,0.9947,174,6000,85.007286,89.43665
85788,8,551.78,0,0.9947,174,6000,85.00066,89.1742
85789,8,402.66,0,0.9943,151,5000,84.691246,88.97838
85790,8,285.98,0,0.9943,151,5000,84.82164,88.8686
85791,8,362.12,0,0.9943,152,5000,84.60161,88.54556
85792,8,398.88,0,0.9943,152,5000,84.5232,88.174576
85793,8,378.61,0,0.9944,154,5000,84.070915,87.69077
85794,8,356.03,0,0.9944,156,5000,83.49566,86.68488
85795,8,288.02,0,0.9944,156,5000,83.57028,86.62776
85796,8,334.8,0,0.9944,153,5000,84.178955,87.30302
85797,8,268.72,0,0.9944,153,5000,84.37794,87.58136
85798,9,36.66,0,0.9943,149,5000,85.339874,87.49459
85799,8,9.9,0,0.9944,154,5000,83.94099,85.858055
85800,8,40.52,0,0.9944,159,5000,82.90968,84.579285
85801,8,106.89,0,0.9944,159,5000,82.97966,84.46448
85802,8,93.08,0,0.9944,154,5000,84.039085,84.96092
85803,7,535.01,0,0.9947,182,6000,83.81097,84.48929
85804,7,606.83,0,0.9948,188,6000,82.976974,83.61592
85805,8,339.19,0,0.9945,162,5000,82.21557,83.36881
85806,8,397.68,0,0.9945,163,5000,82.19894,83.310585
85807,7,713.53,0,0.9948,191,6000,82.56237,84.134125
85808,8,359.08,0,0.9944,159,5000,82.94672,84.49814
85809,7,463.91,0,0.9948,185,6000,83.35033,85.58462
85810,8,288.6,0,0.9944,155,5000,83.78963,85.93588
85811,8,335.51,0,0.9944,154,5000,83.96592,86.15014
85812,8,345.73,0,0.9944,154,5000,84.15141,86.830894
85813,8,375.32,0,0.9943,152,5000,84.43687,87.287704
85814,8,357.48,0,0.9943,152,5000,84.57661,87.2516
85815,8,363.19,0,0.9943,152,5000,84.603004,87.461006
85816,7,528.22,0,0.9947,177,6000,84.61073,87.698
85817,8,373.25,0,0.9943,151,5000,84.679146,87.996025
85818,8,369.35,0,0.9943,151,5000,84.720245,88.2351
85819,8,375.15,0,0.9943,151,5000,84.87317,88.77567
85820,8,362.89,0,0.9943,150,5000,84.99682,89.25795
85821,9,346.93,0,0.9943,149,5000,85.263954,89.65729
85822,8,272.97,0,0.9947,170,6000,85.91014,90.521255
85823,8,150.36,0,0.9947,170,6000,85.85074,90.39991
85824,8,165.77,0,0.9947,170,6000,85.719,90.11623
85825,8,422.27,0,0.9947,173,6000,85.20394,89.74525
85826,8,534.81,0,0.9947,171,6000,85.54126,90.04971
85827,8,359.36,0,0.9946,164,6000,87.04711,91.686584
85828,9,206.3,0,0.9941,142,5000,87.61316,91.24444
85829,8,234.43,0,0.9946,168,6000,86.313515,89.71145
85830,9,345.72,0,0.9942,146,5000,86.175835,89.49322
85831,8,404.16,0,0.9946,167,6000,86.37793,89.87514
85832,8,175.12,0,0.9946,166,6000,86.637794,90.34579
85833,8,277.97,0,0.9946,163,6000,87.27781,91.19833
85834,8,252.78,0,0.9946,163,6000,87.522156,91.39886
85835,8,215.5,0,0.9946,161,6000,87.82811,91.60253
85836,8,174.75,0,0.9945,159,6000,88.322105,92.269104
85837,8,128.7,0,0.9945,155,6000,89.57952,93.30317
85838,8,142.66,0,0.9945,155,6000,89.524315,93.25157
85839,8,104.05,0,0.9945,157,6000,88.927444,92.5922
85840,8,157.97,0,0.9945,159,6000,88.401924,92.24157
85841,8,259.78,0,0.9945,158,6000,88.591774,91.883484
85842,8,219.57,0,0.9945,156,6000,89.19553,92.310295
85843,8,105.28,0,0.9945,157,6000,89.063385,92.053444
85844,8,81.27,0,0.9946,162,6000,87.733475,91.34112
85845,8,63.39,0,0.9946,162,6000,87.55767,91.06065
85846,8,72.76,0,0.9946,162,6000,87.6351,91.05192
85847,8,91.14,0,0.9946,162,6000,87.65493,90.893745
85848,8,58.43,0,0.9946,161,6000,87.877205,90.34201
85849,8,79.07,0,0.9946,162,6000,87.737564,90.02097
85850,8,79.62,0,0.9946,162,6000,87.64936,89.790634
85851,8,90.7,0,0.9945,160,6000,88.20405,90.57938
85852,8,86.97,0,0.9945,159,6000,88.39677,90.98181
85853,7,113.99,0,0.9948,182,7000,89.08531,92.17095
85854,8,60.23,0,0.9945,156,6000,89.31182,92.61198
85855,7,90.8,0,0.9948,182,7000,89.041504,92.56242
85856,7,94.59,0,0.9948,183,7000,88.96642,92.60659
85857,8,63.29,0,0.9945,157,6000,89.13149,92.84438
85858,8,62.2,0,0.9945,158,6000,88.73366,92.654175
85859,8,65.06,0,0.9945,159,6000,88.3276,92.01346
85860,8,58.85,0,0.9945,160,6000,88.17892,91.81893
85861,8,55.35,0,0.9945,158,6000,88.62328,92.19203
85862,7,83.37,0,0.9948,184,7000,88.78632,91.8398
85863,8,55.64,0,0.9945,159,6000,88.51687,91.404465
85864,8,56.68,0,0.9945,161,6000,88.03423,90.832306
85865,8,47.57,0,0.9945,161,6000,87.945175,90.64137
85866,8,55.33,0,0.9946,161,6000,87.78117,90.477615
85867,8,43.69,0,0.9946,162,6000,87.77113,90.58794
85868,8,41.6,0,0.9946,162,6000,87.56917,90.39447
85869,8,59.03,0,0.9946,164,6000,87.27084,90.2633
85870,8,70.93,0,0.9946,164,6000,87.10258,89.65664
85871,8,66.64,0,0.9946,163,6000,87.34877,89.66565
85872,8,69.19,0,0.9946,162,6000,87.53397,89.55535
85873,8,64.85,0,0.9945,161,6000,87.92109,89.758156
85874,8,63.15,0,0.9946,161,6000,87.77739,89.28129
85875,8,68.5,0,0.9946,164,6000,87.16856,88.7803
85876,8,123.89,0,0.9946,166,6000,86.67722,87.74543
85877,8,144.1,0,0.9946,166,6000,86.57263,87.42256
85878,8,151.0,0,0.9946,167,6000,86.54114,87.566635
85879,8,105.06,0,0.9946,167,6000,86.410904,87.35231
85880,8,143.53,0,0.9946,168,6000,86.269264,87.39606
85881,8,156.61,0,0.9947,170,6000,85.766594,87.19812
85882,8,232.44,0,0.9947,171,6000,85.56145,87.155235
85883,8,130.79,0,0.9947,170,6000,85.74273,87.16344
85884,8,126.55,0,0.9947,170,6000,85.80814,86.979164
85885,8,196.0,0,0.9947,171,6000,85.70658,86.742096
85886,8,241.31,0,0.9947,169,6000,85.973755,86.88759
85887,8,261.86,0,0.9947,169,6000,86.03465,86.89767
85888,8,351.8,0,0.9946,168,6000,86.17217,87.164
85889,8,353.1,0,0.9946,166,6000,86.77561,87.98892
85890,8,359.25,0,0.9946,165,6000,86.90832,88.26118
85891,8,238.94,0,0.9946,166,6000,86.74502,90.424255
85892,8,87.0,0,0.9946,163,6000,87.32676,90.71099
85893,8,56.23,0,0.9945,160,6000,88.15932,91.13839
85894,8,116.03,0,0.9945,160,6000,88.09375,90.811775
85895,8,131.79,0,0.9945,160,6000,88.2279,90.93214
85896,8,239.58,0,0.9945,161,6000,87.999306,90.275764
85897,8,275.67,0,0.9945,160,6000,88.15731,90.54566
85898,7,392.9,0,0.9948,185,7000,88.618835,91.42103
85899,8,216.44,0,0.9946,161,6000,87.80802,90.89633
85900,8,165.89,0,0.9945,158,6000,88.665184,91.68177
85901,8,100.63,0,0.9945,157,6000,89.05131,91.739525
85902,7,132.21,0,0.9948,182,7000,89.17125,91.95126
85903,8,61.86,0,0.9945,156,6000,89.258514,90.69255
85904,8,58.79,0,0.9945,155,6000,89.701355,90.9745
85905,8,65.29,0,0.9944,154,6000,89.993645,91.37574
85906,8,3.94,0,0.9944,152,6000,90.578896,92.18585
85907,8,51.35,0,0.9944,153,6000,90.21961,91.401764
85908,8,60.92,0,0.9944,152,6000,90.643036,92.173645
85909,8,128.58,0,0.9944,152,6000,90.572105,92.51791
85910,8,63.77,0,0.9944,152,6000,90.600784,92.46595
85920,8,123.9,0,0.9944,152,6000,90.57511,92.437515
85921,9,161.29,0,0.9944,150,6000,91.30543,92.93191
85922,8,193.32,0,0.9947,171,7000,91.50186,93.138466
85923,8,200.3,0,0.9947,171,7000,91.334404,92.923546
85924,8,208.62,0,0.9947,171,7000,91.27972,94.07555
85925,8,263.79,0,0.9947,172,7000,91.17082,93.293495
85926,8,271.91,0,0.9947,174,7000,90.74185,93.14984
85927,8,150.19,0,0.9944,153,6000,90.3189,92.9503
85928,8,140.29,0,0.9945,155,6000,89.57797,92.39557
85929,8,189.81,0,0.9945,156,6000,89.32345,92.23404
85930,8,142.61,0,0.9945,159,6000,88.332954,91.05265
85931,8,53.17,0,0.9945,161,6000,88.033966,90.2906
85932,7,123.26,0,0.9948,183,7000,88.8212,91.00813
85933,7,118.43,0,0.9948,184,7000,88.81183,90.75223
85934,7,127.12,0,0.9948,185,7000,88.50959,89.89409
85935,8,70.69,0,0.9945,160,6000,88.156715,89.26535
85936,8,78.19,0,0.9945,160,6000,88.211075,88.97541
85937,8,56.12,0,0.9945,159,6000,88.38445,88.86807
85938,7,51.27,0,0.9948,185,7000,88.483185,89.15699
85939,8,27.14,0,0.9945,160,6000,88.174904,88.90072
85940,8,59.8,0,0.9946,162,6000,87.61132,88.729004
85941,8,80.67,0,0.9946,162,6000,87.73586,89.10701
85942,8,87.14,0,0.9945,159,6000,88.35145,90.08649
85943,8,94.14,0,0.9945,157,6000,88.901665,91.085686
85944,8,94.29,0,0.9945,157,6000,88.94616,90.27668
85945,8,81.31,0,0.9945,158,6000,88.67281,89.94293
85946,8,81.45,0,0.9945,158,6000,88.70034,89.92779
85947,8,72.95,0,0.9945,159,6000,88.32204,89.69617
85972,9,4.77,0,0.9944,149,6000,91.608574,93.17617
85973,9,32.39,0,0.9944,149,6000,91.48052,92.78977
85974,9,28.96,0,0.9944,150,6000,91.28672,92.13546
85975,9,79.91,0,0.9944,149,6000,91.58892,93.055664
85976,9,96.02,0,0.9944,149,6000,91.55918,93.10219
85977,9,104.01,0,0.9943,146,6000,92.549484,94.35291
85978,9,116.92,0,0.9943,144,6000,93.46653,95.33367
85979,9,103.92,0,0.9943,146,6000,92.66497,94.25425
85980,9,80.85,0,0.9943,148,6000,91.94835,93.253654
85981,9,108.98,0,0.9943,148,6000,91.79653,93.08169
85982,9,83.78,0,0.9943,149,6000,91.735115,93.26464
85983,9,159.39,0,0.9944,149,6000,91.59479,93.29489
85984,9,197.94,0,0.9944,149,6000,91.43289,93.10266
85985,9,91.69,0,0.9943,148,6000,91.920525,94.65962
85986,9,71.46,0,0.9943,148,6000,91.879944,94.48765
85987,9,76.08,0,0.9944,149,6000,91.66579,94.03818
85988,9,114.11,0,0.9944,150,6000,91.38752,93.8124
85989,9,69.32,0,0.9944,150,6000,91.324104,93.46471
85990,9,91.35,0,0.9944,149,6000,91.6024,93.69437
85991,9,185.53,0,0.9944,149,6000,91.526596,93.879654
85992,9,167.33,0,0.9943,148,6000,92.10114,93.216156
85993,9,171.09,0,0.9943,146,6000,92.78778,93.77303
85994,8,258.01,0,0.9946,164,7000,93.27235,94.45917
85995,8,270.59,0,0.9946,162,7000,93.83666,95.05503
85996,8,222.8,0,0.9946,160,7000,94.277534,96.065315
85997,8,252.67,0,0.9946,158,7000,95.19315,96.8069
85998,9,226.53,0,0.9942,143,6000,94.10996,95.744675
85999,9,246.8,0,0.9943,144,6000,93.34942,95.1615
86000,9,229.78,0,0.9943,148,6000,92.06804,93.431915
86001,8,319.06,0,0.9947,171,7000,91.34653,93.25707
86002,8,267.42,0,0.9944,152,6000,90.54709,92.571434
86003,8,239.75,0,0.9944,154,6000,89.83299,91.4663
86004,8,198.46,0,0.9945,156,6000,89.32488,90.82182
86005,7,333.45,0,0.9948,182,7000,89.11149,90.70548
86006,7,343.2,0,0.9948,179,7000,89.70518,91.86266
86007,8,189.76,0,0.9945,156,6000,89.297874,91.63028
86008,8,194.91,0,0.9945,160,6000,88.21708,90.025024
86009,8,231.04,0,0.9945,159,6000,88.48246,90.01472
86010,8,169.13,0,0.9945,161,6000,87.95874,89.272545
86011,8,276.23,0,0.9946,161,6000,87.8135,89.73847
86012,8,251.27,0,0.9945,160,6000,88.136086,90.08852
86013,7,234.57,0,0.9948,187,7000,88.26307,91.09671
86014,8,229.69,0,0.9945,159,6000,88.358696,91.14823
86015,8,290.67,0,0.9946,163,6000,87.42365,89.42709
86016,8,337.36,0,0.9946,166,6000,86.731834,88.313385
86017,8,254.87,0,0.9947,170,6000,85.904564,87.45282
86018,8,132.35,0,0.9947,171,6000,85.52567,86.67853
86019,8,92.42,0,0.9947,174,6000,85.095314,86.30814
86020,8,239.96,0,0.9947,171,6000,85.622314,86.73391
86021,8,322.8,0,0.9947,172,6000,85.45676,86.73696
86022,8,365.63,0,0.9947,172,6000,85.43111,86.81044
86023,8,239.5,0,0.9947,171,6000,85.669106,86.80865
86024,8,195.17,0,0.9947,169,6000,85.93894,86.8685
86025,8,237.85,0,0.9947,171,6000,85.53966,86.531624
86026,7,218.67,0,0.9947,176,6000,84.75459,85.83389
86027,7,80.03,0,0.9947,179,6000,84.30404,85.346405
86028,7,60.01,0,0.9948,183,6000,83.62276,83.98779
86029,7,118.27,0,0.9948,184,6000,83.501236,84.49488
86030,7,244.66,0,0.9947,183,6000,83.690575,84.71343
86031,7,135.45,0,0.9948,186,6000,83.26586,83.94815
86032,8,75.82,0,0.9944,158,5000,83.17679,83.8541
86034,7,234.9,0,0.9948,186,6000,83.27862,84.74341
86337,1,3995.23,0,0.994,342,7000,73.0632,81.99224
86338,7,344.31,0,0.9947,198,4000,74.1642,83.39085
86339,7,76.03,0,0.9947,190,4000,74.73331,84.38659
86340,1,613.21,0,0.9936,357,7000,71.86024,81.714325
86341,7,5.7,0,0.9947,188,4000,74.884254,83.78569
86343,1,9.78,0,0.9938,350,7000,72.51495,82.06247
86344,1,101.79,0,0.9939,345,7000,72.883896,83.050415
86345,7,2.97,0,0.9947,196,4000,74.29283,79.925896
86346,6,14.0,0,0.9947,207,4000,73.682526,80.18501
86347,6,47.6,0,0.9947,205,4000,73.75227,80.96764
86348,7,60.62,0,0.9947,193,4000,74.51569,81.76274
86349,7,27.18,0,0.9947,197,4000,74.25303,80.962776
86350,1,2150.74,0,0.9937,355,7000,72.0839,78.0533
86351,6,33.89,0,0.9947,201,4000,74.036575,80.67059
86352,1,3335.74,0,0.9939,347,7000,72.62254,74.99402
86353,1,2657.44,0,0.994,343,7000,72.97053,75.346344
86354,1,1699.7,0,0.9939,344,7000,72.93466,75.12255
86355,1,2083.45,0,0.9937,352,7000,72.24581,74.631226
86356,1,501.7,0,0.9938,351,7000,72.407425,74.745766
86357,5,932.75,0,0.9947,238,4000,72.253365,74.508354
86358,1,170.5,0,0.9939,346,7000,72.81625,75.743904
86359,7,9.92,0,0.9947,199,4000,74.12046,77.070724
86360,6,0.18,0,0.9947,203,4000,73.9219,77.09531
86361,6,11.0,0,0.9947,204,4000,73.87145,77.08923
86362,7,14.24,0,0.9947,195,4000,74.383224,77.958405
86363,6,2.01,0,0.9947,205,4000,73.824554,78.93769
86364,6,301.21,0,0.9947,213,4000,73.38257,78.33552
86365,6,150.21,0,0.9947,203,4000,73.89307,79.07207
86366,6,75.4,0,0.9947,201,4000,73.98678,79.70375
86367,7,98.81,0,0.9946,187,4000,74.97501,81.49194
86368,7,64.25,0,0.9946,179,4000,75.74867,82.050156
86369,7,47.86,0,0.9946,183,4000,75.36907,81.86189
86370,7,25.28,0,0.9947,189,4000,74.82538,81.49924
86376,6,6.65,0,0.9947,203,4000,73.91249,81.81134
86377,6,10.73,0,0.9947,205,4000,73.73063,81.69599
86378,6,152.45,0,0.9947,219,4000,73.07648,80.41867
86379,7,29.67,0,0.9946,185,4000,75.16735,82.68099
86380,7,20.3,0,0.9946,183,4000,75.37404,83.481
86381,7,20.07,0,0.9947,192,4000,74.57489,84.87778
86382,6,35.76,0,0.9947,205,4000,73.7779,83.01553
86383,6,44.18,0,0.9947,210,4000,73.48579,82.68956
86384,6,9.63,0,0.9947,204,4000,73.839935,83.222466
86387,7,18.69,0,0.9946,182,4000,75.43781,85.99244
86389,7,101.82,0,0.9947,198,4000,74.19246,78.3383
86390,7,5.54,0,0.9947,200,4000,74.118645,78.33313
86391,7,51.83,0,0.9947,190,4000,74.78381,79.14849
86392,7,45.5,0,0.9947,192,4000,74.61255,78.96929
86393,8,32.06,0,0.9945,172,4000,76.49355,80.2853
86394,8,50.32,0,0.9945,173,4000,76.34708,80.04954
86395,7,59.36,0,0.9946,181,4000,75.500244,79.05228
86396,7,82.5,0,0.9947,192,4000,74.57175,78.03391
86397,7,134.04,0,0.9947,194,4000,74.49089,77.59436
86398,7,85.91,0,0.9947,190,4000,74.788246,78.25245
86399,7,27.38,0,0.9946,184,4000,75.22554,78.779526
86400,7,97.38,0,0.9946,179,4000,75.684395,78.927246
86401,7,452.11,0,0.9946,184,4000,75.29155,78.34177
86402,7,754.55,0,0.9947,191,4000,74.6885,77.64408
86403,7,651.24,0,0.9947,191,4000,74.709435,77.71603
86404,7,515.87,0,0.9947,186,4000,75.05891,77.84837
86405,7,278.74,0,0.9947,185,4000,75.11983,77.983864
86406,7,459.13,0,0.9947,194,4000,74.45216,77.34845
86407,7,185.83,0,0.9947,196,4000,74.30604,77.34445
86408,7,289.22,0,0.9947,196,4000,74.32142,77.45115
86409,7,81.51,0,0.9947,199,4000,74.13068,77.05844
86410,6,58.12,0,0.9947,202,4000,73.94847,76.609924
86411,6,221.83,0,0.9947,205,4000,73.82582,76.36092
86412,6,157.95,0,0.9947,206,4000,73.74866,76.40518
86413,1,4416.2,0,0.994,339,7000,73.44374,75.91029
86414,1,2534.08,0,0.994,340,7000,73.32082,75.72515
86415,1,385.14,0,0.9937,353,7000,72.29953,74.64844
86416,1,97.94,0,0.9938,352,7000,72.37173,74.89562
86417,1,1097.07,0,0.9933,370,7000,70.97727,73.19538
86418,1,4378.34,0,0.9934,365,7000,71.32534,73.55597
86419,1,1964.9,0,0.9937,353,7000,72.220695,74.5172
86420,1,441.34,0,0.994,340,7000,73.28875,75.671486
86421,6,101.88,0,0.9947,206,4000,73.72733,75.34838
86422,6,301.93,0,0.9947,201,4000,74.00898,75.386955
86423,6,708.4,0,0.9947,202,4000,73.96792,75.44595
86424,6,731.65,0,0.9947,201,4000,74.01277,75.459694
86425,7,757.43,0,0.9947,198,4000,74.201256,75.5418
86426,7,611.09,0,0.9947,193,4000,74.52079,75.75011
86427,7,660.76,0,0.9947,189,4000,74.81943,76.184395
86428,7,697.93,0,0.9947,187,4000,75.00982,76.54755
86429,7,438.56,0,0.9946,184,4000,75.29078,78.49254
86430,7,62.69,0,0.9946,180,4000,75.574875,78.966286
86431,6,4.24,0,0.9948,216,5000,76.37944,81.89891
86432,7,34.93,0,0.9946,177,4000,75.869675,80.74124
86436,8,3.17,0,0.9945,169,4000,76.794205,84.459114
86437,8,30.26,0,0.9945,168,4000,76.90745,84.77475
86438,8,0.12,0,0.9945,170,4000,76.65138,85.15144
86439,6,1.4,0,0.9948,205,5000,77.12002,85.68427
86440,7,4.36,0,0.9948,200,5000,77.49582,86.49321
86441,6,0.97,0,0.9948,215,5000,76.44053,83.40215
86443,8,10.53,0,0.9944,162,4000,77.703995,86.194
86444,8,283.11,0,0.9944,164,4000,77.38847,85.33078
86445,7,500.18,0,0.9947,177,5000,79.881,87.58109
86446,8,559.8,0,0.9946,171,5000,80.78418,88.27342
86447,8,576.66,0,0.9946,169,5000,81.10362,88.48313
86448,8,543.56,0,0.9946,167,5000,81.44193,88.75692
86449,8,515.69,0,0.9945,165,5000,81.77221,88.87606
86450,7,789.53,0,0.9948,196,6000,82.02733,88.868286
86451,7,794.35,0,0.9948,198,6000,81.71231,88.36734
86452,7,559.16,0,0.9948,196,6000,81.9634,89.15718
86453,7,416.04,0,0.9948,186,6000,83.15862,89.979454
86454,8,345.36,0,0.9944,156,5000,83.66299,90.55081
86455,8,313.14,0,0.9944,158,5000,83.08741,89.96926
86456,8,308.74,0,0.9944,157,5000,83.39769,90.33143
86457,7,244.85,0,0.9947,179,6000,84.18044,91.27681
86458,8,296.42,0,0.9947,174,6000,84.976105,91.84885
86459,8,274.18,0,0.9943,151,5000,84.82042,91.64301
86460,9,100.99,0,0.9942,146,5000,86.19178,93.10732
86461,7,306.69,0,0.9948,196,7000,86.85912,91.95703
86462,8,380.15,0,0.9947,170,6000,85.799644,90.673744
86463,8,314.47,0,0.9943,151,5000,84.74939,89.42529
86464,8,334.1,0,0.9947,172,6000,85.41335,90.12233
86465,8,266.38,0,0.9947,170,6000,85.71577,90.62053
86466,8,495.38,0,0.9947,171,6000,85.5556,90.842094
86467,8,564.92,0,0.9947,172,6000,85.44006,90.36198
86468,8,604.43,0,0.9947,173,6000,85.27785,90.12683
86469,7,603.73,0,0.9947,176,6000,84.77123,89.35144
86470,8,594.19,0,0.9947,175,6000,84.965744,89.70184
86471,8,550.94,0,0.9947,175,6000,84.91278,89.53704
86472,7,440.39,0,0.9947,176,6000,84.7957,89.17185
86473,8,331.54,0,0.9943,151,5000,84.82064,89.445305
86474,8,225.59,0,0.9943,152,5000,84.61079,89.45409
86475,8,129.49,0,0.9943,152,5000,84.449646,88.70753
86476,8,309.15,0,0.9943,152,5000,84.54961,88.41527
86477,8,375.15,0,0.9944,154,5000,84.03167,87.85141
86478,8,339.29,0,0.9944,156,5000,83.49558,86.60238
86479,8,357.22,0,0.9944,158,5000,83.03888,85.96817
86480,8,401.7,0,0.9944,155,5000,83.87629,86.538025
86481,8,272.15,0,0.9944,153,5000,84.33513,87.512856
86482,8,16.57,0,0.9944,153,5000,84.18575,87.53944
86483,8,17.31,0,0.9944,157,5000,83.432785,85.5177
86484,8,88.72,0,0.9945,161,5000,82.51173,84.38388
86485,8,21.02,0,0.9945,162,5000,82.38382,84.10085
86486,7,155.13,0,0.9947,181,6000,83.86665,84.92543
86487,7,489.51,0,0.9948,185,6000,83.41571,84.2121
86488,7,599.31,0,0.9948,189,6000,82.81236,83.789635
86489,8,278.26,0,0.9945,162,5000,82.29676,83.68141
86490,8,170.45,0,0.9945,166,5000,81.554855,82.96613
86491,8,283.85,0,0.9945,162,5000,82.27372,83.68174
86492,7,522.22,0,0.9948,192,6000,82.51322,84.24487
86493,8,40.24,0,0.9945,160,5000,82.73676,84.90394
86494,8,54.7,0,0.9944,158,5000,83.19789,85.51156
86495,8,171.58,0,0.9944,155,5000,83.826836,86.193405
86496,8,142.48,0,0.9944,154,5000,84.01936,86.86481
86497,7,380.33,0,0.9947,179,6000,84.30093,87.36011
86498,8,257.37,0,0.9944,153,5000,84.39073,87.327
86499,8,379.23,0,0.9943,152,5000,84.420654,87.55739
86500,8,408.42,0,0.9943,152,5000,84.60904,87.86738
86501,7,573.43,0,0.9947,177,6000,84.52396,88.012344
86502,7,531.12,0,0.9947,177,6000,84.587456,88.27153
86503,8,292.25,0,0.9943,150,5000,84.92872,88.9989
86504,8,287.81,0,0.9943,150,5000,85.02849,89.18504
86505,8,470.41,0,0.9947,171,6000,85.522285,90.12163
86506,8,284.81,0,0.9947,171,6000,85.64439,90.330956
86507,8,314.53,0,0.9947,171,6000,85.647064,90.44653
86508,8,285.34,0,0.9947,170,6000,85.74342,90.38849
86509,8,216.09,0,0.9947,172,6000,85.42587,90.17614
86510,8,236.09,0,0.9947,170,6000,85.73078,89.77109
86511,8,393.19,0,0.9946,164,6000,87.217865,91.049286
86512,9,317.11,0,0.9942,142,5000,87.39147,91.015305
86513,8,398.54,0,0.9946,165,6000,86.99853,90.46025
86514,9,229.29,0,0.9942,145,5000,86.37506,89.854294
86515,9,327.2,0,0.9942,146,5000,86.18917,89.65335
86516,8,354.58,0,0.9946,167,6000,86.476326,90.27362
