sc_point_gid,class,capacity,capital_adder_per_mw,mean_resource_temp
103769,8,271.44,0,162
103770,8,228.64,0,160
103771,8,178.89,0,159
103772,8,158.55,0,174
103773,7,236.46,0,178
103774,8,237.91,0,155
103775,8,174.23,0,158
103776,8,115.17,0,160
103777,8,96.47,0,157
103778,8,92.15,0,157
103779,8,98.52,0,154
103780,8,97.02,0,151
103781,9,113.02,0,150
103782,9,79.96,0,150
103783,8,95.32,0,158
103784,8,54.24,0,161
103785,8,67.55,0,162
103786,8,114.97,0,161
103787,8,79.37,0,157
103788,8,70.19,0,167
103789,8,59.49,0,168
103790,8,73.14,0,174
103791,7,94.35,0,179
103792,7,87.0,0,180
103793,7,64.33,0,181
103794,7,33.51,0,181
103795,8,14.42,0,150
103796,8,42.49,0,175
104121,8,249.83,0,173
104122,8,200.61,0,170
104123,7,141.3,0,192
104124,6,290.99,0,203
104125,6,338.06,0,210
104126,7,407.34,0,199
104127,7,195.44,0,191
104128,8,93.11,0,170
104129,8,256.01,0,171
104130,7,196.97,0,193
104131,7,37.19,0,184
104132,8,1.56,0,168
104133,7,135.64,0,183
104134,7,300.0,0,183
104135,8,114.97,0,167
104136,7,234.25,0,189
104137,7,389.36,0,186
104138,7,365.96,0,189
104139,7,260.77,0,189
104140,8,157.73,0,163
104141,7,283.63,0,184
104142,7,216.09,0,184
104143,8,46.51,0,171
104144,8,36.28,0,171
104145,7,39.1,0,175
104146,8,74.07,0,167
104147,6,171.73,0,203
104148,7,45.94,0,190
104149,8,7.52,0,165
104150,7,242.85,0,183
104151,7,174.94,0,178
104152,7,186.26,0,181
104153,7,440.4,0,186
104154,7,254.67,0,193
104155,8,168.7,0,165
104156,8,181.53,0,162
104157,7,215.7,0,183
104158,8,470.56,0,167
104159,8,134.84,0,173
104160,7,41.56,0,190
104161,8,11.37,0,163
104162,7,105.68,0,195
104163,7,19.04,0,185
104164,7,7.76,0,182
104165,8,31.6,0,166
104166,8,6.67,0,158
104167,7,12.4,0,177
104168,9,2.16,0,142
104169,8,18.58,0,175
104170,8,10.68,0,169
104171,8,6.54,0,174
104172,8,1.71,0,152
104173,8,4.56,0,163
104174,8,2.93,0,159
104175,8,91.9,0,160
104176,8,57.87,0,153
104177,9,19.0,0,146
104178,8,1.44,0,163
104179,8,2.35,0,171
104180,9,0.24,0,148
104181,8,0.34,0,162
104182,9,0.03,0,149
104183,9,4.44,0,143
104184,8,20.48,0,161
104185,8,1.0,0,164
104186,8,13.78,0,173
104187,8,6.21,0,173
104188,7,1.43,0,178
104189,8,1.16,0,170
104190,8,84.48,0,173
104191,8,37.66,0,175
104192,8,159.4,0,163
104195,7,348.03,0,185
104196,7,623.14,0,182
104197,7,377.8,0,182
104198,7,726.7,0,184
104199,7,564.14,0,177
104200,7,537.65,0,183
104201,7,176.59,0,177
104202,7,491.49,0,185
104203,7,264.88,0,182
104204,8,228.65,0,173
104205,8,282.44,0,164
104206,8,41.54,0,166
104207,7,25.94,0,179
104208,7,63.72,0,180
104209,8,149.64,0,174
104210,8,192.97,0,163
104211,8,44.17,0,162
104212,8,0.06,0,174
104213,7,106.24,0,178
104214,7,95.31,0,184
104215,7,25.28,0,181
104216,7,129.34,0,181
104217,7,131.99,0,178
104218,8,165.51,0,170
104219,8,222.12,0,168
104220,8,48.84,0,170
104221,8,68.43,0,172
104222,8,28.8,0,171
104223,8,117.67,0,171
104224,8,209.34,0,173
104225,8,433.71,0,171
104226,8,216.2,0,174
104227,7,133.63,0,177
104228,7,10.35,0,183
104229,7,46.76,0,189
104230,7,51.46,0,195
104231,8,21.24,0,165
104233,8,82.04,0,175
104234,7,338.79,0,175
104235,7,394.15,0,178
104236,7,413.48,0,178
104237,7,236.64,0,177
104238,8,366.8,0,172
104239,8,226.43,0,174
104240,7,352.67,0,175
104241,8,140.46,0,172
104242,8,26.38,0,170
104243,8,1.62,0,173
104245,7,185.91,0,177
104246,7,224.99,0,177
104247,7,113.08,0,179
104248,7,23.36,0,177
104249,7,153.83,0,180
104250,7,260.18,0,178
104251,7,489.25,0,183
104252,7,483.72,0,186
104253,7,596.33,0,190
104254,7,621.66,0,188
104255,7,466.22,0,185
104256,7,531.47,0,181
104257,8,501.04,0,173
104258,8,457.06,0,168
104259,8,473.02,0,164
104260,8,433.26,0,166
104261,8,162.02,0,168
104262,8,126.43,0,166
104263,8,158.53,0,162
104264,8,187.37,0,162
104265,8,158.06,0,162
104266,8,219.46,0,159
104267,8,241.75,0,159
104268,8,192.07,0,159
104269,8,270.97,0,157
104270,8,157.6,0,156
104271,8,160.03,0,156
104272,8,168.31,0,157
104273,8,123.7,0,156
104274,8,116.65,0,156
104275,8,113.96,0,154
104276,8,99.22,0,153
104277,8,210.4,0,175
104278,8,366.24,0,172
104279,8,252.01,0,165
104280,8,250.56,0,165
104281,8,368.66,0,162
104282,8,512.41,0,165
104283,8,552.07,0,167
104284,8,526.55,0,165
104285,8,392.06,0,163
104286,8,529.85,0,167
104287,8,544.98,0,168
104288,8,545.78,0,166
104289,8,524.02,0,164
104290,8,570.86,0,169
104291,8,327.93,0,168
104292,8,447.99,0,171
104293,8,373.96,0,172
104294,8,436.15,0,172
104295,8,500.64,0,173
104296,8,464.66,0,173
104297,8,450.92,0,173
104298,8,452.43,0,171
104299,8,388.31,0,170
104300,8,327.71,0,170
104301,8,370.83,0,169
104302,8,381.34,0,170
104303,8,298.94,0,169
104304,8,344.24,0,169
104305,8,411.6,0,168
104306,8,251.0,0,165
104307,8,135.47,0,163
104308,8,80.33,0,163
104309,8,188.36,0,158
104310,8,154.17,0,158
104311,8,99.08,0,161
104312,8,122.0,0,161
104313,8,112.84,0,162
104314,8,216.6,0,165
104315,8,228.55,0,162
104316,8,76.66,0,163
104317,8,62.1,0,167
104318,8,44.76,0,163
104319,8,55.59,0,164
104320,8,144.44,0,162
104321,8,177.24,0,162
104322,8,117.47,0,164
104323,8,138.63,0,165
104324,8,76.6,0,167
104325,8,65.47,0,167
104326,8,59.47,0,169
104327,8,70.81,0,170
104328,8,74.74,0,168
104329,8,86.7,0,163
104330,8,67.4,0,156
104331,8,38.89,0,155
104332,8,28.64,0,157
104333,8,37.43,0,158
104334,8,91.28,0,157
104335,8,105.83,0,155
104336,8,148.82,0,152
104337,8,148.37,0,150
104338,8,132.65,0,150
104339,8,120.98,0,151
104340,9,105.61,0,150
104341,8,113.5,0,150
104342,9,101.09,0,148
104343,9,120.37,0,149
104344,9,88.33,0,150
104345,9,79.52,0,150
104346,9,85.12,0,149
104347,8,116.54,0,150
104348,8,99.2,0,151
104349,8,96.91,0,155
104350,8,94.2,0,162
104351,8,143.81,0,162
104352,8,89.88,0,161
104353,8,68.88,0,159
104354,8,91.53,0,155
104355,8,87.42,0,155
104356,8,67.2,0,158
104357,8,53.4,0,157
104358,8,188.03,0,157
104359,8,181.92,0,155
104360,8,173.45,0,155
104361,8,167.79,0,156
104362,8,117.62,0,153
104363,8,103.49,0,152
104364,8,85.95,0,151
104365,8,101.68,0,152
104366,8,99.35,0,154
104367,8,61.33,0,155
104368,8,78.35,0,155
104369,8,88.71,0,155
104370,8,109.67,0,157
104371,8,52.04,0,157
104372,8,58.94,0,157
104373,8,60.8,0,159
104374,8,53.59,0,160
104375,8,46.95,0,159
104376,8,50.44,0,158
104377,8,51.82,0,158
104378,8,54.62,0,156
104379,8,81.88,0,156
104380,8,66.52,0,155
104381,8,60.01,0,154
104382,8,101.44,0,151
104383,9,114.04,0,149
104384,9,196.96,0,149
104385,9,203.26,0,149
104386,9,141.46,0,148
104387,9,76.53,0,147
104388,9,149.18,0,147
104389,9,104.46,0,147
104390,9,102.25,0,148
104391,9,64.59,0,149
104392,9,65.94,0,149
104393,8,77.08,0,150
104394,8,112.37,0,152
104395,8,73.38,0,153
104396,8,130.81,0,152
104397,9,95.71,0,149
104398,8,74.84,0,152
104399,8,77.67,0,160
104400,8,56.21,0,154
104401,8,60.28,0,153
104402,8,58.99,0,151
104403,9,57.41,0,148
104404,9,51.19,0,147
104405,8,59.43,0,165
104406,8,57.28,0,167
104407,8,60.41,0,168
104408,8,101.57,0,168
104409,9,74.59,0,149
104410,8,81.29,0,170
104411,8,66.62,0,152
104412,8,84.38,0,154
104413,8,110.07,0,155
104414,8,76.09,0,154
104415,7,81.16,0,175
104416,7,77.6,0,177
104417,7,152.98,0,176
104418,8,152.42,0,155
104419,8,181.92,0,158
104420,8,234.93,0,159
104421,8,203.24,0,162
104422,8,230.47,0,166
104423,8,223.89,0,167
104424,8,222.67,0,168
104425,8,246.32,0,167
104426,8,251.58,0,169
104427,8,228.55,0,169
104428,8,284.63,0,168
104429,8,316.91,0,167
104430,8,362.04,0,168
104431,8,354.7,0,166
104432,8,351.13,0,164
104433,8,215.8,0,162
104434,8,275.73,0,159
104435,8,283.55,0,159
104436,8,269.24,0,158
104437,8,89.86,0,157
104438,8,111.55,0,158
104439,8,117.9,0,159
104440,8,146.99,0,160
104441,8,139.39,0,161
104442,8,176.0,0,162
104443,8,268.21,0,163
104444,8,285.57,0,166
104445,8,262.02,0,165
104446,8,249.38,0,164
104447,8,370.03,0,165
104448,8,279.27,0,163
104449,8,243.22,0,165
104450,8,254.21,0,163
104451,8,340.58,0,163
104452,8,311.87,0,163
104453,8,308.5,0,161
104454,8,245.62,0,162
104455,7,351.37,0,181
104456,7,174.19,0,176
104457,8,354.29,0,159
104458,8,180.73,0,155
104459,8,106.67,0,157
104460,8,77.19,0,159
104461,8,103.7,0,156
104462,8,124.12,0,155
104463,8,130.9,0,159
104464,8,126.03,0,160
104465,8,156.94,0,160
104466,8,84.16,0,160
104467,8,96.49,0,161
104468,8,70.18,0,162
104469,8,106.33,0,163
104470,8,98.65,0,162
104471,8,51.74,0,162
104472,8,78.22,0,167
104473,8,67.9,0,169
104474,7,69.96,0,176
104475,7,124.81,0,181
104476,7,179.36,0,184
104477,7,145.75,0,182
104478,7,151.13,0,179
104479,8,98.63,0,171
104805,7,221.1,0,178
104806,8,262.91,0,174
104807,7,142.39,0,180
104808,7,336.18,0,190
104809,7,291.34,0,191
104810,7,263.2,0,197
104811,8,231.01,0,174
104812,7,121.58,0,175
104813,7,198.37,0,182
104814,7,144.71,0,196
104815,7,47.42,0,181
104816,8,13.93,0,174
104817,7,44.48,0,180
104818,7,42.77,0,182
104819,8,41.84,0,167
104820,7,189.87,0,183
104821,9,16.86,0,133
104822,7,251.99,0,187
104823,8,107.88,0,163
104824,7,278.36,0,186
104825,7,389.64,0,187
104826,7,158.08,0,185
104828,7,98.3,0,183
104829,7,28.17,0,175
104830,7,162.58,0,199
104831,7,320.22,0,195
104832,8,139.49,0,173
104833,8,39.32,0,160
104834,7,236.92,0,176
104835,7,208.58,0,183
104836,7,419.06,0,187
104837,7,358.01,0,177
104838,7,352.64,0,177
104839,7,493.52,0,181
104840,8,205.2,0,173
104841,8,193.91,0,173
104842,7,646.17,0,186
104843,8,33.56,0,158
104844,7,56.96,0,192
104846,8,0.07,0,167
104847,8,11.63,0,173
104848,8,106.11,0,174
104849,7,143.73,0,182
104850,8,39.56,0,168
104851,8,46.74,0,174
104852,9,0.5,0,135
104853,8,7.41,0,169
104854,9,8.33,0,144
104855,8,3.84,0,155
104856,8,0.2,0,167
104857,8,2.67,0,165
104858,8,16.94,0,156
104859,7,281.47,0,183
104860,9,7.88,0,128
104861,8,3.03,0,159
104862,9,3.69,0,145
104863,8,2.0,0,150
104864,9,0.15,0,131
104865,9,1.2,0,147
104867,9,7.35,0,147
104868,8,0.38,0,165
104869,8,3.04,0,159
104870,8,0.72,0,158
104871,8,0.25,0,171
104872,7,269.07,0,180
104873,7,543.44,0,178
104874,8,99.41,0,169
104875,8,20.78,0,170
104876,8,228.87,0,172
104877,7,224.08,0,184
104879,8,264.75,0,166
104880,8,552.15,0,165
104881,8,522.85,0,162
104882,8,490.64,0,159
104883,7,536.76,0,184
104884,8,188.67,0,174
104885,7,72.04,0,176
104886,8,91.36,0,155
104887,7,237.66,0,179
104888,8,290.29,0,161
104889,7,324.24,0,188
104890,7,66.18,0,176
104891,8,37.15,0,159
104892,8,3.65,0,171
104893,8,54.82,0,162
104894,7,42.14,0,182
104896,8,59.35,0,172
104897,7,315.42,0,179
104898,8,291.65,0,160
104899,7,395.2,0,183
104900,7,632.83,0,182
104901,7,595.89,0,178
104902,8,598.84,0,173
104903,8,531.2,0,172
104904,8,475.79,0,173
104905,7,471.03,0,177
104906,7,154.44,0,176
104907,8,140.89,0,173
104908,7,136.09,0,179
104909,7,74.77,0,177
104910,7,15.32,0,182
104911,7,17.05,0,182
104912,7,109.92,0,188
104913,7,276.92,0,190
104914,7,305.17,0,194
104915,8,92.28,0,167
104916,6,52.77,0,201
104917,6,171.74,0,212
104918,7,524.91,0,184
104919,7,576.42,0,185
104920,7,589.83,0,191
104921,7,536.77,0,184
104922,8,487.9,0,173
104923,8,80.64,0,171
104924,7,18.39,0,182
104925,7,6.94,0,178
104926,7,193.23,0,179
104927,7,75.27,0,180
104928,7,0.39,0,175
104929,7,200.76,0,177
104930,7,229.15,0,179
104931,7,295.35,0,186
104932,7,112.28,0,189
104933,7,175.21,0,178
104934,7,141.38,0,178
104935,7,31.75,0,185
104936,7,181.28,0,190
104937,7,435.02,0,195
104938,7,532.83,0,182
104939,7,289.8,0,177
104940,7,447.09,0,180
104941,8,595.71,0,175
104942,8,540.11,0,168
104943,8,440.65,0,164
104944,8,316.98,0,168
104945,8,325.12,0,170
104946,8,291.41,0,165
104947,8,221.98,0,161
104948,8,117.24,0,161
104949,8,193.71,0,161
104950,8,127.73,0,158
104951,8,186.05,0,159
104952,8,199.19,0,160
104953,8,105.4,0,157
104954,8,107.29,0,156
104955,8,59.69,0,157
104956,8,62.28,0,157
104957,8,155.61,0,157
104958,8,285.65,0,156
104959,8,188.05,0,153
104960,8,180.4,0,153
104961,8,158.55,0,153
104962,8,177.53,0,154
104963,8,272.58,0,174
104964,8,233.33,0,171
104965,8,235.97,0,170
104966,8,256.23,0,169
104967,8,268.57,0,172
104968,8,175.58,0,168
104969,8,131.61,0,166
104970,8,100.13,0,165
104971,8,202.58,0,165
104972,8,526.33,0,163
104973,8,521.23,0,162
104974,8,489.15,0,165
104975,8,383.92,0,170
104976,8,366.77,0,170
104977,8,458.34,0,171
104978,8,461.56,0,172
104979,8,468.27,0,171
104980,8,492.21,0,171
104981,8,484.72,0,171
104982,8,441.26,0,170
104983,8,436.3,0,170
104984,8,298.07,0,169
104985,8,364.22,0,171
104986,8,311.53,0,169
104987,8,167.89,0,166
104988,8,263.32,0,163
104989,8,190.61,0,161
104990,8,224.29,0,161
104991,8,189.01,0,162
104992,8,88.23,0,159
104993,8,85.39,0,160
104994,8,106.69,0,160
104995,8,111.25,0,164
104996,8,113.6,0,166
104997,8,170.19,0,166
104998,8,196.16,0,168
104999,8,212.62,0,165
105000,8,76.76,0,164
105001,8,59.38,0,165
105002,8,60.52,0,162
105003,8,25.22,0,164
105004,8,76.56,0,165
105005,8,36.71,0,166
105006,8,77.63,0,168
105007,8,122.3,0,168
105008,8,65.8,0,168
105009,8,62.57,0,167
105010,8,60.0,0,168
105011,8,78.89,0,165
105012,8,67.4,0,164
105013,8,77.99,0,162
105014,8,90.21,0,158
105015,8,44.9,0,157
105016,8,25.25,0,158
105017,8,36.91,0,159
105018,8,109.31,0,157
105019,8,177.58,0,156
105020,8,145.61,0,153
105021,8,171.51,0,151
105022,8,203.05,0,151
105023,9,165.08,0,150
105024,9,165.59,0,150
105025,9,152.94,0,147
105026,8,170.24,0,150
105027,8,156.06,0,150
105028,8,135.87,0,151
105029,8,113.33,0,150
105030,8,90.57,0,154
105031,8,82.24,0,156
105032,8,115.97,0,153
105033,8,92.41,0,155
105034,8,103.9,0,159
105035,8,110.24,0,159
105036,8,156.75,0,156
105037,8,129.68,0,157
105038,8,67.57,0,160
105039,8,98.76,0,160
105040,8,46.13,0,156
105041,8,41.56,0,155
105042,8,115.22,0,159
105043,8,124.38,0,156
105044,8,132.22,0,156
105045,8,152.04,0,155
105046,8,79.1,0,153
105047,8,54.5,0,152
105048,8,62.71,0,150
105049,8,79.85,0,151
105050,8,98.84,0,152
105051,8,62.78,0,153
105052,8,54.81,0,156
105053,8,119.22,0,157
105054,8,115.26,0,155
105055,8,58.21,0,156
105056,8,50.64,0,157
105057,8,51.76,0,154
105058,8,75.75,0,155
105059,8,65.28,0,158
105060,8,49.36,0,155
105061,8,49.08,0,155
105062,8,50.57,0,156
105063,8,56.83,0,158
105064,8,55.87,0,156
105065,8,46.6,0,152
105066,8,80.49,0,169
105067,9,89.93,0,148
105068,9,124.57,0,147
105069,9,73.97,0,148
105070,9,89.99,0,149
105071,9,102.0,0,150
105072,9,137.89,0,149
105073,9,120.66,0,150
105074,9,96.17,0,149
105075,9,65.86,0,149
105076,8,92.01,0,151
105077,8,87.69,0,152
105078,8,72.33,0,153
105079,8,83.11,0,151
105080,9,154.66,0,148
105081,8,96.61,0,151
105082,8,54.33,0,151
105083,8,57.09,0,152
105084,8,65.37,0,152
105085,8,52.8,0,151
105086,8,50.89,0,150
105087,9,53.71,0,147
105088,9,53.55,0,147
105089,9,53.96,0,147
105090,8,74.78,0,165
105091,8,93.44,0,167
105092,8,96.59,0,167
105093,8,101.83,0,169
105094,9,59.27,0,150
105095,8,70.65,0,151
105096,8,82.01,0,157
105097,8,80.12,0,160
105098,8,37.71,0,153
105099,8,72.41,0,153
105100,8,64.46,0,157
105101,8,130.41,0,153
105102,8,177.16,0,153
105103,8,145.88,0,157
105104,8,203.08,0,158
105105,8,256.91,0,160
105106,8,278.98,0,164
105107,8,261.24,0,164
105108,8,283.61,0,163
105109,8,282.04,0,163
105110,8,300.71,0,166
105111,8,265.7,0,166
105112,8,237.56,0,167
105113,8,332.6,0,167
105114,8,323.82,0,166
105115,8,318.36,0,164
105116,8,305.94,0,162
105117,8,196.9,0,159
105118,8,257.84,0,159
105119,8,269.79,0,159
105120,8,239.95,0,159
105121,8,159.16,0,158
105122,8,190.24,0,157
105123,8,206.02,0,158
105124,8,175.15,0,158
105125,8,169.11,0,158
105126,8,236.92,0,161
105127,8,245.52,0,160
105128,8,352.86,0,162
105129,8,231.18,0,162
105130,8,314.94,0,164
105131,8,366.45,0,163
105132,8,253.94,0,161
105133,8,227.51,0,161
105134,8,205.85,0,160
105135,8,277.18,0,162
105136,8,347.72,0,162
105137,8,247.77,0,162
105138,8,202.87,0,161
105139,7,173.63,0,175
105140,7,147.8,0,175
105141,8,293.45,0,157
105142,8,103.44,0,155
105143,8,90.64,0,155
105144,8,95.52,0,156
105145,8,97.28,0,157
105146,8,146.23,0,157
105147,8,96.7,0,161
105148,8,101.36,0,163
105149,8,132.71,0,162
105150,8,148.68,0,162
105151,8,147.43,0,163
105152,8,138.93,0,162
105153,8,151.86,0,164
105154,8,110.18,0,162
105155,8,39.5,0,162
105156,8,30.27,0,168
105157,8,102.67,0,170
105158,7,134.75,0,175
105159,7,120.76,0,180
105160,7,170.86,0,185
105161,7,196.75,0,183
105162,7,185.31,0,180
105163,7,101.11,0,178
105164,7,0.53,0,182
105489,8,55.26,0,168
105490,8,260.42,0,168
105491,7,208.72,0,175
105492,7,330.25,0,184
105493,7,257.49,0,188
105494,7,226.57,0,198
105495,7,377.88,0,180
105496,8,233.48,0,174
105497,7,263.09,0,176
105498,8,110.1,0,164
105499,7,76.49,0,183
105500,8,56.93,0,172
105501,7,50.01,0,180
105502,8,149.75,0,173
105503,8,371.16,0,167
105504,7,382.34,0,183
105505,8,217.78,0,171
105506,7,242.39,0,179
105507,7,243.94,0,188
105508,7,184.86,0,191
105509,7,221.48,0,188
105510,8,136.0,0,157
105511,8,38.68,0,164
105512,8,87.75,0,174
105513,7,5.43,0,187
105514,7,201.07,0,194
105515,7,363.54,0,195
105516,7,156.81,0,182
105517,6,488.08,0,205
105518,7,262.65,0,184
105519,7,140.15,0,182
105520,7,290.46,0,182
105521,7,668.85,0,182
105522,8,507.83,0,166
105523,8,562.53,0,175
105524,8,174.54,0,166
105525,7,295.55,0,191
105526,7,397.79,0,187
105529,8,0.44,0,163
105530,7,23.21,0,187
105531,7,6.77,0,184
105532,7,132.51,0,186
105533,7,118.49,0,188
105534,8,12.19,0,155
105535,9,6.87,0,139
105536,8,9.57,0,170
105537,7,2.05,0,176
105538,8,31.43,0,172
105539,8,14.8,0,157
105540,8,3.02,0,159
105542,8,29.99,0,169
105543,8,111.45,0,167
105544,9,3.39,0,134
105545,8,31.43,0,154
105546,8,0.54,0,165
105547,8,0.06,0,150
105550,8,1.51,0,161
105551,9,4.83,0,136
105552,7,20.67,0,177
105553,8,11.3,0,161
105554,8,15.38,0,171
105555,8,6.61,0,168
105556,8,91.27,0,171
105557,8,420.09,0,167
105558,7,218.06,0,185
105559,7,65.28,0,192
105560,7,467.24,0,182
105561,8,341.52,0,159
105563,8,84.09,0,165
105564,8,177.31,0,166
105565,8,498.47,0,171
105566,8,538.35,0,168
105567,8,100.04,0,164
105568,7,107.84,0,180
105569,8,210.07,0,161
105570,8,79.78,0,162
105571,8,185.8,0,159
105572,8,379.8,0,163
105573,8,257.59,0,159
105574,7,28.23,0,176
105575,7,72.98,0,184
105576,9,1.25,0,135
105577,7,55.03,0,175
105579,7,3.11,0,181
105580,7,189.81,0,178
105581,7,307.76,0,177
105582,7,83.59,0,185
105583,7,450.27,0,184
105584,7,532.82,0,183
105585,7,495.57,0,179
105586,7,588.33,0,180
105587,7,533.36,0,183
105588,7,375.27,0,181
105589,7,325.9,0,184
105590,7,336.48,0,183
105591,7,265.34,0,182
105592,7,226.92,0,184
105593,7,35.63,0,185
105594,7,64.3,0,185
105595,8,10.63,0,159
105596,8,0.4,0,162
105597,8,36.99,0,166
105598,8,128.89,0,169
105599,8,154.76,0,172
105600,8,133.83,0,169
105601,7,258.86,0,180
105602,7,475.72,0,189
105603,7,639.74,0,191
105604,7,686.5,0,194
105605,7,625.25,0,186
105606,7,552.21,0,180
105607,7,524.44,0,179
105608,7,402.66,0,184
105609,7,309.55,0,185
105610,7,327.79,0,184
105611,7,51.19,0,183
105612,7,1.08,0,178
105613,7,285.39,0,179
105614,7,112.48,0,184
105615,7,199.98,0,188
105616,7,319.38,0,195
105617,7,37.11,0,185
105618,7,77.9,0,188
105619,7,72.62,0,190
105620,7,262.66,0,193
105621,7,372.99,0,192
105622,7,343.99,0,183
105623,7,303.36,0,178
105624,7,512.79,0,181
105625,7,624.38,0,181
105626,7,600.58,0,176
105627,7,302.99,0,175
105628,8,314.51,0,171
105629,8,427.22,0,168
105630,8,458.81,0,168
105631,8,189.22,0,166
105632,8,222.12,0,163
105633,8,260.85,0,161
105634,8,263.14,0,160
105635,8,291.54,0,160
105636,8,254.55,0,159
105637,8,184.25,0,159
105638,8,163.16,0,158
105639,8,225.02,0,157
105640,8,210.26,0,158
105641,8,391.33,0,158
105642,8,273.36,0,157
105643,8,199.27,0,153
105644,8,246.17,0,153
105645,8,272.38,0,153
105646,8,145.72,0,153
105647,8,121.07,0,153
105648,8,128.4,0,175
105649,7,182.36,0,175
105650,7,227.8,0,176
105651,7,205.96,0,177
105652,8,302.22,0,170
105653,8,383.1,0,167
105654,8,450.61,0,170
105655,8,257.07,0,168
105656,8,228.89,0,164
105657,8,291.31,0,162
105658,8,495.02,0,166
105659,8,331.53,0,171
105660,8,400.56,0,171
105661,8,412.2,0,170
105662,8,431.14,0,168
105663,8,461.52,0,168
105664,8,407.64,0,168
105665,8,463.45,0,168
105666,8,467.95,0,169
105667,8,370.38,0,169
105668,8,360.15,0,168
105669,8,257.41,0,168
105670,8,212.88,0,167
105671,8,157.37,0,162
105672,8,342.46,0,163
105673,8,139.65,0,160
105674,8,28.17,0,162
105675,8,106.23,0,162
105676,8,99.15,0,164
105677,8,85.22,0,166
105678,8,107.68,0,166
105679,8,140.89,0,168
105680,8,119.2,0,169
105681,8,158.6,0,172
105682,8,211.53,0,164
105683,8,259.55,0,163
105684,8,126.62,0,164
105685,8,62.8,0,163
105686,8,80.39,0,163
105687,8,52.15,0,164
105688,8,79.08,0,164
105689,8,56.27,0,164
105690,8,65.51,0,167
105691,8,145.09,0,166
105692,8,65.67,0,168
105693,8,57.78,0,166
105694,8,62.08,0,164
105695,8,67.57,0,162
105696,8,90.59,0,161
105697,8,130.9,0,159
105698,8,163.73,0,159
105699,8,134.61,0,160
105700,8,88.03,0,161
105701,8,55.26,0,160
105702,8,107.51,0,157
105703,8,125.27,0,156
105704,8,199.8,0,152
105705,9,192.04,0,150
105706,9,203.98,0,149
105707,9,208.21,0,150
105708,9,203.07,0,149
105709,9,193.9,0,149
105710,9,224.53,0,149
105711,8,232.25,0,150
105712,8,164.05,0,152
105713,8,156.21,0,151
105714,8,136.63,0,152
105715,8,112.35,0,152
105716,8,60.54,0,155
105717,8,83.84,0,157
105718,8,80.12,0,157
105719,8,146.07,0,156
105720,8,178.48,0,157
105721,8,121.69,0,159
105722,8,49.07,0,162
105723,8,62.36,0,161
105724,8,90.59,0,156
105725,8,102.82,0,155
105726,8,102.64,0,157
105727,8,79.36,0,157
105728,8,92.1,0,156
105729,8,117.35,0,157
105730,8,95.58,0,155
105731,8,111.94,0,152
105732,8,137.49,0,151
105733,8,105.15,0,152
105734,8,91.27,0,152
105735,8,60.29,0,154
105736,8,124.49,0,154
105737,8,132.41,0,155
105738,8,81.09,0,156
105739,8,49.56,0,157
105740,8,50.34,0,157
105741,8,42.43,0,152
105742,8,46.8,0,153
105743,8,71.05,0,155
105744,8,47.54,0,153
105745,8,48.66,0,151
105746,8,36.41,0,153
105747,8,53.28,0,157
105748,8,54.04,0,157
105749,8,50.26,0,152
105750,9,58.09,0,150
105751,9,58.32,0,149
105752,9,44.31,0,148
105753,9,116.61,0,147
105754,9,157.05,0,149
105755,8,117.18,0,152
105756,8,87.43,0,152
105757,8,117.26,0,151
105758,9,159.74,0,150
105759,9,102.38,0,149
105760,9,146.67,0,149
105761,8,79.86,0,150
105762,8,94.29,0,151
105763,8,96.51,0,155
105764,8,137.01,0,155
105765,8,81.25,0,153
105766,8,76.97,0,153
105767,8,65.82,0,152
105768,8,61.25,0,152
105769,8,55.24,0,151
105770,8,63.15,0,152
105771,8,55.28,0,150
105772,9,46.01,0,148
105773,9,51.05,0,148
105774,9,56.85,0,146
105775,8,84.83,0,166
105776,8,110.87,0,165
105777,9,67.91,0,148
105778,8,120.16,0,169
105779,8,88.81,0,151
105780,8,79.91,0,157
105781,8,54.82,0,158
105782,8,52.92,0,160
105783,8,61.1,0,156
