sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp
148667,7,397.58,0,0.9948,195
148668,7,597.74,0,0.9948,196
148669,7,703.34,0,0.9948,192
148670,7,598.04,0,0.9948,193
148671,7,618.44,0,0.9947,186
148672,7,539.73,0,0.9947,181
148673,7,123.59,0,0.9947,191
148674,7,8.11,0,0.9948,198
148675,6,1.29,0,0.9948,203
148676,6,82.03,0,0.9948,220
148677,6,15.24,0,0.9948,217
148678,6,22.34,0,0.9948,211
148679,6,169.55,0,0.9948,224
148680,5,35.56,0,0.9948,225
148681,5,80.27,0,0.9948,227
148682,7,34.08,0,0.9947,187
148684,7,215.56,0,0.9947,200
148685,7,601.05,0,0.9947,195
148686,7,645.5,0,0.9947,196
148687,6,744.53,0,0.9947,200
148688,6,677.56,0,0.9947,200
148689,6,834.01,0,0.9947,203
148690,6,465.37,0,0.9947,203
148691,7,216.88,0,0.9947,197
148692,6,362.67,0,0.9947,203
148693,6,733.98,0,0.9947,207
148694,7,532.08,0,0.9947,200
148695,6,320.64,0,0.9947,208
148696,7,214.66,0,0.9947,192
148697,7,249.78,0,0.9947,185
148698,7,621.75,0,0.9947,186
148699,7,711.51,0,0.9947,188
148700,7,638.23,0,0.9946,182
148701,8,579.7,0,0.9946,175
148702,8,546.09,0,0.9945,172
148703,7,606.8,0,0.9946,176
148704,7,179.14,0,0.9946,176
148705,8,247.13,0,0.9944,165
148706,7,763.52,0,0.9948,195
148707,7,804.58,0,0.9948,193
148708,8,438.39,0,0.9943,154
148709,8,398.84,0,0.9943,152
148710,7,649.77,0,0.9947,179
148711,7,680.79,0,0.9947,181
148712,7,637.32,0,0.9946,175
148713,8,569.04,0,0.9946,167
148714,7,861.29,0,0.9948,196
148715,7,848.57,0,0.9948,194
148716,7,766.12,0,0.9948,194
148717,8,466.9,0,0.9945,161
148718,7,743.67,0,0.9948,188
148719,8,473.46,0,0.9944,156
148720,7,612.27,0,0.9947,179
148721,7,578.8,0,0.9947,179
148722,7,573.65,0,0.9947,179
148723,7,305.38,0,0.9947,178
148724,7,159.9,0,0.9947,176
148725,7,147.06,0,0.9947,177
148726,8,110.97,0,0.9947,174
148727,8,106.14,0,0.9947,172
148728,8,123.95,0,0.9947,173
148729,8,111.91,0,0.9947,175
148730,7,67.29,0,0.9947,176
148731,8,66.53,0,0.9947,171
148732,8,61.77,0,0.9946,169
148733,8,68.92,0,0.9947,170
148734,8,140.59,0,0.9947,170
148735,8,130.69,0,0.9947,169
148736,8,171.37,0,0.9946,167
148737,8,155.56,0,0.9946,165
148738,8,201.48,0,0.9945,159
148739,8,113.84,0,0.9945,161
148740,8,248.53,0,0.9946,162
148741,8,424.84,0,0.9946,162
148742,8,413.4,0,0.9946,162
148743,8,405.04,0,0.9946,163
148744,8,259.77,0,0.9946,162
148745,8,308.17,0,0.9946,162
148746,8,318.73,0,0.9946,163
148747,8,346.44,0,0.9946,164
148748,8,331.35,0,0.9946,163
148749,8,240.35,0,0.9946,162
148750,8,232.07,0,0.9946,161
148751,8,141.77,0,0.9946,161
148752,8,188.43,0,0.9946,162
148753,8,99.35,0,0.9946,162
148754,8,83.36,0,0.9946,163
148755,8,56.62,0,0.9946,168
148756,7,98.89,0,0.9947,177
148757,8,146.11,0,0.9945,160
148758,8,172.6,0,0.9945,163
148759,8,280.05,0,0.9945,164
148760,7,419.08,0,0.9948,185
148761,7,441.78,0,0.9948,186
148762,7,332.1,0,0.9948,183
148763,7,420.35,0,0.9947,181
148764,7,317.19,0,0.9947,179
148765,7,264.78,0,0.9947,177
148766,8,250.75,0,0.9947,173
148767,8,277.8,0,0.9947,171
148768,8,310.88,0,0.9947,170
148769,8,353.37,0,0.9946,167
148770,8,304.96,0,0.9946,165
148771,8,272.92,0,0.9946,162
148772,8,147.11,0,0.9945,158
148773,8,300.09,0,0.9945,157
148774,8,270.79,0,0.9945,156
148775,8,263.99,0,0.9945,156
148776,8,251.54,0,0.9945,155
148777,8,198.38,0,0.9945,159
148778,8,299.79,0,0.9945,160
148779,8,356.61,0,0.9946,161
148780,8,371.62,0,0.9946,164
148781,9,274.71,0,0.9942,146
148782,8,315.08,0,0.9946,168
148783,9,267.13,0,0.9943,150
148784,8,340.64,0,0.9943,151
148785,8,276.74,0,0.9943,151
148786,8,269.09,0,0.9947,174
148787,8,299.21,0,0.9943,151
148788,8,330.21,0,0.9943,152
148789,8,297.61,0,0.9944,156
148790,8,278.9,0,0.9944,154
148791,8,236.31,0,0.9944,155
148792,8,78.73,0,0.9944,157
148793,8,49.21,0,0.9944,157
148794,8,125.07,0,0.9944,159
148795,8,94.9,0,0.9944,157
148796,8,141.61,0,0.9945,160
148797,8,111.59,0,0.9945,161
148798,8,93.84,0,0.9945,160
148799,8,149.98,0,0.9945,160
148800,8,218.46,0,0.9945,160
148801,8,170.11,0,0.9944,158
148802,8,41.01,0,0.9944,156
148803,8,72.8,0,0.9944,156
148804,8,231.34,0,0.9944,156
148805,8,187.21,0,0.9944,158
148806,8,232.17,0,0.9944,158
148807,8,362.6,0,0.9944,158
148808,8,215.01,0,0.9945,159
148809,8,169.02,0,0.9945,164
148810,8,136.38,0,0.9945,162
148811,8,126.6,0,0.9945,160
148812,8,24.51,0,0.9945,159
148813,8,27.58,0,0.9944,157
148814,8,21.64,0,0.9944,153
148815,7,14.77,0,0.9947,176
148816,8,48.35,0,0.9944,153
148817,8,44.74,0,0.9944,154
148818,8,80.45,0,0.9943,152
148819,8,46.93,0,0.9947,175
148820,7,123.24,0,0.9947,176
148821,8,75.88,0,0.9947,175
148822,8,72.54,0,0.9947,173
148823,8,56.88,0,0.9947,173
148824,8,106.05,0,0.9947,173
148825,8,43.67,0,0.9947,172
148826,8,46.61,0,0.9947,171
148827,8,195.75,0,0.9947,172
148828,8,360.4,0,0.9947,173
148829,8,265.05,0,0.9947,173
148830,8,331.21,0,0.9947,173
148831,8,216.26,0,0.9943,150
148832,7,183.46,0,0.9947,176
148833,7,209.08,0,0.9947,176
148834,8,121.24,0,0.9944,154
148835,8,172.81,0,0.9944,154
148836,8,95.97,0,0.9944,155
148837,8,226.54,0,0.9944,156
148838,8,227.81,0,0.9944,153
148839,8,149.05,0,0.9943,151
148840,7,267.4,0,0.9947,175
148841,7,157.69,0,0.9947,175
148842,8,416.24,0,0.9947,173
148843,8,349.76,0,0.9947,170
148844,8,328.78,0,0.9946,169
148845,8,377.31,0,0.9946,166
148846,8,351.52,0,0.9946,165
148847,8,317.32,0,0.9946,165
148848,8,362.2,0,0.9946,165
148849,8,176.37,0,0.9946,166
148850,8,394.22,0,0.9946,166
148851,8,489.12,0,0.9946,167
148852,8,270.22,0,0.9946,166
148853,8,226.09,0,0.9946,166
148854,8,261.82,0,0.9946,165
148855,8,227.4,0,0.9946,164
148856,8,190.58,0,0.9946,163
148857,8,180.91,0,0.9946,164
148858,8,130.87,0,0.9946,165
148859,8,113.24,0,0.9946,164
148860,8,150.51,0,0.9946,164
148861,8,248.12,0,0.9946,165
148862,8,259.63,0,0.9946,165
148863,8,127.2,0,0.9946,166
148864,8,103.05,0,0.9946,167
148865,8,188.4,0,0.9946,166
148866,8,262.46,0,0.9946,164
148867,8,246.66,0,0.9946,165
148868,8,327.59,0,0.9946,165
148869,8,176.02,0,0.9946,166
148870,8,201.57,0,0.9946,166
148871,8,148.24,0,0.9946,167
148872,8,60.49,0,0.9946,165
148873,8,81.57,0,0.9946,165
148874,8,74.09,0,0.9946,165
148875,8,75.36,0,0.9946,167
148876,8,84.36,0,0.9946,162
148877,8,82.97,0,0.9945,159
148878,8,169.59,0,0.9945,159
148879,8,169.01,0,0.9945,161
148880,8,218.49,0,0.9946,162
148881,8,180.28,0,0.9946,162
148882,8,175.71,0,0.9946,165
148883,8,301.05,0,0.9947,169
148884,8,387.99,0,0.9947,171
148885,8,403.9,0,0.9947,171
148886,8,383.26,0,0.9946,167
148887,8,395.52,0,0.9947,170
148888,8,315.66,0,0.9947,173
148889,8,271.48,0,0.9947,174
148890,8,248.34,0,0.9947,172
148891,9,246.95,0,0.9943,148
148892,8,335.22,0,0.9947,172
148893,8,410.38,0,0.9947,173
148894,8,162.47,0,0.9943,151
148895,8,224.84,0,0.9944,153
148896,8,285.24,0,0.9944,154
148897,8,275.84,0,0.9944,154
148898,8,266.14,0,0.9944,155
148899,7,307.63,0,0.9948,184
148900,8,200.12,0,0.9944,155
148901,7,278.2,0,0.9947,182
148902,8,171.7,0,0.9944,156
148903,8,171.14,0,0.9944,158
148904,8,101.99,0,0.9944,156
148905,7,115.56,0,0.9948,184
148906,8,96.48,0,0.9945,159
148907,8,117.51,0,0.9945,159
148908,7,347.51,0,0.9948,187
148909,8,166.05,0,0.9944,158
148910,8,173.19,0,0.9944,158
148911,8,150.7,0,0.9945,159
148912,8,105.27,0,0.9945,160
148913,7,139.32,0,0.9948,190
148914,8,199.36,0,0.9945,162
148915,8,125.36,0,0.9945,163
148916,8,17.82,0,0.9945,161
149296,7,44.68,0,0.9946,177
149297,7,173.59,0,0.9946,175
149298,8,119.69,0,0.9945,172
149299,8,193.92,0,0.9945,167
149300,8,83.25,0,0.9945,167
149301,8,138.78,0,0.9945,174
149302,8,297.32,0,0.9945,167
149303,7,181.9,0,0.9946,183
149304,7,394.98,0,0.9947,186
149305,7,178.01,0,0.9947,189
149306,7,321.18,0,0.9947,192
149307,7,396.12,0,0.9947,190
149308,7,349.44,0,0.9947,193
149309,6,466.87,0,0.9947,206
149310,7,288.76,0,0.9947,196
149311,7,98.37,0,0.9947,191
149312,7,6.69,0,0.9947,191
149313,5,18.44,0,0.9948,249
149314,5,3.85,0,0.9948,247
149316,7,0.42,0,0.9947,187
149317,7,7.24,0,0.9947,188
149318,7,24.09,0,0.9947,186
149319,7,3.32,0,0.9947,187
149323,8,0.13,0,0.9944,161
149324,8,0.13,0,0.9944,160
149328,7,2.86,0,0.9947,182
149330,7,7.17,0,0.9947,184
149331,7,31.03,0,0.9947,182
149332,7,73.99,0,0.9947,181
149333,7,88.97,0,0.9947,181
149334,7,82.09,0,0.9947,181
149335,7,102.54,0,0.9947,179
149336,7,139.92,0,0.9947,181
149337,7,80.63,0,0.9947,182
149338,7,97.48,0,0.9947,185
149339,7,213.27,0,0.9947,190
149340,7,44.24,0,0.9947,190
149341,7,2.57,0,0.9948,193
149342,7,0.11,0,0.9948,199
149343,8,0.02,0,0.9945,173
149344,7,0.01,0,0.9947,195
149346,7,0.03,0,0.9946,180
149349,7,27.98,0,0.9946,175
149350,7,575.78,0,0.9947,190
149351,7,476.47,0,0.9947,184
149352,7,442.22,0,0.9947,189
149353,7,544.05,0,0.9947,183
149354,7,662.68,0,0.9947,180
149355,7,682.9,0,0.9947,186
149356,7,546.68,0,0.9947,187
149357,7,680.51,0,0.9948,195
149358,7,336.34,0,0.9948,196
149359,6,1.47,0,0.9948,219
149361,6,57.48,0,0.9948,215
149362,5,79.54,0,0.9948,226
149363,5,144.32,0,0.9948,227
149364,6,8.55,0,0.9948,213
149365,5,104.99,0,0.9948,239
149366,7,44.12,0,0.9947,197
149367,7,356.81,0,0.9947,190
149368,7,576.15,0,0.9947,191
149369,7,536.8,0,0.9947,188
149370,7,692.43,0,0.9947,195
149371,7,755.36,0,0.9947,196
149372,7,678.51,0,0.9947,199
149373,6,291.54,0,0.9947,203
149374,6,639.43,0,0.9947,205
149375,7,671.47,0,0.9947,198
149376,7,229.34,0,0.9947,196
149377,6,258.06,0,0.9947,210
149378,6,696.68,0,0.9947,208
149379,6,322.59,0,0.9947,210
149380,7,294.81,0,0.9947,190
149381,7,296.54,0,0.9947,186
149382,7,627.24,0,0.9947,190
149383,7,723.99,0,0.9947,189
149384,7,630.62,0,0.9946,181
149385,6,1118.24,0,0.9948,222
149386,6,1190.48,0,0.9948,225
149387,7,654.02,0,0.9946,179
149388,7,431.58,0,0.9946,182
149389,8,505.32,0,0.9945,171
149390,7,787.27,0,0.9948,194
149391,7,821.74,0,0.9948,195
149392,7,742.58,0,0.9947,188
149393,8,423.67,0,0.9942,151
149394,7,637.94,0,0.9947,179
149395,7,642.66,0,0.9947,177
149396,8,605.04,0,0.9946,172
149397,8,574.63,0,0.9946,168
149398,8,537.63,0,0.9945,164
149399,8,544.33,0,0.9945,163
149400,8,508.98,0,0.9945,163
149401,7,799.31,0,0.9948,191
149402,7,742.32,0,0.9948,186
149403,7,704.27,0,0.9947,182
149404,8,446.81,0,0.9943,151
149405,7,527.4,0,0.9947,177
149406,7,612.44,0,0.9947,175
149407,8,465.86,0,0.9947,173
149408,8,212.58,0,0.9947,172
149409,8,84.07,0,0.9947,173
149410,8,86.97,0,0.9947,172
149411,8,92.32,0,0.9946,167
149412,8,71.24,0,0.9946,166
149413,8,94.55,0,0.9947,171
149414,8,112.5,0,0.9947,169
149415,8,74.01,0,0.9946,167
149416,8,65.68,0,0.9946,166
149417,8,60.39,0,0.9946,167
149418,8,62.15,0,0.9946,168
149419,8,90.33,0,0.9947,171
149420,8,116.12,0,0.9946,165
149421,8,79.76,0,0.9946,161
149422,8,86.99,0,0.9945,161
149423,8,50.52,0,0.9945,160
149424,8,60.21,0,0.9946,162
149425,8,339.31,0,0.9946,162
149426,8,423.99,0,0.9945,161
149427,8,417.66,0,0.9946,162
149428,8,447.18,0,0.9946,162
149429,8,376.59,0,0.9946,163
149430,8,357.39,0,0.9946,163
149431,8,296.89,0,0.9946,162
149432,8,348.77,0,0.9946,162
149433,8,381.1,0,0.9946,162
149434,8,414.25,0,0.9946,161
149435,8,272.4,0,0.9946,161
149436,8,105.08,0,0.9946,162
149437,8,225.35,0,0.9946,163
149438,8,103.2,0,0.9946,164
149439,8,73.61,0,0.9946,165
149440,8,151.43,0,0.9947,173
149441,7,177.54,0,0.9947,181
149442,8,318.78,0,0.9945,161
149443,7,475.56,0,0.9948,187
149444,7,356.91,0,0.9947,178
149445,7,342.22,0,0.9947,179
149446,7,329.14,0,0.9947,179
149447,7,310.11,0,0.9947,181
149448,7,326.7,0,0.9947,180
149449,7,191.15,0,0.9947,178
149450,8,205.22,0,0.9947,173
149451,8,255.08,0,0.9947,170
149452,8,289.71,0,0.9946,168
149453,8,299.15,0,0.9946,168
149454,8,265.2,0,0.9946,168
149455,8,241.6,0,0.9946,167
149456,8,170.53,0,0.9946,162
149457,8,330.33,0,0.9945,160
149458,8,300.78,0,0.9945,158
149459,8,343.0,0,0.9945,159
149460,8,307.44,0,0.9945,159
149461,8,283.69,0,0.9945,159
149462,8,322.72,0,0.9946,162
149463,8,346.08,0,0.9946,163
149464,9,245.66,0,0.9942,144
149465,9,256.3,0,0.9942,147
149466,9,343.51,0,0.9943,148
149467,8,298.37,0,0.9943,152
149468,8,344.77,0,0.9944,153
149469,8,349.13,0,0.9944,153
149470,8,243.67,0,0.9944,153
149471,8,314.44,0,0.9944,154
149472,8,326.9,0,0.9943,152
149473,8,321.99,0,0.9944,154
149474,8,319.79,0,0.9944,155
149475,8,358.36,0,0.9944,157
149476,8,238.55,0,0.9944,158
149477,8,167.73,0,0.9944,158
149478,8,277.85,0,0.9945,161
149479,8,230.22,0,0.9945,160
149480,8,262.63,0,0.9945,160
149481,8,273.22,0,0.9945,159
149482,8,179.02,0,0.9945,160
149483,8,210.98,0,0.9944,158
149484,8,247.49,0,0.9944,158
149485,8,138.29,0,0.9944,158
149486,8,105.53,0,0.9944,159
149487,8,165.28,0,0.9944,158
149488,8,225.8,0,0.9944,157
149489,8,241.97,0,0.9945,159
149490,8,384.3,0,0.9945,161
149491,8,293.07,0,0.9945,161
149492,8,140.21,0,0.9945,160
149493,8,288.01,0,0.9945,163
149494,8,266.3,0,0.9945,162
149495,8,247.05,0,0.9945,163
149496,8,60.77,0,0.9944,158
149497,8,40.66,0,0.9944,157
149498,9,22.37,0,0.9939,136
149499,8,3.13,0,0.9944,154
149500,8,24.33,0,0.9944,154
149501,8,43.17,0,0.9944,155
149502,8,50.78,0,0.9944,155
149503,8,35.04,0,0.9944,155
149504,8,35.65,0,0.9944,153
149505,8,37.84,0,0.9943,151
149506,9,12.13,0,0.9943,150
149507,8,37.37,0,0.9947,173
149508,8,46.04,0,0.9947,173
149509,8,62.94,0,0.9947,172
149510,8,32.68,0,0.9947,171
149511,8,46.67,0,0.9947,171
149512,8,266.24,0,0.9947,170
149513,8,255.91,0,0.9947,170
149514,8,263.83,0,0.9947,171
149515,8,207.58,0,0.9947,172
149516,8,283.13,0,0.9947,173
149517,7,278.63,0,0.9947,175
149518,8,107.36,0,0.9944,153
149519,8,199.76,0,0.9943,152
149520,8,75.31,0,0.9944,154
149521,8,230.21,0,0.9944,155
149522,8,192.8,0,0.9944,153
149523,8,106.75,0,0.9943,151
149524,8,302.08,0,0.9947,174
149525,8,180.65,0,0.9947,173
149526,8,426.97,0,0.9947,173
149527,8,350.31,0,0.9947,171
149528,8,423.86,0,0.9946,169
149529,8,388.54,0,0.9946,167
149530,8,328.77,0,0.9946,165
149531,8,272.68,0,0.9946,164
149532,8,276.32,0,0.9946,165
149533,8,361.4,0,0.9946,166
149534,8,427.08,0,0.9946,167
149535,8,414.16,0,0.9946,166
149536,8,325.49,0,0.9946,166
149537,8,227.0,0,0.9946,164
149538,8,167.32,0,0.9946,163
149539,8,191.64,0,0.9946,163
149540,8,208.4,0,0.9946,163
149541,8,248.2,0,0.9946,163
149542,8,143.65,0,0.9946,164
149543,8,195.29,0,0.9946,165
149544,8,212.44,0,0.9946,165
149545,8,270.66,0,0.9946,165
149546,8,170.27,0,0.9946,165
149547,8,173.58,0,0.9946,165
149548,8,201.85,0,0.9946,165
149549,8,325.83,0,0.9946,165
149550,8,314.54,0,0.9946,163
149551,8,246.66,0,0.9946,165
149552,8,224.06,0,0.9946,165
149553,8,183.07,0,0.9946,165
149554,8,282.89,0,0.9946,165
149555,8,90.75,0,0.9946,164
149556,8,69.23,0,0.9946,165
149557,8,17.39,0,0.9946,165
149558,8,44.83,0,0.9946,165
149559,8,55.38,0,0.9946,164
149560,8,50.69,0,0.9946,161
149561,8,96.2,0,0.9945,159
149562,8,146.79,0,0.9945,160
149563,8,155.52,0,0.9945,159
149564,8,216.6,0,0.9946,163
149565,8,199.46,0,0.9946,168
149566,8,213.75,0,0.9947,169
149567,8,376.59,0,0.9946,168
149568,8,408.55,0,0.9946,167
149569,8,362.79,0,0.9946,165
149570,8,383.68,0,0.9946,165
149571,8,401.55,0,0.9946,166
149572,8,436.54,0,0.9946,168
149573,8,328.25,0,0.9947,172
149574,8,239.01,0,0.9947,169
149575,9,104.98,0,0.9943,148
149576,8,375.22,0,0.9947,171
149577,8,433.26,0,0.9947,172
149578,7,359.46,0,0.9947,176
149579,8,266.92,0,0.9944,154
149580,8,265.36,0,0.9944,154
149581,7,384.69,0,0.9947,180
149582,8,274.89,0,0.9944,156
149583,7,351.13,0,0.9947,182
149584,7,290.03,0,0.9947,181
149585,7,302.04,0,0.9948,184
149586,7,254.84,0,0.9948,184
149587,8,109.73,0,0.9944,156
149588,7,150.64,0,0.9948,183
149589,8,96.52,0,0.9944,156
149590,8,76.17,0,0.9944,158
149591,8,21.25,0,0.9945,160
149592,8,59.32,0,0.9944,158
149593,8,62.52,0,0.9944,159
149594,8,95.55,0,0.9944,159
149595,8,197.76,0,0.9945,161
149596,8,237.2,0,0.9945,163
149597,8,235.15,0,0.9945,163
149598,8,178.35,0,0.9945,163
149980,7,68.14,0,0.9946,177
149981,7,152.08,0,0.9946,179
149982,7,19.86,0,0.9946,176
149983,8,122.37,0,0.9945,170
149984,8,154.05,0,0.9945,168
149985,8,328.96,0,0.9945,172
149986,6,758.74,0,0.9948,202
149987,6,436.77,0,0.9948,219
149988,7,154.45,0,0.9946,176
149989,7,99.36,0,0.9947,192
149990,7,17.8,0,0.9947,193
149991,7,214.28,0,0.9947,191
149992,7,234.44,0,0.9947,187
149993,6,365.37,0,0.9947,201
149994,7,296.13,0,0.9947,196
149995,7,36.34,0,0.9947,190
149996,7,0.38,0,0.9947,189
149997,7,15.56,0,0.9947,189
149998,7,0.01,0,0.9947,192
150000,7,0.14,0,0.9947,185
150001,7,1.75,0,0.9947,187
150002,7,11.13,0,0.9947,187
150003,7,3.36,0,0.9946,182
150006,6,1.89,0,0.9948,213
150007,8,0.1,0,0.9944,163
150008,8,0.03,0,0.9944,163
150010,8,33.53,0,0.9944,162
150011,8,52.23,0,0.9944,160
150015,7,8.03,0,0.9947,185
150016,7,34.68,0,0.9947,187
150017,7,6.29,0,0.9947,183
150018,7,101.33,0,0.9947,185
150019,8,0.68,0,0.9943,157
150020,8,84.08,0,0.9944,159
150021,8,30.42,0,0.9943,152
150022,7,56.19,0,0.9947,178
150023,7,39.5,0,0.9947,182
150024,8,50.99,0,0.9943,157
150025,8,29.23,0,0.9944,158
150026,8,11.29,0,0.9944,160
150029,6,0.07,0,0.9948,213
150030,7,6.76,0,0.9948,192
150031,8,0.44,0,0.9945,169
150032,8,25.52,0,0.9944,160
150033,8,128.04,0,0.9945,170
150034,8,204.3,0,0.9944,159
150035,8,336.19,0,0.9943,156
150036,8,351.21,0,0.9944,161
150037,8,360.57,0,0.9943,155
150038,7,651.94,0,0.9947,179
150039,7,769.58,0,0.9948,193
150040,7,640.82,0,0.9948,194
150041,7,773.44,0,0.9948,198
150042,6,250.28,0,0.9948,204
150043,6,2.29,0,0.9948,214
150044,8,3.68,0,0.9945,171
150045,7,0.98,0,0.9946,179
150046,6,10.42,0,0.9948,222
150047,5,24.87,0,0.9948,227
150048,5,108.04,0,0.9948,237
150049,5,70.54,0,0.9948,235
150050,8,0.97,0,0.9945,173
150051,7,287.84,0,0.9947,190
150052,7,599.9,0,0.9947,188
150053,7,669.52,0,0.9947,187
150054,7,637.45,0,0.9947,191
150055,7,599.85,0,0.9947,194
150056,6,746.14,0,0.9947,207
150057,6,18.44,0,0.9947,201
150058,6,22.09,0,0.9947,200
150059,1,3489.7,0,0.994,340
150060,6,198.43,0,0.9947,212
150061,6,85.17,0,0.9947,209
150062,6,520.38,0,0.9947,217
150063,6,307.05,0,0.9947,220
150064,7,310.53,0,0.9947,198
150065,7,546.11,0,0.9947,192
150066,7,363.89,0,0.9947,192
150067,7,355.57,0,0.9947,190
150068,5,1144.12,0,0.9948,231
150069,5,1044.69,0,0.9948,225
150070,7,634.34,0,0.9946,182
150071,5,1334.05,0,0.9948,230
150072,7,637.16,0,0.9946,178
150073,8,553.11,0,0.9945,169
150074,7,839.24,0,0.9948,196
150075,7,736.62,0,0.9948,195
150076,7,512.74,0,0.9947,188
150077,7,569.23,0,0.9947,178
150078,8,599.52,0,0.9946,175
150079,8,614.46,0,0.9946,174
150080,8,575.58,0,0.9946,169
150081,8,555.47,0,0.9945,165
150082,8,552.15,0,0.9945,165
150083,8,529.85,0,0.9945,161
150084,8,523.67,0,0.9945,162
150085,8,517.86,0,0.9945,160
150086,7,695.78,0,0.9947,182
150087,7,699.0,0,0.9947,182
150088,8,451.48,0,0.9944,153
150089,8,500.55,0,0.9947,173
150090,8,411.71,0,0.9947,173
150091,8,394.32,0,0.9947,172
150092,8,453.75,0,0.9947,171
150093,8,418.84,0,0.9947,170
150094,8,217.89,0,0.9946,169
150095,8,162.74,0,0.9946,163
150096,8,150.41,0,0.9945,160
150097,8,131.13,0,0.9945,160
150098,8,144.0,0,0.9945,159
150099,8,74.63,0,0.9946,161
150100,8,103.98,0,0.9945,160
150101,8,86.51,0,0.9946,161
150102,8,69.44,0,0.9946,162
150103,8,49.85,0,0.9946,165
150104,8,73.9,0,0.9946,163
150105,8,66.77,0,0.9946,162
150106,8,57.17,0,0.9946,162
150107,8,49.58,0,0.9945,161
150108,8,206.79,0,0.9946,163
150109,8,289.54,0,0.9946,161
150110,8,287.79,0,0.9945,161
150111,8,307.97,0,0.9945,160
150112,8,477.88,0,0.9945,161
150113,8,478.7,0,0.9946,162
150114,8,280.0,0,0.9946,164
150115,8,179.12,0,0.9946,163
150116,8,197.54,0,0.9946,161
150117,8,176.85,0,0.9946,162
150118,8,207.83,0,0.9946,162
150119,8,260.15,0,0.9946,162
150120,8,218.08,0,0.9946,162
150121,8,200.82,0,0.9946,163
150122,8,176.47,0,0.9946,164
150123,8,213.53,0,0.9946,164
150124,8,107.62,0,0.9946,167
150125,8,111.86,0,0.9947,172
150126,7,393.1,0,0.9947,178
150127,7,368.96,0,0.9947,178
150128,8,365.37,0,0.9947,173
150129,8,325.84,0,0.9947,175
150130,7,359.22,0,0.9947,180
150131,7,317.55,0,0.9947,179
150132,7,294.12,0,0.9947,178
150133,7,200.79,0,0.9947,176
150134,8,208.17,0,0.9947,172
150135,8,262.06,0,0.9947,170
150136,8,267.31,0,0.9946,168
150137,8,202.7,0,0.9946,169
150138,8,262.68,0,0.9946,168
150139,8,466.9,0,0.9947,169
150140,8,331.34,0,0.9946,166
150141,8,268.55,0,0.9946,161
150142,8,293.64,0,0.9945,161
150143,8,361.88,0,0.9945,161
150144,8,265.59,0,0.9945,160
150145,8,358.0,0,0.9945,160
150146,8,240.05,0,0.9946,163
150147,9,229.73,0,0.9942,143
150148,9,263.56,0,0.9942,146
150149,9,254.85,0,0.9943,149
150150,8,296.61,0,0.9943,151
150151,8,367.84,0,0.9943,152
150152,8,376.12,0,0.9944,153
150153,8,354.65,0,0.9944,153
150154,8,279.99,0,0.9944,155
150155,8,329.58,0,0.9944,156
150156,8,182.92,0,0.9944,157
150157,8,365.17,0,0.9944,156
150158,8,392.09,0,0.9944,157
150159,8,376.14,0,0.9944,158
150160,8,350.31,0,0.9945,162
150161,8,370.43,0,0.9945,162
150162,8,345.45,0,0.9945,161
150163,8,219.7,0,0.9945,159
150164,9,62.59,0,0.9939,136
150165,8,98.99,0,0.9944,156
150166,9,76.33,0,0.994,138
150167,9,132.64,0,0.994,139
150168,9,181.77,0,0.9941,141
150169,9,81.14,0,0.994,140
150170,9,149.18,0,0.994,140
150171,9,222.52,0,0.994,139
150172,9,126.28,0,0.994,139
150173,9,179.46,0,0.994,140
150174,8,342.0,0,0.9946,167
150175,8,257.66,0,0.9945,165
150176,8,173.23,0,0.9945,160
150177,8,344.6,0,0.9945,160
150178,8,307.8,0,0.9945,162
150179,8,335.59,0,0.9945,161
150180,9,139.11,0,0.9939,136
150181,9,26.26,0,0.9939,136
150182,9,29.66,0,0.994,137
150183,9,1.09,0,0.994,138
150184,8,6.8,0,0.9944,154
150185,8,49.16,0,0.9944,155
150186,8,64.78,0,0.9944,156
150187,8,62.4,0,0.9944,157
150188,8,30.08,0,0.9944,156
150189,8,61.53,0,0.9944,153
150190,8,73.87,0,0.9943,152
150191,8,22.94,0,0.9947,172
150192,8,47.7,0,0.9947,172
150193,8,52.63,0,0.9947,171
150194,8,13.55,0,0.9947,171
150195,8,0.44,0,0.9947,171
150196,8,60.9,0,0.9947,170
150197,8,166.22,0,0.9947,169
150198,8,320.28,0,0.9947,170
150199,8,429.66,0,0.9947,170
150200,8,369.21,0,0.9947,172
150201,8,306.96,0,0.9947,173
150202,8,302.08,0,0.9947,174
150203,8,240.49,0,0.9943,152
150204,8,194.77,0,0.9944,153
150205,8,226.1,0,0.9944,153
150206,8,144.89,0,0.9944,153
150207,8,73.56,0,0.9943,151
150208,8,264.26,0,0.9947,172
150209,8,257.88,0,0.9947,172
150210,8,300.73,0,0.9947,172
150211,8,423.29,0,0.9947,171
150212,8,332.93,0,0.9946,168
150213,8,351.18,0,0.9946,167
150214,9,280.9,0,0.9942,144
150215,8,353.97,0,0.9946,162
150216,8,376.28,0,0.9946,163
150217,8,361.91,0,0.9946,165
150218,8,346.29,0,0.9946,166
150219,8,341.37,0,0.9946,166
150220,8,322.13,0,0.9946,164
150221,8,244.81,0,0.9946,163
150222,8,200.23,0,0.9946,162
150223,8,185.31,0,0.9946,162
