sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp,mean_resource_depth,lcoe_site_usd_per_mwh,lcoe_all_in_usd_per_mwh
47385,8,2.31,0,0.9942,151,4000,79.69121,82.190094
47386,8,1.6,0,0.9945,165,5000,81.73022,83.87078
47387,8,1.61,0,0.9946,167,5000,81.3252,83.66479
47388,8,2.43,0,0.9946,173,5000,80.364944,83.11068
47389,8,37.0,0,0.9942,150,4000,79.79333,82.54323
47390,8,18.38,0,0.9942,151,4000,79.55814,82.96101
47391,7,39.71,0,0.9947,181,5000,79.29457,83.28985
47392,7,26.5,0,0.9947,177,5000,79.81388,84.46681
47393,7,151.68,0,0.9947,184,5000,79.00876,84.31681
47394,7,277.96,0,0.9947,180,5000,79.498634,84.59605
47395,8,226.69,0,0.9943,153,4000,79.1825,82.15845
47396,7,274.57,0,0.9947,180,5000,79.40546,82.115265
47397,7,372.08,0,0.9947,183,5000,79.13327,81.784676
47398,7,526.31,0,0.9947,181,5000,79.297676,81.81927
47399,7,497.16,0,0.9947,181,5000,79.35474,81.829544
47400,8,406.22,0,0.9946,175,5000,80.13712,82.436935
47401,9,288.33,0,0.9942,150,4000,79.864044,82.537544
47402,6,616.11,0,0.9948,207,6000,80.876465,83.73935
47403,6,382.02,0,0.9948,207,6000,80.86681,84.795456
47404,8,246.35,0,0.9946,170,5000,80.8756,84.93278
47405,8,215.24,0,0.9945,166,5000,81.49293,86.18141
47406,8,310.84,0,0.9946,173,5000,80.38468,84.884735
47407,6,268.14,0,0.9948,200,6000,81.52278,85.92411
47408,7,358.26,0,0.9948,198,6000,81.72243,83.9688
47409,6,247.63,0,0.9948,203,6000,81.212204,83.15552
47410,7,141.02,0,0.9948,199,6000,81.62733,84.17072
47411,7,112.48,0,0.9948,192,6000,82.39228,84.13987
47412,7,189.33,0,0.9948,197,6000,81.919044,83.3405
47413,7,152.65,0,0.9948,190,6000,82.642204,84.38413
47414,7,232.39,0,0.9948,192,6000,82.488365,84.36249
47415,7,433.31,0,0.9948,192,6000,82.4131,84.86408
47416,7,80.67,0,0.9948,186,6000,83.22149,88.00227
47417,7,135.14,0,0.9948,191,6000,82.62878,86.8251
47418,7,330.29,0,0.9948,190,6000,82.70869,86.751625
47419,8,67.63,0,0.9944,158,5000,83.02157,87.6633
47420,7,12.09,0,0.9948,189,6000,82.8495,90.87384
47421,6,286.35,0,0.9948,203,6000,81.24197,89.01293
47422,7,20.27,0,0.9948,191,6000,82.54487,90.67182
47423,7,38.24,0,0.9948,193,6000,82.35121,91.68058
47424,8,0.68,0,0.9945,166,5000,81.608086,91.061195
47425,8,2.31,0,0.9946,168,5000,81.2834,89.803856
47427,8,53.57,0,0.9945,160,5000,82.7794,92.66672
47428,8,308.97,0,0.9945,165,5000,81.73154,91.0326
47429,7,95.6,0,0.9948,191,6000,82.62573,91.86033
47430,7,73.44,0,0.9948,188,6000,82.969,92.09072
47431,8,1.87,0,0.9945,166,5000,81.564545,90.642456
47432,8,61.73,0,0.9945,166,5000,81.58033,90.75761
47433,8,1.82,0,0.9945,165,5000,81.712944,91.19035
47437,7,319.42,0,0.9948,185,6000,83.415726,95.36384
47438,7,522.28,0,0.9948,188,6000,82.9527,92.75387
47439,7,387.91,0,0.9948,193,6000,82.377914,91.992
47440,7,669.91,0,0.9948,196,6000,81.995056,91.597046
47441,7,643.79,0,0.9948,198,6000,81.81254,91.631966
47442,7,324.41,0,0.9948,195,6000,82.053635,92.0898
47443,8,182.45,0,0.9945,164,5000,81.92677,90.28587
47444,8,139.82,0,0.9945,163,5000,82.05904,90.184006
47445,8,43.08,0,0.9945,163,5000,82.14316,90.06647
47723,8,171.05,0,0.9945,153,7000,97.01907,102.98744
47724,8,409.16,0,0.9945,152,7000,97.33509,103.45414
47725,8,70.28,0,0.9945,153,7000,96.83769,102.95713
47727,9,5.31,0,0.9941,137,6000,96.63196,102.79678
47728,8,178.11,0,0.9946,158,7000,95.16873,101.143105
47729,8,254.36,0,0.9946,160,7000,94.28452,100.10365
47730,8,182.24,0,0.9946,159,7000,94.90753,100.74713
47731,8,391.56,0,0.9946,157,7000,95.32882,101.25629
47732,8,292.43,0,0.9946,158,7000,95.00884,100.43937
47733,9,68.79,0,0.9942,141,6000,94.80021,99.55588
48051,8,451.35,0,0.9945,174,4000,76.28664,78.54599
48052,8,428.75,0,0.9945,173,4000,76.36399,79.63187
48053,8,462.75,0,0.9945,172,4000,76.44672,78.11447
48054,7,471.39,0,0.9946,175,4000,76.104004,77.53164
48055,7,476.94,0,0.9946,178,4000,75.80404,77.0949
48056,7,363.56,0,0.9946,176,4000,76.00923,77.28586
48057,8,249.93,0,0.9945,172,4000,76.48367,77.96488
48058,6,171.22,0,0.9948,206,5000,77.04175,78.61145
48060,8,82.15,0,0.9944,163,4000,77.617546,81.24059
48061,8,7.59,0,0.9944,159,4000,78.22033,80.00707
48062,7,58.55,0,0.9947,181,5000,79.32809,80.41757
48063,7,79.4,0,0.9947,178,5000,79.78212,81.63796
48064,8,180.66,0,0.9946,175,5000,80.162964,82.06493
48065,8,167.42,0,0.9946,170,5000,80.80015,82.361084
48066,8,41.38,0,0.9943,156,4000,78.6893,80.9221
48067,7,0.04,0,0.9948,192,6000,82.44486,85.01741
48073,8,26.82,0,0.9943,153,4000,79.26592,82.89018
48074,8,32.13,0,0.9946,172,5000,80.53558,83.50411
48075,7,40.45,0,0.9946,176,5000,79.97755,83.36592
48076,7,132.2,0,0.9947,176,5000,79.93937,83.50109
48077,7,113.01,0,0.9947,179,5000,79.54467,83.37602
48078,8,108.66,0,0.9943,154,4000,79.02855,83.583405
48079,7,342.04,0,0.9947,180,5000,79.430756,82.364265
48080,7,342.39,0,0.9947,184,5000,78.974594,81.83783
48081,7,440.03,0,0.9947,184,5000,78.98265,81.84708
48082,7,634.72,0,0.9947,184,5000,79.021614,81.74309
48083,7,528.33,0,0.9947,181,5000,79.345695,81.737465
48084,8,285.57,0,0.9942,150,4000,79.75102,81.896996
48085,8,217.0,0,0.9942,151,4000,79.60346,82.199036
48086,9,176.2,0,0.9942,149,4000,80.12852,83.432526
48087,8,287.75,0,0.9946,173,5000,80.34048,84.2101
48088,8,304.52,0,0.9946,174,5000,80.237076,84.35013
48089,8,212.35,0,0.9946,172,5000,80.52745,83.286316
48090,7,263.48,0,0.9947,176,5000,79.973274,84.6037
48091,8,181.17,0,0.9945,166,5000,81.600296,83.911415
48092,6,384.41,0,0.9948,201,6000,81.395004,83.37414
48093,6,298.52,0,0.9948,204,6000,81.15598,82.86049
48094,7,210.26,0,0.9948,197,6000,81.874725,84.00422
48095,7,191.39,0,0.9948,193,6000,82.31941,83.987625
48096,7,372.51,0,0.9948,198,6000,81.73168,83.241684
48097,7,277.87,0,0.9948,194,6000,82.22091,83.86899
48098,7,283.33,0,0.9948,190,6000,82.72741,84.9863
48099,7,208.53,0,0.9948,189,6000,82.83858,85.1532
48100,7,81.0,0,0.9947,183,6000,83.68468,86.93375
48101,7,239.72,0,0.9948,193,6000,82.331154,85.769615
48102,7,418.01,0,0.9948,187,6000,83.081406,86.74568
48103,8,113.6,0,0.9945,160,5000,82.62439,86.794014
48104,7,12.55,0,0.9948,192,6000,82.493095,92.05731
48105,6,225.82,0,0.9948,201,6000,81.42889,90.457466
48106,6,51.47,0,0.9948,205,6000,81.04845,90.527374
48107,8,115.53,0,0.9945,166,5000,81.611305,90.39444
48108,8,105.59,0,0.9946,167,5000,81.432556,90.363464
48109,8,98.84,0,0.9945,166,5000,81.58562,89.260086
48110,8,12.58,0,0.9946,167,5000,81.39775,89.26158
48111,8,36.16,0,0.9945,163,5000,82.13969,91.88545
48112,8,95.05,0,0.9945,165,5000,81.686905,91.24765
48113,8,82.88,0,0.9945,167,5000,81.47116,89.79016
48114,8,129.59,0,0.9945,162,5000,82.221085,90.35838
48115,8,8.25,0,0.9945,161,5000,82.54243,90.5753
48116,8,87.71,0,0.9945,163,5000,82.177,90.854004
48117,8,0.57,0,0.9945,165,5000,81.797485,89.37694
48121,7,170.15,0,0.9947,182,6000,83.807304,95.753914
48122,7,586.41,0,0.9948,184,6000,83.55544,93.32775
48123,7,627.61,0,0.9948,193,6000,82.37776,91.65918
48124,7,791.0,0,0.9948,195,6000,82.114815,91.64862
48125,7,730.64,0,0.9948,197,6000,81.906906,91.626884
48126,7,511.54,0,0.9948,194,6000,82.20982,90.73057
48127,8,316.19,0,0.9945,164,5000,81.92277,89.84844
48128,8,278.57,0,0.9945,162,5000,82.2157,90.00585
48129,8,214.34,0,0.9945,162,5000,82.26171,90.09466
48130,8,201.93,0,0.9945,160,5000,82.62498,90.473755
48131,7,284.88,0,0.9948,190,6000,82.65632,90.503296
48132,7,168.3,0,0.9948,187,6000,83.10262,91.24933
48133,7,167.98,0,0.9948,187,6000,83.046684,91.41145
48134,7,159.53,0,0.9948,185,6000,83.316154,91.895096
48135,8,46.4,0,0.9945,163,5000,82.189926,90.99439
48407,9,302.34,0,0.9944,149,7000,98.71757,104.73504
48408,9,392.18,0,0.9944,149,7000,98.74245,105.08104
48409,9,221.91,0,0.9941,136,6000,97.27569,103.64718
48410,9,74.86,0,0.9941,139,6000,95.7252,102.4216
48411,9,242.34,0,0.9941,139,6000,95.80617,102.09364
48412,9,254.68,0,0.9941,139,6000,95.97275,102.09189
48413,9,266.69,0,0.9941,139,6000,95.95993,101.99636
48414,9,174.72,0,0.9941,137,6000,96.65245,102.75316
48415,8,328.01,0,0.9945,155,7000,96.25131,101.72663
48416,8,289.64,0,0.9946,158,7000,95.06961,100.42383
48417,9,142.46,0,0.9942,142,6000,94.23967,99.089966
48418,9,29.94,0,0.9942,142,6000,94.49909,99.39857
48736,8,256.66,0,0.9945,174,4000,76.29599,77.912224
48737,7,305.81,0,0.9946,175,4000,76.113655,77.60829
48738,7,374.99,0,0.9946,177,4000,75.89498,77.15118
48739,7,446.73,0,0.9946,177,4000,75.91056,77.23743
48740,8,378.11,0,0.9946,175,4000,76.18264,77.35065
48741,8,170.41,0,0.9945,171,4000,76.60204,77.630424
48742,6,100.3,0,0.9948,201,5000,77.42408,81.74491
48743,7,64.11,0,0.9948,200,5000,77.512245,81.19124
48744,8,37.08,0,0.9944,159,4000,78.17675,81.40346
48745,7,70.31,0,0.9947,190,5000,78.339775,80.435074
48746,7,103.33,0,0.9947,183,5000,79.078545,81.051216
48747,7,170.68,0,0.9947,178,5000,79.7286,81.89086
48748,8,267.92,0,0.9946,174,5000,80.22326,82.08675
48749,8,99.75,0,0.9946,173,5000,80.40419,82.239006
48750,8,6.1,0,0.9946,172,5000,80.492805,82.967766
48751,8,1.62,0,0.9946,170,5000,80.94513,83.16446
48752,7,6.38,0,0.9946,176,5000,80.04528,82.770676
48757,8,30.61,0,0.9943,154,4000,79.03807,83.58089
48758,7,42.16,0,0.9947,176,5000,79.919556,84.84776
48759,8,3.86,0,0.9946,174,5000,80.31973,83.99078
48760,7,80.62,0,0.9947,180,5000,79.47676,83.16919
48761,7,106.05,0,0.9947,180,5000,79.41959,82.59994
48762,7,195.78,0,0.9947,183,5000,79.05145,82.30077
48763,7,448.2,0,0.9947,183,5000,79.07369,82.41324
48764,7,456.44,0,0.9947,185,5000,78.841156,82.08609
48765,7,528.72,0,0.9947,188,5000,78.61069,81.823265
48766,7,471.83,0,0.9947,186,5000,78.74553,81.366455
48767,7,328.17,0,0.9947,185,5000,78.91894,81.41907
48768,8,210.28,0,0.9942,151,4000,79.57672,81.79665
48769,8,140.18,0,0.9943,155,4000,78.804756,80.816696
48770,7,274.22,0,0.9947,182,5000,79.25365,83.34633
48771,7,257.85,0,0.9947,177,5000,79.86276,83.91284
48772,8,286.09,0,0.9946,171,5000,80.65571,82.79417
48773,8,375.62,0,0.9946,174,5000,80.332726,82.5978
48774,8,258.93,0,0.9946,171,5000,80.77236,82.9091
48775,6,557.67,0,0.9948,201,6000,81.38645,82.99111
48776,6,576.11,0,0.9948,201,6000,81.42924,83.3871
48777,6,500.15,0,0.9948,202,6000,81.31593,82.72542
48778,7,352.86,0,0.9948,195,6000,82.11943,83.534065
48779,7,335.9,0,0.9948,198,6000,81.77556,83.056404
48780,7,464.51,0,0.9948,195,6000,82.06395,83.18976
48781,7,467.19,0,0.9948,194,6000,82.245476,83.726814
48782,7,293.5,0,0.9948,192,6000,82.497696,84.341705
48783,7,377.98,0,0.9948,188,6000,82.95837,85.06926
48784,7,316.24,0,0.9948,188,6000,82.99719,85.65141
48785,7,97.82,0,0.9948,184,6000,83.47296,86.362015
48786,7,89.58,0,0.9948,186,6000,83.185326,86.96048
48787,7,26.62,0,0.9947,179,6000,84.24082,88.61975
48788,7,5.43,0,0.9948,186,6000,83.15904,92.88359
48789,6,214.34,0,0.9948,202,6000,81.37892,90.72983
48790,9,1.39,0,0.9941,146,4000,80.72848,89.80018
48791,8,173.29,0,0.9946,170,5000,80.94785,89.44781
48792,8,99.1,0,0.9945,165,5000,81.653625,89.66999
48793,8,168.46,0,0.9945,166,5000,81.637276,89.09406
48794,8,42.33,0,0.9945,163,5000,82.08388,89.34011
48795,8,0.68,0,0.9945,163,5000,82.14431,89.387405
48796,7,3.74,0,0.9948,185,6000,83.3332,93.312614
48797,8,36.04,0,0.9945,163,5000,82.05876,89.42743
48798,8,389.0,0,0.9945,165,5000,81.782104,88.97308
48799,8,6.41,0,0.9945,162,5000,82.22635,90.12432
48800,8,14.74,0,0.9945,160,5000,82.61557,89.617714
48801,7,0.97,0,0.9948,189,6000,82.7815,90.172195
48802,8,0.02,0,0.9945,162,5000,82.27754,89.467545
48805,8,14.11,0,0.9944,155,5000,83.71676,95.91824
48806,7,535.11,0,0.9947,182,6000,83.71681,93.12182
48807,7,598.96,0,0.9948,191,6000,82.6082,91.72542
48808,7,775.79,0,0.9948,194,6000,82.188484,91.28422
48809,7,595.19,0,0.9948,194,6000,82.163795,91.12541
48810,7,473.43,0,0.9948,193,6000,82.3578,90.65513
48811,8,275.4,0,0.9945,163,5000,82.07935,90.12011
48812,7,477.24,0,0.9948,191,6000,82.52465,90.22282
48813,7,326.19,0,0.9948,191,6000,82.538994,90.05615
48814,7,485.41,0,0.9948,191,6000,82.543724,90.128815
48815,7,440.96,0,0.9948,191,6000,82.60545,90.36344
48816,7,250.13,0,0.9948,188,6000,82.95666,91.015945
48817,7,387.36,0,0.9948,187,6000,83.150795,91.433945
48818,8,328.05,0,0.9944,157,5000,83.45025,92.207664
48819,8,261.11,0,0.9945,160,5000,82.72322,91.38513
48820,8,396.2,0,0.9945,160,5000,82.712036,91.41917
48821,8,246.43,0,0.9945,161,5000,82.489365,91.44062
48822,8,219.45,0,0.9944,157,5000,83.43086,92.15612
48823,8,177.46,0,0.9945,159,5000,82.88854,91.521675
48824,8,120.68,0,0.9944,159,5000,82.93647,91.29316
48826,8,11.82,0,0.9944,158,5000,83.10551,90.82376
49090,9,39.74,0,0.9944,148,7000,99.0879,104.96594
49091,9,403.94,0,0.9944,149,7000,98.68097,104.93487
49092,8,408.84,0,0.9944,150,7000,98.0945,104.42738
49093,9,313.26,0,0.9941,136,6000,97.279755,103.87351
49094,9,323.9,0,0.9941,138,6000,96.04259,102.66053
49095,9,335.58,0,0.9942,140,6000,95.49142,101.93954
49096,9,310.11,0,0.9941,138,6000,96.13326,102.468956
49097,9,253.62,0,0.9941,137,6000,96.53044,102.8773
49098,9,251.89,0,0.9941,137,6000,96.80082,103.13928
49099,9,263.63,0,0.9941,136,6000,97.29761,102.82417
49100,8,205.99,0,0.9945,156,7000,95.802185,101.239494
49101,9,121.25,0,0.9942,143,6000,93.9546,98.643814
49102,9,52.07,0,0.9943,144,6000,93.47919,98.008575
49418,8,411.18,0,0.9946,175,4000,76.1384,78.61198
49419,7,473.09,0,0.9946,175,4000,76.12909,78.04243
49420,8,430.8,0,0.9945,172,4000,76.48354,78.50234
49421,8,370.33,0,0.9945,173,4000,76.3511,77.85501
49422,8,328.07,0,0.9945,174,4000,76.29121,77.49079
49423,8,347.29,0,0.9945,170,4000,76.64377,77.779854
49424,8,243.99,0,0.9945,168,4000,76.907936,77.87375
49425,8,118.36,0,0.9945,165,4000,77.283966,77.88757
49426,7,194.99,0,0.9948,197,5000,77.74105,78.166046
49427,8,213.22,0,0.9944,163,4000,77.60648,81.29682
49428,8,224.76,0,0.9944,159,4000,78.29555,81.357635
49429,7,76.52,0,0.9947,188,5000,78.616646,80.546585
49430,7,120.6,0,0.9947,182,5000,79.22002,81.32213
49431,7,141.82,0,0.9947,177,5000,79.85218,82.118965
49432,9,157.67,0,0.9942,147,4000,80.52129,82.52936
49433,8,123.27,0,0.9946,169,5000,80.98431,83.352974
49434,8,33.59,0,0.9946,171,5000,80.69426,83.17438
49435,8,10.03,0,0.9945,165,5000,81.75604,84.57727
49436,8,22.19,0,0.9946,168,5000,81.24284,83.75924
49437,8,8.0,0,0.9945,166,5000,81.57751,84.64721
49438,8,0.0,0,0.9945,165,5000,81.76767,84.95041
49440,8,0.09,0,0.9945,165,5000,81.64458,87.633606
49441,8,66.54,0,0.9946,173,5000,80.42657,85.76132
49442,7,63.11,0,0.9947,179,5000,79.56366,84.17398
49443,7,74.81,0,0.9947,181,5000,79.37186,82.414375
49444,8,279.41,0,0.9946,172,5000,80.520935,83.51195
49445,7,335.81,0,0.9947,182,5000,79.23059,82.52215
49446,8,234.67,0,0.9943,156,4000,78.77169,82.225914
49447,7,264.77,0,0.9947,185,5000,78.937454,82.30357
49448,7,305.47,0,0.9947,187,5000,78.70827,81.79034
49449,7,470.75,0,0.9947,186,5000,78.80385,81.6845
49450,7,317.22,0,0.9947,186,5000,78.76726,81.388054
49451,7,254.8,0,0.9947,184,5000,78.98868,81.407036
49452,7,224.87,0,0.9947,182,5000,79.20759,81.661385
49453,8,137.36,0,0.9943,156,4000,78.74463,80.85577
49454,7,185.36,0,0.9947,180,5000,79.450264,81.24269
49455,7,186.22,0,0.9947,178,5000,79.66271,81.352455
49456,7,261.22,0,0.9947,179,5000,79.5928,81.36456
49457,8,308.44,0,0.9946,175,5000,80.172424,81.902275
49458,8,419.06,0,0.9946,174,5000,80.24857,81.89813
49459,6,797.43,0,0.9948,203,6000,81.22608,82.68568
49460,6,693.15,0,0.9948,203,6000,81.220436,82.58402
49461,6,412.78,0,0.9948,200,6000,81.5454,83.038376
49462,7,295.68,0,0.9948,198,6000,81.72242,82.75002
49463,7,385.63,0,0.9948,197,6000,81.86317,82.7582
49464,7,517.71,0,0.9948,195,6000,82.05656,83.11939
49465,7,524.46,0,0.9948,192,6000,82.408745,84.346245
49466,7,334.09,0,0.9948,187,6000,83.11865,85.10396
49467,7,351.89,0,0.9948,188,6000,82.95865,85.059525
49468,7,304.31,0,0.9948,185,6000,83.33983,86.62671
49469,7,164.23,0,0.9947,181,6000,83.95834,87.20051
49470,8,44.4,0,0.9945,160,5000,82.75635,86.151344
49471,7,43.47,0,0.9948,195,6000,82.097496,85.70251
49473,7,72.88,0,0.9948,195,6000,82.118416,91.88978
49475,8,182.36,0,0.9946,168,5000,81.228096,89.95298
49476,7,237.35,0,0.9948,192,6000,82.50292,91.11894
49477,7,127.28,0,0.9948,195,6000,82.139,89.81073
49478,8,126.84,0,0.9945,163,5000,82.14765,89.05652
49479,8,130.33,0,0.9945,165,5000,81.75237,88.992615
49480,7,3.4,0,0.9948,185,6000,83.33603,90.98126
49481,8,106.25,0,0.9945,162,5000,82.3738,89.855835
49482,8,311.6,0,0.9945,163,5000,82.048294,88.762474
49483,8,143.78,0,0.9945,163,5000,82.148155,88.72889
49484,8,120.84,0,0.9945,159,5000,82.82086,89.11986
49485,8,87.23,0,0.9945,160,5000,82.73347,89.172005
49486,8,0.08,0,0.9945,163,5000,82.19136,89.366234
49490,7,478.39,0,0.9948,184,6000,83.54953,93.00156
49491,7,680.3,0,0.9948,189,6000,82.7878,91.81641
49492,7,635.53,0,0.9948,193,6000,82.38906,91.0334
49493,7,523.45,0,0.9948,192,6000,82.47894,90.79897
49494,7,472.95,0,0.9948,193,6000,82.305695,90.42655
49495,8,173.8,0,0.9945,164,5000,82.00521,89.86729
49496,8,239.95,0,0.9945,160,5000,82.72477,90.25227
49497,7,317.86,0,0.9948,190,6000,82.64061,90.06493
49498,7,485.69,0,0.9948,192,6000,82.43919,90.11586
49499,7,426.72,0,0.9948,192,6000,82.4449,90.25519
49500,7,294.07,0,0.9948,189,6000,82.88109,91.00953
49501,7,320.69,0,0.9948,187,6000,83.150055,91.49149
49502,8,372.4,0,0.9944,156,5000,83.55568,91.27641
49503,8,341.53,0,0.9944,156,5000,83.597725,92.030594
49504,8,293.07,0,0.9944,155,5000,83.78201,92.26841
49505,8,333.85,0,0.9944,156,5000,83.61311,92.3369
49506,8,187.9,0,0.9944,156,5000,83.48883,91.998535
49507,8,267.68,0,0.9944,158,5000,83.223015,91.57188
49508,8,254.39,0,0.9944,159,5000,82.95017,90.99689
49509,8,262.74,0,0.9944,158,5000,83.08262,90.92379
49510,8,201.27,0,0.9944,158,5000,83.142555,90.74022
49511,8,252.72,0,0.9944,157,5000,83.29738,90.6909
49512,7,295.77,0,0.9948,183,6000,83.57634,91.047
49513,7,305.42,0,0.9947,180,6000,84.018295,91.451546
49514,7,181.83,0,0.9947,178,6000,84.43257,92.174385
49515,7,163.17,0,0.9947,177,6000,84.59018,92.21655
49516,8,78.1,0,0.9947,174,6000,85.068634,92.602776
49517,8,11.35,0,0.9947,172,6000,85.38945,92.97813
49774,9,165.44,0,0.9944,149,7000,98.59776,105.16086
49775,9,330.58,0,0.994,135,6000,97.96366,104.4464
49776,8,428.44,0,0.9945,153,7000,97.05058,103.600136
49777,9,338.31,0,0.9941,138,6000,96.022484,102.67508
49778,9,364.53,0,0.9941,139,6000,95.882195,102.64789
49779,9,266.97,0,0.9941,139,6000,95.85162,102.51515
49780,9,304.13,0,0.9941,138,6000,96.084435,102.635994
49781,9,293.33,0,0.9941,136,6000,97.35447,103.892685
49782,9,272.17,0,0.9941,136,6000,97.23619,103.79065
49783,9,243.03,0,0.9941,137,6000,96.82857,101.9375
49784,9,153.53,0,0.9942,142,6000,94.3449,99.240036
49785,9,128.24,0,0.9943,144,6000,93.55434,98.23835
49786,9,88.4,0,0.9943,144,6000,93.33583,97.847115
50103,7,398.86,0,0.9946,175,4000,76.12778,78.58832
50104,8,399.06,0,0.9945,173,4000,76.35637,78.93994
50105,8,395.99,0,0.9945,173,4000,76.30237,77.98772
50106,8,353.78,0,0.9945,172,4000,76.47966,78.21602
50107,8,290.64,0,0.9945,169,4000,76.81834,78.64143
50108,8,305.34,0,0.9945,169,4000,76.850845,77.89904
50109,8,212.21,0,0.9944,164,4000,77.54005,78.3214
50110,8,257.95,0,0.9944,162,4000,77.81394,78.59717
50111,8,373.51,0,0.9944,162,4000,77.825294,78.760735
50112,7,513.11,0,0.9947,191,5000,78.331436,79.89783
50113,7,190.41,0,0.9947,187,5000,78.66296,80.50714
50114,8,177.99,0,0.9943,153,4000,79.320915,82.00769
50115,9,215.12,0,0.9942,149,4000,79.989555,81.93867
50116,9,207.39,0,0.9942,148,4000,80.2623,82.711494
50117,8,170.89,0,0.9946,173,5000,80.45312,83.614944
50118,8,63.11,0,0.9946,174,5000,80.20874,82.8169
50119,8,9.45,0,0.9946,171,5000,80.705315,83.15493
50120,8,41.77,0,0.9945,166,5000,81.60211,84.49999
50121,8,68.08,0,0.9946,171,5000,80.7388,83.56588
50122,8,85.13,0,0.9946,168,5000,81.27374,83.94725
50123,8,17.49,0,0.9946,171,5000,80.77441,83.438934
50124,8,4.41,0,0.9945,165,5000,81.71278,84.73391
50125,8,12.16,0,0.9946,169,5000,81.09025,86.46023
50126,8,45.38,0,0.9946,174,5000,80.25002,83.96082
50127,7,162.79,0,0.9947,180,5000,79.51267,82.53472
50128,7,260.12,0,0.9947,177,5000,79.865616,82.51721
50129,7,331.45,0,0.9947,182,5000,79.19141,81.62519
50130,7,274.6,0,0.9947,189,5000,78.484795,81.260086
50131,7,310.37,0,0.9947,189,5000,78.46015,81.263054
50132,7,301.53,0,0.9947,186,5000,78.82131,81.60533
50133,7,429.2,0,0.9947,188,5000,78.594055,81.42179
50134,7,530.27,0,0.9947,189,5000,78.44762,81.19334
50135,7,196.29,0,0.9947,190,5000,78.42324,81.00712
50136,8,226.52,0,0.9943,157,4000,78.4668,81.033394
50137,8,238.15,0,0.9943,156,4000,78.64829,81.0671
50138,8,174.04,0,0.9943,154,4000,79.05438,81.101265
50139,7,379.82,0,0.9947,179,5000,79.53614,81.15723
50140,7,425.5,0,0.9947,177,5000,79.86026,81.39966
50141,7,329.74,0,0.9947,180,5000,79.51267,80.96509
50142,7,381.82,0,0.9947,180,5000,79.47865,80.998665
50143,8,363.45,0,0.9946,171,5000,80.69919,81.94842
50144,8,369.48,0,0.9946,171,5000,80.727905,82.11322
50145,8,290.1,0,0.9946,168,5000,81.258194,82.359955
50146,7,348.52,0,0.9948,198,6000,81.806244,82.71485
50147,8,285.06,0,0.9945,165,5000,81.7315,82.46228
50148,7,512.05,0,0.9948,192,6000,82.38633,83.4984
50149,7,390.44,0,0.9948,190,6000,82.7089,84.89317
50150,7,413.11,0,0.9948,191,6000,82.616356,84.05729
50151,7,518.32,0,0.9948,190,6000,82.726906,84.38283
50152,7,329.91,0,0.9948,187,6000,83.12344,84.88345
50153,8,22.66,0,0.9945,162,5000,82.326355,84.67639
50154,7,40.11,0,0.9947,176,6000,84.73399,87.708824
50155,7,225.42,0,0.9948,196,6000,81.977715,85.43681
50156,7,73.2,0,0.9948,199,6000,81.68872,85.73048
50157,7,18.62,0,0.9948,194,6000,82.2356,87.17665
50158,7,0.34,0,0.9948,190,6000,82.75999,88.1159
50159,8,160.12,0,0.9945,165,5000,81.798325,90.85283
50160,7,225.81,0,0.9948,189,6000,82.756004,91.90274
50161,8,120.14,0,0.9946,167,5000,81.41699,88.83069
50162,8,234.1,0,0.9945,161,5000,82.57147,89.36636
50163,8,181.24,0,0.9945,161,5000,82.595726,89.3796
50164,8,6.23,0,0.9944,157,5000,83.30772,89.674
50165,8,43.63,0,0.9944,158,5000,83.03582,89.117424
50166,8,250.28,0,0.9945,163,5000,82.17809,88.83412
50167,8,234.09,0,0.9945,161,5000,82.53467,88.56342
50168,8,162.82,0,0.9945,161,5000,82.47599,88.511185
50169,8,82.01,0,0.9945,162,5000,82.36302,88.95832
50170,8,0.39,0,0.9945,159,5000,82.826675,90.013916
50171,7,2.8,0,0.9948,190,6000,82.7385,91.45224
50174,7,368.59,0,0.9948,185,6000,83.338165,92.38521
50175,7,581.28,0,0.9948,188,6000,83.00818,91.77668
50176,7,585.11,0,0.9948,190,6000,82.699905,91.315254
50177,7,684.31,0,0.9948,189,6000,82.775085,91.06231
50178,7,570.62,0,0.9948,191,6000,82.60539,90.57512
50179,7,330.41,0,0.9948,193,6000,82.29208,89.92892
50180,7,467.91,0,0.9948,192,6000,82.47277,89.78176
