up_reservoir_latitude,up_reservoir_longitude,low_reservoir_latitude,low_reservoir_longitude,capacity,capital_adder_per_mw
39.61841195,-107.9226284,39.61715389,-107.8595114,1128.28047,2053506.235
38.71135371,-109.0499122,38.72903815,-109.0309388,831.4595664,2054317.794
44.35288897,-113.2658349,44.35507498,-113.2030947,2080.607544,2056552.771
44.15642662,-106.8652408,44.14830702,-106.7923684,1706.410987,2056555.159
39.53115746,-110.3401624,39.53243927,-110.3945741,1332.867204,2056808.229
37.2107554,-110.4609323,37.21263516,-110.4340257,1602.784517,2057293.531
35.52416281,-113.7085528,35.53293203,-113.762237,1281.572454,2057690.546
38.79590869,-109.0169133,38.76906519,-109.0356682,1054.099346,2061362.315
35.74349834,-113.9216662,35.71613716,-113.9168495,1513.037761,2061934.38
40.6628391,-117.1245536,40.66548857,-117.0633589,1652.146603,2063165.081
39.17643116,-111.6241046,39.16047271,-111.6600675,971.0697897,2063234.766
39.10592012,-113.5971581,39.13786956,-113.5508198,1439.984552,2066657.67
36.52865948,-109.1553579,36.54323277,-109.1261643,751.4302887,2066778.353
40.59587065,-110.1842452,40.54055357,-110.1800145,2464.033915,2070019.279
36.13658801,-112.8963209,36.14176317,-112.9115035,713.1068224,2071500.864
36.10932314,-112.9687595,36.11710955,-112.9941052,1118.643861,2072115.298
38.74055767,-109.2992984,38.73676639,-109.3218239,755.8431174,2072734.141
43.62266637,-108.8581493,43.65370297,-108.8293412,1106.329115,2074849.459
38.79841449,-111.436052,38.80800231,-111.4137167,956.6772835,2075061.609
36.14993886,-112.9512988,36.14263721,-112.9793876,988.3491601,2080749.688
43.9508823,-106.8421493,43.95797125,-106.8085418,907.1433495,2081450.771
34.22069271,-116.8747927,34.18757805,-116.8949936,904.1735106,2082055.882
35.44161727,-114.0977646,35.46874296,-114.0706508,2108.771578,2082757.916
44.09435059,-106.8295528,44.10201765,-106.7887759,973.3434796,2082760.943
38.41875715,-108.9530462,38.396483,-108.9490883,657.334515,2086049.326
47.75767412,-113.9598265,47.74728597,-113.9989771,1008.567792,2087812.84
36.18057882,-113.0334926,36.18200544,-113.0745273,933.2656685,2094890.257
40.09989909,-119.4619587,40.05742415,-119.4646053,1186.811068,2097259.167
35.95050673,-117.3037112,35.93146421,-117.2573282,1053.066897,2097710.972
38.57802068,-109.3573285,38.60767576,-109.3754248,1095.639346,2100658.623
40.36073756,-110.8015652,40.3873499,-110.7735728,705.7189838,2102070.556
42.97608273,-120.8068697,43.00264153,-120.7515472,1185.060359,2103588.993
36.17642967,-112.9449877,36.16892852,-112.9251651,1211.583696,2107866.031
41.50709381,-119.9203455,41.52520342,-119.9995757,3187.648245,2109061.753
36.15491217,-113.0208118,36.15944462,-112.9931174,743.8726855,2111595.297
39.26451753,-115.4568731,39.26979441,-115.4131496,1725.182002,2111624.425
48.01147295,-119.8206327,48.01413699,-119.879268,1170.427535,2112809.952
43.80895451,-106.892237,43.81297445,-106.8435165,1704.975781,2114360.617
45.06663972,-108.0236387,45.05542449,-108.0696692,827.3801354,2114819.294
33.37085466,-116.8270269,33.38062403,-116.8023873,755.799903,2115586.244
35.08811627,-113.90194,35.08843197,-113.9388345,795.2585658,2117657.395
35.5580661,-113.7205921,35.54647528,-113.7790161,1727.916227,2118474.814
38.45254225,-109.0140508,38.49457839,-108.9998343,2051.906429,2118868.982
42.10894815,-114.8450463,42.09598213,-114.7807908,2742.780517,2120186.641
44.69095657,-117.2604762,44.71360968,-117.2159908,1575.74428,2120296.588
44.78880181,-116.7281991,44.81438938,-116.6583696,1399.736463,2121730.83
42.42362404,-111.602409,42.41147865,-111.666591,1792.432427,2124240.442
44.02124637,-106.8590738,44.01655723,-106.8205283,680.8587544,2124276.183
35.48843133,-113.7157825,35.47183064,-113.7532894,909.6742492,2124627.757
39.06603104,-114.9336263,39.06261532,-114.9698547,810.0041071,2124997.728
36.74349514,-110.4161486,36.74766697,-110.3905394,1409.335157,2125824.842
35.9968301,-113.2132648,35.99984398,-113.2392196,864.9285803,2126508.917
44.21309942,-107.3710593,44.22215657,-107.4389701,1381.21732,2128264.958
44.55775437,-109.2520034,44.52510259,-109.2929376,1732.494455,2131447.939
41.57435822,-118.6241009,41.5847948,-118.5812717,726.4478544,2131914.966
39.5787351,-119.9326829,39.60933572,-119.9033697,1771.969533,2134884.031
37.56355908,-112.8435508,37.53712646,-112.8555954,1221.221491,2137305.951
34.87293702,-113.8476177,34.85824254,-113.8118469,1023.992162,2137863.878
39.54748028,-107.9896874,39.52516638,-107.9327151,1164.068999,2144949.364
40.59389618,-117.1360079,40.55629916,-117.0693589,1327.273594,2146393.022
35.91233978,-111.6562529,35.93372138,-111.6096899,682.9259589,2147258.559
37.12014652,-110.6053248,37.14844682,-110.5619151,1454.656259,2151621.825
