branch_uuid,branch_type,branch_name,from_bus,to_bus,from_kv,to_kv,r_pu,x_pu,rate_input_pu,rate_mw_assuming_system_base,suspect_unlimited_rating,from_region,to_region,is_region_boundary
0885e9ee-11f3-44fb-96e9-35178b693c95,Line,AAA 8091    -439_16309NO     -43901~1,439,43901,38.0,38.0,0.012953,0.042953,0.48,48.0,False,pr40,pr40,False
4b3b09d6-c906-496f-a2b2-93a7c6e8a3a9,Line,EZEM CARIBE -537_ACB 9323    -1202~1,537,1202,38.0,38.0,0.021053,0.069816,0.19699999999999998,19.7,False,pr234,pr234,False
69481552-57aa-4af6-a64a-696956c07d3e,Line,CAR.GUERRERO-411_ISABELA PLT3-562~1,411,562,38.0,38.0,0.029878,0.03653,0.2,20.0,False,pr100,pr100,False
92223bc2-7988-495c-898a-5fdb6a124c9f,Line,FAJARDO     -19_3171NO      -61201~1,19,61201,38.0,38.0,0.005005,0.016596,0.48,48.0,False,pr18,pr18,False
3cad8a18-4ab7-4451-960e-e6f844fb6c53,Line,MORA 38     -181_XTRA ISABELA-433~1,181,433,38.0,38.0,0.0001,0.001,0.48,48.0,False,pr100,pr100,False
9b253a1e-195b-46b5-bbe2-1432660d7a2b,Line,ILLUMINA_MV -97253_ILUMINA_LV  -98001~1,97253,98001,13.2,13.2,0.05839,0.0422,16.79549862342804,1679.5498623428039,False,pr8,pr8,False
656f1688-9946-4469-8f29-844a818141ef,Line,A.BUENAS SEC-207_COMERIO 38  -276~1,207,276,38.0,38.0,0.34956,0.4825,0.204,20.4,False,pr21,pr275,True
ef9a64c6-113d-4d81-bd5a-39a109da9049,Line,SAN JOSE    -1121_2400-75NO   -112801~1,1121,112801,38.0,38.0,0.022134,0.027062,0.2,20.0,False,pr38,pr38,False
55da4727-6148-4d0d-8d7b-6d0f2b0a1ba3,Line,ROYAL       -1047_POLITECNICA -1113~1,1047,1113,38.0,38.0,0.008181,0.009103,0.2,20.0,False,pr87,pr87,False
7926b2dc-e090-4ad8-8bd0-75e13ae67041,Line,LOS ANGELES -137_15300-95B   -13701~1,137,13701,38.0,38.0,0.0123,0.0321,0.763,76.3,False,pr84,pr84,False
a19c824d-b11c-479e-85f9-f922e647e43e,Line,SJUAN CEMENT-95_SANTA ANA   -395~1,95,395,38.0,38.0,0.020968,0.03208,0.4,40.0,False,pr93,pr93,False
b2580111-0b60-4a2c-ba8f-9096f15d9738,Line,PAPRI       -1089_0231        -108902~1,1089,108902,38.0,38.0,0.009809,0.025688,0.48,48.0,False,pr8,pr8,False
df227a88-759f-4030-befd-4abeb7cab762,Line,NAGUABO     -238_BECKMAN     -697~1,238,697,38.0,38.0,0.016438,0.020097,0.2,20.0,False,pr16,pr16,False
cd8f075c-940f-4947-8cf3-afe645b4a1b7,Line,PEPSI COLA  -603_SUPER ACU TB-1030~1,603,1030,38.0,38.0,0.0026,0.003179,0.204,20.4,False,pr93,pr93,False
cbced6cd-e0d9-4345-88d6-90c8a8861667,Line,BLOQ.CARMELO-933_FAMOSA      -934~1,933,934,38.0,38.0,0.001416,0.004695,0.48,48.0,False,pr378,pr378,False
f2cc2232-f882-42f5-a330-404f8c7452c5,Line,AGUADILLA   -31_AAA 7291    -1015~1,31,1015,38.0,38.0,0.010167,0.033717,0.48,48.0,False,pr32,pr32,False
77348d77-722d-41b6-911a-8cccd5b29958,Line,LAS CRUCES  -261_SABANERA    -475~1,261,475,38.0,38.0,0.035135,0.116516,0.48,48.0,False,pr10,pr10,False
18d6fb9f-9bec-4167-b909-f4dc7160e77f,Line,CAGUAS      -22_MOVA CAGUAS -688~1,22,688,38.0,38.0,0.004028,0.013359,0.48,48.0,False,pr21,pr21,False
0e888e46-9e72-4569-879a-cabaa9a55be1,Line,MICROSOFT   -473_12600-71NO  -47301~1,473,47301,38.0,38.0,0.00172,0.005704,0.48,48.0,False,pr14,pr14,False
65065291-19e8-4c10-8c76-2c0c92b7fa7c,Line,BREÑAS      -237_PROMED      -1174~1,237,1174,38.0,38.0,0.054182,0.124533,0.4,40.0,False,pr93,pr93,False
0b4e6bbd-ac63-475d-beba-69171b80999c,Line,WILLIAMS    -575_ACAD POLICIA-988~1,575,988,38.0,38.0,0.00257,0.00854,0.48,48.0,False,pr21,pr21,False
f9a3b7cb-0e47-4a2f-899c-cf257409e22a,Line,CAMBALACHE  -39_2300-09NO   -38901~1,39,38901,38.0,38.0,0.0002587,0.0008579,0.48,48.0,False,pr40,pr40,False
253aa093-4e4a-4db8-99de-b5d788fd0bf9,Line,MARTIN PEÑA -59_MARTINPEÑAB2-1155~1,59,1155,38.0,38.0,0.0,0.0001,1.6440000000000001,164.4,False,pr392,pr392,False
49c5ca1c-6ef3-4ceb-a39c-f5e26a60629d,Line,CRUZ AZUL   -449_UIA RPIEDRAS-905~1,449,905,38.0,38.0,0.007502,0.024878,0.48,48.0,False,pr50,pr50,False
5361f553-c887-44e8-8e6f-cbae6d82e4de,Line,SAN GERMAN  -27_1200-71NO   -11302~1,27,11302,38.0,38.0,0.01402,0.014905,0.2,20.0,False,pr169,pr169,False
29301c60-e3f3-4044-bc56-51da5d546eb0,Line,STEELPROCSOR-446_DANOSA      -736~1,446,736,38.0,38.0,0.000631,0.002091,0.48,48.0,False,pr45,pr45,False
444f486d-c970-49fe-b546-7549275c602e,Line,NORTH_COAS~3-97111_NORTH_COAS~1-97112~1,97111,97112,13.8,13.8,0.00082,0.00048,1273.4752713070754,127347.52713070755,True,pr100,pr100,False
ebe76662-b7bd-4779-a7e3-214549e3cbd4,Line,VOC MAY     -507_INDIA       -974~1,507,974,38.0,38.0,0.0045,0.01494,0.48,48.0,False,pr29,pr29,False
c648216d-3265-4db2-b595-756622ac5a9a,Line,BRANDERI    -337_WALMARTGUAY -640~1,337,640,38.0,38.0,0.004631,0.015356,0.48,48.0,False,pr8,pr8,False
0cb59b84-dc6d-432b-8639-62e37115f234,Line,MATO SANTOS -724_3900-29C    -72401~1,724,72401,38.0,38.0,0.000999,0.006633,0.76,76.0,False,pr87,pr87,False
2a77b0fa-6ee7-4aca-aba2-dd14a42b5079,Line,USERA       -414_AAA USERAS  -1149~1,414,1149,38.0,38.0,0.006039,0.020027,0.48,48.0,False,pr296,pr296,False
a21a6e29-e642-4595-b06b-f6e75c04c015,Line,OLAY        -758_UNICOM      -759~1,758,759,38.0,38.0,0.007387,0.024497,0.48,48.0,False,pr10,pr10,False
4f6ac6bc-d4d2-46b9-aff0-65e58b07e36d,Line,VERDE MAR   -375_ESPLAS      -426~1,375,426,38.0,38.0,0.032175,0.1067,0.48,48.0,False,pr14,pr14,False
4e3699c1-98d9-4437-8b1a-95dcf70c65e6,Line,WARN LAMBERT-643_COMAR       -777~1,643,777,38.0,38.0,0.005139,0.007109,0.2,20.0,False,pr18,pr18,False
0857e7fa-14ff-4582-a043-d1cd68678ba4,Line,PALL FAJARDO-613_WALMART FAJ -719~1,613,719,38.0,38.0,0.00529,0.017542,0.48,48.0,False,pr18,pr18,False
f2496e50-b90c-490f-92f2-4ef3814e4835,Line,SAN GERMAN  -27_SGERMAN PBLO-314~1,27,314,38.0,38.0,0.01287,0.04268,0.48,48.0,False,pr169,pr169,False
1ec28109-968d-45d6-a517-77f33fae4495,Line,AAA 4077    -435_ACB 3707    -783~1,435,783,38.0,38.0,0.001001,0.003321,0.48,48.0,False,pr8,pr8,False
3d425024-4259-46a2-9ac7-29e8067e912d,Line,CAPA MOCA   -534_ESC.VOC MOCA-679~1,534,679,38.0,38.0,0.034492,0.114382,0.48,48.0,False,pr32,pr35,True
39465898-db25-4551-b858-9c48e811abb7,Line,MADERAS     -491_FAMOSA      -934~1,491,934,38.0,38.0,0.001544,0.005122,0.48,48.0,False,pr378,pr378,False
a6d8fcb0-a65e-4cff-a4db-f046ff2f1bca,Line,"Utility_PV_ReV_Grid_1205,VIEQUES~new",581,957519,38.0,38.0,0.0,0.1,1.66607,166.607,False,pr101,pr101,False
387e0c1d-e4f4-4ff7-a368-4492279e792e,Line,BARCELONETA -97_BRISTOL     -292~1,97,292,38.0,38.0,0.02085,0.06914,0.48,48.0,False,pr102,pr102,False
8b787346-bc7f-496c-a5b0-9b15306cdf14,Line,AÑASCO TC   -301_9200-15NO   -67401~1,301,67401,38.0,38.0,0.0487,0.1609,0.204,20.4,False,pr231,pr231,False
b9c00523-b98d-49bc-96d9-c776901c97c6,Line,"Utility_PV_ReV_Grid_1480,CIRO~new",1172,981972,38.0,38.0,0.0,0.1,3.73051,373.05100000000004,False,pr8,pr8,False
369bee84-1385-473a-830d-92908cda7fcf,Line,CARCEL JUV  -625_HORIZON     -1813~1,625,1813,38.0,38.0,0.001224,0.004058,0.48,48.0,False,pr8,pr8,False
8cb2f848-8947-4f57-81a6-c933de4882d4,Line,SALINASRURAL-302_0233        -30201~1,302,30201,38.0,38.0,0.058249,0.074689,0.2,20.0,False,pr8,pr8,False
770dd3b1-ed18-4b0e-8b84-f41cd184030f,Line,MANATI TC   -148_SCHERING NO -1142~1,148,1142,38.0,38.0,0.01982,0.065727,0.48,48.0,False,pr153,pr153,False
769d9ea4-5c62-4815-918d-ff33f25da0f3,Line,CORCO       -487_OLEFIN1     -48706~1,487,48706,38.0,38.0,0.0,0.001,1210.002566077499,121000.2566077499,True,pr2,pr2,False
bec0ae1e-1580-4500-87af-b76a55cc7dab,Line,83C         -37201_27C         -37202~1,37201,37202,38.0,38.0,0.003923,0.025207,0.76,76.0,False,pr103,pr103,False
956d18a8-f593-4eae-914b-6de24eaee7e4,Line,AAA 6171    -674_9200-15NO   -67401~1,674,67401,38.0,38.0,0.02417,0.029555,0.2,20.0,False,pr231,pr231,False
d4b7db42-1cf3-413a-956c-fc16c3859e43,Line,YAUCO 1     -26_1535NO      -21601~1,26,21601,38.0,38.0,0.0,0.001,1210.002566077499,121000.2566077499,True,pr169,pr169,False
1a283758-2974-4719-b092-e4bea1c4e21c,Line,CARCEL FEDER-726_3900-29C    -72401~1,726,72401,38.0,38.0,0.000999,0.006633,0.76,76.0,False,pr87,pr87,False
88e2bc8a-a3f3-4a95-a5a6-f216ddfe26b3,Line,COMERIO     -12_COMERIO 38  -276~1,12,276,38.0,38.0,0.15908,0.2496,0.204,20.4,False,pr275,pr275,False
961c458c-8e4e-46b7-a370-3cf81c5b93c9,Line,ISABELA PLT3-562_ISLAZUL PROV-1112~1,562,1112,38.0,38.0,0.110145,0.134668,0.2,20.0,False,pr100,pr100,False
cc1b59c5-0a02-4607-be19-346feef09632,Line,BAYAMON TC  -44_COSTCO      -1144~1,44,1144,38.0,38.0,0.002308,0.007173,0.4,40.0,False,pr45,pr45,False
b5f34df0-8d6a-464f-a763-4e9e9bbdf15b,Line,GE VEGA ALTA-593_AAA MONT    -991~1,593,991,38.0,38.0,0.02049,0.03217,0.4,40.0,False,pr93,pr93,False
f10756c3-caff-46fc-9c32-09ef35e682ae,Line,SAN GERMAN  -27_1605NO      -2701~1,27,2701,38.0,38.0,0.00563,0.01867,0.48,48.0,False,pr169,pr169,False
697eaea4-7ea9-465e-96a4-e1fb3ebb2a60,Line,AGUADILLA DH-129_COMPLEJO DEP-1005~1,129,1005,38.0,38.0,0.00392,0.028075,0.76,76.0,False,pr32,pr32,False
76973b5c-4e9e-4507-b7e2-5d9f811eb5d3,Line,HUMACAO TC  -98_5300-71NO   -35101~1,98,35101,38.0,38.0,6.4e-05,0.000213,0.48,48.0,False,pr14,pr14,False
2cea76f9-0396-4e4b-b9a5-e6cd629d6f50,Line,SWITCHGEAR  -97082_V ALEGRE MV -97086~1,97082,97086,13.2,13.2,0.0,5.7e-05,21228.115194342085,2122811.5194342085,True,pr313,pr313,False
332ee2a0-4196-44e2-a5d0-ebf9969ed9df,Line,FOAMPACK    -915_CESARCASTILL-918~1,915,918,38.0,38.0,0.001544,0.005122,0.48,48.0,False,pr21,pr21,False
f8fef677-c602-4375-9cc6-c8786dabdac6,Line,CARCEL GUAYA-1026_TAP IPR     -1124~1,1026,1124,38.0,38.0,0.002909,0.009648,0.48,48.0,False,pr8,pr8,False
61d92740-25be-4e35-81c7-4e443f979839,Line,PASTILLO    -81_VETERANO    -693~1,81,693,38.0,38.0,0.01652,0.10974,0.763,76.3,False,pr313,pr313,False
2fd19116-9e38-4a50-ad83-30d2b570d8c4,Line,TAP UPR     -332_1055        -54201~1,332,54201,38.0,38.0,0.000728,0.002275,0.401,40.1,False,pr84,pr84,False
c5325779-0c2c-4521-82b1-ed6a6447cbfe,Line,BREÑAS      -237_CERROMAR    -595~1,237,595,38.0,38.0,0.0,0.0001,12100.025660774989,1210002.566077499,True,pr93,pr93,False
ae5a14a1-8b39-49c6-90ee-8abc9ff7ee86,Line,BUENA VISTA -198_HANES PONCE -430~1,198,430,38.0,38.0,0.0151,0.0375,0.42,42.0,False,pr3,pr3,False
633b1ae1-bcfe-4c60-b4ac-a72273431dc4,Line,VIADUCTO    -60_MIRAMAR     -171~1,60,171,38.0,38.0,0.013,0.027,0.361,36.1,False,pr86,pr86,False
8c49b4c7-8908-4924-ad24-15f26c114ebf,Line,ACB 1089    -339_MALL OF S.J.-1205~1,339,1205,38.0,38.0,0.0001,0.001,0.48,48.0,False,pr84,pr84,False
b3e2404b-1596-4d94-9457-24ad83367aa3,Line,VENEZUELA   -51_CAPUCHINOS  -55~1,51,55,38.0,38.0,0.02503,0.03476,0.395,39.5,False,pr84,pr84,False
df0f51f1-63b0-437f-9702-9d1a3381453b,Line,UPR PONCE   -608_PLAZADCARIBE-713~1,608,713,38.0,38.0,0.00193,0.0064,0.48,48.0,False,pr3,pr3,False
8989f426-e620-48f9-9f3d-75205558f81e,Line,OROCOVIS SUB-1207_TAP OROCOVIS-1208~1,1207,1208,38.0,38.0,0.078316,0.259714,0.48,48.0,False,pr353,pr353,False
ae0bd02b-9cfc-419f-ba9b-077d5f24a1a9,Line,MARTIN PEÑA -59_TREN 1461   -1051~1,59,1051,38.0,38.0,0.000158,0.00059,0.382,38.2,False,pr392,pr392,False
74414eb9-8895-404f-8487-bdfdc656cd56,Line,ALPLA       -757_TAP_10900   -1500~1,757,1500,38.0,38.0,0.016056,0.053246,0.48,48.0,False,pr8,pr8,False
02352e33-a85e-4345-b111-fabd9a584edb,Line,CAYEY RURAL2-253_WESTINGHOUSE-930~1,253,930,38.0,38.0,0.007228,0.023971,0.48,48.0,False,pr10,pr10,False
f4084539-ee6b-4632-a573-731290db88e9,Line,DOS BOCAS   -37_2300-11NO   -33101~1,37,33101,38.0,38.0,0.00388,0.004387,0.2,20.0,False,pr38,pr38,False
5c7b80f9-2fbe-43c9-879a-5d2d9d47e6fd,Line,QUINTANA    -341_EDUC. UNIV. -540~1,341,540,38.0,38.0,0.03468,0.04308,0.2,20.0,False,pr87,pr87,False
b0f3776b-5f95-4a3e-a3cc-0ba0d4906523,Line,MANATI SEC  -91_AVENTIS     -405~1,91,405,38.0,38.0,0.003668,0.012164,0.48,48.0,False,pr153,pr153,False
c0d8d3a4-a45c-4e9c-9846-296781cbb790,Line,ALUMINIO    -766_MICROSOFT   -769~1,766,769,38.0,38.0,0.002574,0.008536,0.48,48.0,False,pr14,pr14,False
976ee376-3f87-41a0-8e6b-2e5bf07ba9da,Line,UNE         -592_2200-19     -59201~1,592,59201,38.0,38.0,0.010193,0.033803,0.48,48.0,False,pr102,pr102,False
086683e6-e75b-41d7-8c0c-56300a2b1889,Line,XTRA MANATI -716_AMERICAN UNI-1139~1,716,1139,38.0,38.0,0.002136,0.007085,0.48,48.0,False,pr153,pr153,False
7db0ee3b-1d8f-4507-9489-84a76c3402c8,Line,LAS PIEDRAS -223_SCHERING    -425~1,223,425,38.0,38.0,0.006435,0.02134,0.48,48.0,False,pr234,pr234,False
908c31d7-7490-4f9c-b345-e8db83ba3be9,Line,LEON SECT   -73_1625NO      -50701~1,73,50701,38.0,38.0,0.006095,0.02021,0.48,48.0,False,pr29,pr29,False
8d0ad4cf-26c2-4968-9e61-91af7252f76a,Line,CDT ARECIBO -667_COLISEO AREC-1098~1,667,1098,38.0,38.0,0.000705,0.000862,0.2,20.0,False,pr335,pr335,False
af6b2483-6205-463c-a4ac-47a75409c14e,Line,SJSP 38     -78_ESSO OIL    -725~1,78,725,38.0,38.0,0.01087,0.033784,0.4,40.0,False,pr87,pr87,False
f92a50a2-89d8-4364-a655-753cffb0144f,Line,MORA SUB    -311_13700-07    -56301~1,311,56301,38.0,38.0,0.000144,0.000478,0.48,48.0,False,pr100,pr100,False
dcdcf0b3-2c27-495d-a47a-487844e736c1,Line,BREÑAS      -237_TERRAZA     -594~1,237,594,38.0,38.0,0.03782,0.05936,0.4,40.0,False,pr93,pr93,False
0ea09617-6e22-4cf3-9e66-b0d39ca8db76,Line,MCKINLEY    -71_4 HERMANOS  -72~1,71,72,38.0,38.0,0.0129,0.0427,0.48,48.0,False,pr29,pr29,False
bfc0211b-d557-4b39-a2f2-c18b4423f99a,Line,KMART JUNCOS-983_L3000 A     -996~1,983,996,38.0,38.0,0.045782,0.055975,0.2,20.0,False,pr234,pr234,False
5b98ec13-b6fa-4b07-ab35-6c7751892c66,Line,JUNCOS      -20_ACB9301     -1190~1,20,1190,38.0,38.0,0.024551,0.163063,0.19699999999999998,19.7,False,pr234,pr234,False
d1bd39b8-13a6-4a5f-9bef-c1220beea49b,Line,AMELIA SEC  -57_TAP 8200    -146~1,57,146,38.0,38.0,0.004467,0.013884,0.4,40.0,False,pr87,pr87,False
6aae2435-819d-496c-b954-748f53d1d6f8,Line,BAYAMON TC  -44_GOYA        -170~1,44,170,38.0,38.0,0.016474,0.05463,0.48,48.0,False,pr45,pr45,False
bf447e77-af36-4c07-b903-a51808f01fa8,Line,TORO NEGRO  -6_MEDTRON 5971-349~1,6,349,38.0,38.0,0.037374,0.045695,0.2,20.0,False,pr213,pr213,False
9faf0af8-c704-475a-b7bc-5ecb01e075a4,Line,C DETENCION -1138_TAP ACB2285C-1153~1,1138,1153,38.0,38.0,0.12013,0.20633,0.3,30.0,False,pr102,pr102,False
b530cf8c-ec4c-4d34-96d6-0dba12e86322,Line,AGUADA NO   -415_AAA 7291    -1015~1,415,1015,38.0,38.0,0.128682,0.167575,0.2,20.0,False,pr32,pr32,False
0ec48614-013f-419f-bc7d-657ef3c3212a,Line,UPR CAYEY   -650_65A         -65001~1,650,65001,38.0,38.0,0.011638,0.038596,0.48,48.0,False,pr10,pr10,False
5c4b9735-062c-46ae-9d54-2d77db0498e7,Line,YAUCO PBLO 2-230_01A         -2502~1,230,2502,38.0,38.0,0.02491,0.03811,0.408,40.8,False,pr2,pr2,False
2317855b-bef8-40fe-9b60-3a256fd2d970,Line,CLOROX      -656_FOAMPACK    -915~1,656,915,38.0,38.0,0.009588,0.031797,0.48,48.0,False,pr21,pr21,False
2aaffd5e-b14c-40ea-81b1-5f0d5ce2fed8,Line,UIA PONCE   -661_ESSILOR     -662~1,661,662,38.0,38.0,0.004063,0.013472,0.48,48.0,False,pr3,pr3,False
6e0d6153-e0ee-4d6e-acda-c198cc64ace4,Line,MC NEILL    -248_PROMED      -1174~1,248,1174,38.0,38.0,0.000734,0.002433,0.48,48.0,False,pr93,pr93,False
cf5e3246-bd54-4ff2-b121-002eea698fb3,Line,KMART JUNCOS-983_AMGEN NO    -1001~1,983,1001,38.0,38.0,0.013894,0.046075,0.48,48.0,False,pr234,pr234,False
9b799078-b326-4d54-8fa6-825b07b5ee7e,Line,BRISTOL     -515_EMS MAYAGUEZ-672~1,515,672,38.0,38.0,0.0223,0.02499,0.204,20.4,False,pr116,pr116,False
92c33508-f431-4bd7-8422-a6ce62caf479,Line,MARICAO     -77_BAXTER MAYAG-510~1,77,510,38.0,38.0,0.05007,0.0566,0.204,20.4,False,pr29,pr29,False
f3a50ddc-39c7-4bad-9eeb-31ff5321c0b3,Line,SABANA LLANA-48_XTRA 1693   -681~1,48,681,38.0,38.0,0.007985,0.026479,0.79,79.0,False,pr85,pr85,False
07b4850b-e53b-407c-be8c-65b9f23e9f77,Line,BAXTER CAROL-524_ACB 3699    -1194~1,524,1194,38.0,38.0,0.010159,0.056833,0.48,48.0,False,pr85,pr85,False
d9b2ff1c-b0ee-4569-9b7f-7d75c37ef519,Line,FORTEX      -737_NEVADA      -738~1,737,738,38.0,38.0,0.021878,0.033222,0.23600000000000002,23.6,False,pr45,pr45,False
01e05a09-1e93-4dcb-a01c-49778855e7bb,Line,BELZ FACTORY-364_AAA 2479    -962~1,364,962,38.0,38.0,0.024419,0.027604,0.204,20.4,False,pr82,pr82,False
f7482dee-9e06-4f9b-9c30-b9d8d65dac23,Line,NEVADA      -738_AAA SUPER   -740~1,738,740,38.0,38.0,0.002574,0.008536,0.48,48.0,False,pr45,pr45,False
45e99d28-7271-4028-a970-9adf4a6e86dd,Line,DAGUAO 38   -56_PUNTA LIMA  -239~1,56,239,38.0,38.0,0.124672,0.22817,0.2,20.0,False,pr101,pr101,False
548605db-9997-48ba-ba97-71426d0d9d26,Line,XTRA HATILLO-539_SAN DANIEL  -552~1,539,552,38.0,38.0,0.015693,0.036218,0.316,31.6,False,pr335,pr335,False
a7fcc50f-ab09-476e-9a37-e0387388d2de,Line,YAHUECAS    -376_BARTOLO     -647~1,376,647,38.0,38.0,0.1001,0.1092,0.19699999999999998,19.7,False,pr169,pr169,False
da0e5289-abe7-49ca-be69-aa98f20a44a4,Line,ARECIBO DH  -36_UPR ARECIBO -502~1,36,502,38.0,38.0,0.013699,0.045429,0.48,48.0,False,pr335,pr335,False
26e034f0-ba65-4dbe-ad18-e75f870fcb1f,Line,GOYA        -170_TAP9600     -1178~1,170,1178,38.0,38.0,0.002317,0.007682,0.48,48.0,False,pr45,pr45,False
b678ecb8-e859-4c34-a93a-ae75a9a6218a,Line,TORO NEGRO  -6_AAA TOA VACA-543~1,6,543,38.0,38.0,0.031101,0.038026,0.504,50.4,False,pr213,pr213,False
c518fd9d-7762-4d9a-bde0-e61f3c6d8422,Line,SSLV        -2003_PUNTALIMA_MV-7783~1,2003,7783,34.5,34.5,0.02372,0.01057,46.59500125079489,4659.5001250794885,False,pr2002,pr2002,False
108abd04-f102-4633-b33b-eaff1b5de1c3,Line,GIBSON      -560_WALMART FAJ -719~1,560,719,38.0,38.0,0.046203,0.153221,0.48,48.0,False,pr211,pr18,True
df7397c1-d704-486a-ac01-4396a1b2e800,Line,TAPIA       -135_VILLAMAR    -136~1,135,136,38.0,38.0,0.0159,0.034,0.395,39.5,False,pr392,pr84,True
89e5cdc9-fa6a-4c29-8371-729becc8bb8b,Line,CANAS TAP   -372_WMART PONCE -770~1,372,770,38.0,38.0,0.002514,0.008337,0.48,48.0,False,pr3,pr3,False
214db885-2b97-475b-9b3c-e4ccceff4064,Line,WALMART STA -412_AAA USERAS  -1149~1,412,1149,38.0,38.0,0.0016,0.005305,0.48,48.0,False,pr296,pr296,False
6d7756c5-963e-4cd2-b083-7ac118ba0416,Line,SGERMAN PBLO-314_GE SANGERMAN-635~1,314,635,38.0,38.0,0.00159,0.00528,0.48,48.0,False,pr169,pr169,False
97cc6892-b43e-4a5f-b739-e398bf1dc1aa,Line,XTRACABOROJO-518_C HAMMER    -668~1,518,668,38.0,38.0,0.0155,0.01752,0.19699999999999998,19.7,False,pr116,pr116,False
05dc35b5-3c20-4298-ad9c-57a3d92c5160,Line,CAGUAS      -22_HOMEDEP CAG -453~1,22,453,38.0,38.0,0.006259,0.006962,0.2,20.0,False,pr21,pr21,False
b984e59b-c282-4b63-a7ac-05f7ef425c54,Line,AAA 3278    -577_JUNCOS PROV -578~1,577,578,38.0,38.0,0.01745,0.05701,0.48,48.0,False,pr234,pr234,False
223c849f-7ef2-4d63-ba65-090e07761f68,Line,CITIBANK    -904_MONACILLOSB2-1156~1,904,1156,38.0,38.0,0.00386,0.0128,0.48,48.0,False,pr50,pr50,False
1e544b2c-5e41-4f93-9465-2bbcd1cd47f0,Line,AAA 2476    -958_SAN FERMIN  -1817~1,958,1817,38.0,38.0,0.00253,0.016807,0.763,76.3,False,pr82,pr82,False
5b0c935b-4b70-4f57-89b0-f76462ed00a9,Line,S.ISABEL TC -247_4800-556    -1002~1,247,1002,38.0,38.0,0.005259,0.017441,0.48,48.0,False,pr296,pr296,False
631ec505-75a2-4de3-b0b0-40197329d975,Line,L3000 D     -999_L3000 E     -1000~1,999,1000,38.0,38.0,0.019107,0.023361,0.2,20.0,False,pr234,pr234,False
9441bca6-46e9-4f03-bf25-425889af6263,Line,INTEL       -284_MCNEILL     -345~1,284,345,38.0,38.0,0.009562,0.017201,0.2,20.0,False,pr234,pr234,False
9d43fb04-9689-4691-804e-0b5e6ae85537,Line,RJ NIDO     -932_HVGSU-POI   -97401~1,932,97401,38.0,38.0,0.0,0.0001,12100.025660774989,1210002.566077499,True,pr378,pr378,False
10749fcc-a356-46fe-94fe-d9807a600de9,Line,AAA 6091    -676_ELI LILLYMAY-677~1,676,677,38.0,38.0,0.01596,0.05291,0.48,48.0,False,pr231,pr231,False
1d7e59da-ff1b-4160-88b9-c65f4566962b,Line,CENTRJUVENIL-733_AAA 8964    -1043~1,733,1043,38.0,38.0,0.002806,0.009304,0.48,48.0,False,pr45,pr45,False
7ea81127-8f86-406f-b61a-2402b9842cc8,Line,NYPRO       -483_WESTINGHOUSE-930~1,483,930,38.0,38.0,0.000816,0.002706,0.48,48.0,False,pr10,pr10,False
4f60fa49-ee54-4662-873b-aece8e214fbd,Line,ACB 3753    -621_ACB 3707    -783~1,621,783,38.0,38.0,0.004497,0.014912,0.48,48.0,False,pr8,pr8,False
ead8a109-d6ca-4e81-96f0-1a138548133e,Line,TAP12600    -383_SAMS HUMACAO-774~1,383,774,38.0,38.0,0.000519,0.001941,0.4,40.0,False,pr14,pr14,False
57183887-94d9-4f31-a8aa-69c6292a6900,Line,SANTURCE    -61_10600-15NO  -13001~1,61,13001,38.0,38.0,0.00138,0.00184,0.4,40.0,False,pr86,pr86,False
b796ab9c-e2dd-49bd-89a2-761bc2e688aa,Line,SABANERA    -475_MILLIPORE   -478~1,475,478,38.0,38.0,0.006371,0.021127,0.48,48.0,False,pr10,pr10,False
d69d42ed-e11e-4656-8e1f-e0676bc68862,Line,ESC VOC     -768_XTRA HUMACAO-1012~1,768,1012,38.0,38.0,0.01544,0.051216,0.48,48.0,False,pr14,pr14,False
0fed7898-053a-4110-9c7c-4c89cce5b87b,Line,GUAYAMA     -189_ACB 0177    -798~1,189,798,38.0,38.0,0.00031,0.001028,0.48,48.0,False,pr8,pr8,False
5e35f54e-70c6-46d0-a1de-e227a2e55b86,Line,PEPSI COLA  -603_ASTRO METAL -705~1,603,705,38.0,38.0,0.005423,0.006631,0.2,20.0,False,pr93,pr93,False
1decd36a-c4cd-4a23-8f3d-4a6945ccb553,Line,AÑASCO      -117_BAXTERAÑASCO-516~1,117,516,38.0,38.0,0.02522,0.03084,0.2,20.0,False,pr231,pr231,False
fc0d87a6-da99-4acb-9ffa-c65e9c559c27,Line,PALO SECO   -62_9700-01NO   -46501~1,62,46501,38.0,38.0,2.7e-05,0.000177,0.76,76.0,False,pr63,pr63,False
b12bfb00-4566-4e13-81a8-d3c1734b1a93,Line,ESC SAL BOUS-396_CANARICO    -678~1,396,678,38.0,38.0,0.04346,0.05911,0.2,20.0,False,pr313,pr313,False
7f171ead-c1a5-4921-b052-b45b69aa107c,Line,MIRADOR AZUL-228_13600-05    -50201~1,228,50201,38.0,38.0,0.008154,0.02704,0.48,48.0,False,pr335,pr335,False
28f05a3a-66a0-4d78-ae0f-dc355fa3ccaa,Line,LAS MONJAS  -140_MITA        -455~1,140,455,38.0,38.0,0.020028,0.022284,0.198,19.8,False,pr87,pr87,False
